Gene = NSMF
Position 6530: 0.000749563119479957
Position 307: 0.0005083945722620651
Position 642: 2.3938145952633666e-05
Position 378: 2.3854719490272745e-05
Position 1339: 4.366520584149582e-06
Position 1159: 1.6588488718784651e-06
Position 360: 4.528343871533744e-07
Position 286: 3.184140304454632e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5513: 0.9850290673267645
Position 9842: 0.9791074556830385
Position 9308: 0.9680564344809769
Position 6153: 0.9372912334036816
Position 6514: 0.912833093045694
Position 3777: 0.9031293497314709
Position 6898: 0.9019064877025582
Position 2847: 0.8471046462501293
Position 9659: 0.7975485692272677
Position 6747: 0.6606115522103513
Position 4890: 0.612425833580877
Position 784: 0.5205137822074949
Position 681: 0.39428648142879547
Position 6711: 0.18300300996215474
Position 3526: 0.17158738360545917
Position 2785: 0.14761351649997012
Position 9697: 0.12343890643259291
Position 1706: 0.09894464262545886
Position 11135: 0.06972798100349059
Position 11025: 0.06956199853678587
Position 9078: 0.06904734769062318
Position 1815: 0.055897653493810574
Position 4870: 0.04641069226656376
Position 6157: 0.04433635800817037
Position 3997: 0.03906509252666169
Position 11479: 0.037240564012969525
Position 4541: 0.033287580633902004
Position 2521: 0.02811764518187496
Position 9527: 0.02587830563736815
Position 4026: 0.025426374170430935
Position 6673: 0.02344984482408508
Position 10124: 0.02328673780253608
Position 6529: 0.022377170204854496
Position 9233: 0.022369812130784955
Position 9668: 0.021610374157447196
Position 6629: 0.020136938450676406
Position 4829: 0.019981890508725023
Position 251: 0.017095538955380643
Position 10588: 0.016899327345720493
Position 5890: 0.01621386074286296
Position 3377: 0.015484723765237603
Position 4363: 0.014613450640836616
Position 517: 0.014072409032549287
Position 4412: 0.01247683540722657
Position 6875: 0.010965176318775405
Position 1432: 0.010861292070919414
Position 3840: 0.0099177894142163
Position 550: 0.008891138784567543
Position 2561: 0.008618143392406068
Position 2576: 0.00836764512018542
Position 10701: 0.00715444478815817
Position 6681: 0.007000010942882658
Position 2326: 0.006272079612227597
Position 6460: 0.00619883470414334
Position 10872: 0.005837976690844977
Position 6900: 0.005393088608097573
Position 789: 0.005361879973419433
Position 3699: 0.005170756713331113
Position 5307: 0.004476944378587861
Position 9847: 0.004343028772386734
Position 6498: 0.0042555190572531555
Position 6969: 0.004199208748227631
Position 1637: 0.0041191069470224
Position 10314: 0.00387874586377661
Position 2359: 0.003331077377641948
Position 9850: 0.0031654792423222375
Position 1857: 0.00313343441749038
Position 11145: 0.002762625690790292
Position 1736: 0.0025874825580422057
Position 10384: 0.002382884744989143
Position 11081: 0.0023796512115425907
Position 1093: 0.002125499270702919
Position 6368: 0.002075322692920874
Position 1724: 0.0019923725435703797
Position 10847: 0.0018901547789502869
Position 3499: 0.0018853271324303688
Position 1710: 0.0017580072937837194
Position 4546: 0.00170529938171835
Position 5428: 0.0016919434241286994
Position 1011: 0.0016556586010906314
Position 1005: 0.0014296521887164737
Position 5395: 0.0013517921652572821
Position 1485: 0.0013488826206938466
Position 2742: 0.0012710580105125878
Position 10662: 0.0012644858176912596
Position 1121: 0.0012358854165882276
Position 490: 0.0012215150440132668
Position 417: 0.0011830126359049823
Position 4002: 0.001073861366548581
Position 1204: 0.0010312770801069794
Position 3930: 0.0010081725610131657
Position 6167: 0.000980890133139693
Position 6429: 0.000642679960499356
Position 5995: 0.0005188432642216872
Position 2606: 0.0004982806422094197
Position 553: 0.0004049748480921366
Position 2398: 0.00023609150020203112
Position 9108: 0.00019095231810873858
Position 257: 0.00010256459703880094
Position 609: 8.372662306129805e-05
Position 6933: 7.396740891316652e-05
Position 2879: 6.671038468816572e-05
Position 254: 6.565558357461902e-05
Position 6903: 6.183176456153844e-05
Position 689: 5.313543129891393e-05
Position 786: 5.020978296278724e-05
Position 594: 4.440859713733038e-05
Position 298: 2.2208490398384808e-05
Position 177: 2.0593194404967748e-05
Position 5331: 7.409183690921405e-06
Position 6538: 4.39509035470838e-06
Position 741: 3.78101463165476e-06
Position 1497: 2.8434000880031256e-06
Position 360: 2.8199484710071655e-06
Position 273: 1.6079537251522428e-06
Position 141: 9.195699034830031e-07
Position 655: 8.251513148233907e-07
Position 629: 7.155619148032165e-07
Position 1075: 3.21483517925838e-07
Position 1170: 1.9141267098290065e-07
Position 636: 3.483574895998183e-08
Position 818: 3.3329288846507594e-08
