Gene = U2SURP
Position 19746: 0.006901488513253404
Position 36706: 0.005484529362790475
Position 26661: 0.003494282019560098
Position 19303: 0.003272068099150244
Position 15157: 0.00306908396425055
Position 26539: 0.0023923500288214185
Position 19752: 0.002176273731766988
Position 21223: 0.0020994528623056287
Position 36675: 0.0010850105606713288
Position 15502: 0.000552879554150434

Sorted 3' Splice Sites (High to Low Probability):
Position 10682: 1.0000000000000013
Position 33348: 1.0000000000000013
Position 25609: 0.9978118736914502
Position 20957: 0.9970475744151049
Position 37354: 0.9828343627128752
Position 36568: 0.960068158897901
Position 12771: 0.9264927248071178
Position 14717: 0.9246733252547522
Position 19059: 0.9141414873367953
Position 34442: 0.8893813546562326
Position 15302: 0.8720687375723227
Position 41577: 0.8321094804310035
Position 21313: 0.810971889017082
Position 35639: 0.8033220864442937
Position 19933: 0.7386054420595685
Position 9456: 0.6935646747916655
Position 42061: 0.6923213151276387
Position 18429: 0.6428725034647486
Position 41852: 0.6380893424087996
Position 31731: 0.33165659524598645
Position 9275: 0.29513327056150873
Position 18405: 0.24249147691960543
Position 26800: 0.22754582698831546
Position 26943: 0.20041997170792505
Position 19903: 0.19105898387481243
Position 19810: 0.15267420921988778
Position 13896: 0.15137275389300422
Position 37095: 0.13718434186602485
Position 13841: 0.11476462747760577
Position 36848: 0.09665719999040433
Position 21342: 0.09360109587869024
Position 34693: 0.0910840465058527
Position 35649: 0.0878501468016703
Position 43450: 0.07509798686973662
Position 23133: 0.07145270191886505
Position 35055: 0.06213174327050604
Position 38664: 0.05810406003994391
Position 42770: 0.05731678492337313
Position 22435: 0.0562268645207956
Position 14772: 0.04616147698808111
Position 40225: 0.04569255385873279
Position 34696: 0.04068465812595803
Position 20667: 0.038081059000214246
Position 15287: 0.036384589091164474
Position 15305: 0.034546668601940264
Position 35281: 0.02997499796203848
Position 24543: 0.02445806062027944
Position 18265: 0.02363399935672561
Position 15250: 0.023454753466295847
Position 23233: 0.022773493550502927
Position 20196: 0.022160790274336643
Position 41825: 0.0219639061165951
Position 42250: 0.018622888525474748
Position 15649: 0.01771161070492112
Position 18326: 0.016605075252018306
Position 36902: 0.01648784036959201
Position 20348: 0.014927917243814915
Position 21453: 0.014785870867007764
Position 36403: 0.011577306060371897
Position 22944: 0.01145078569066065
Position 35530: 0.011397059848522524
Position 37278: 0.011367229608355468
Position 35284: 0.011168602879646826
Position 17962: 0.010724197244722022
Position 34720: 0.010604473848071672
Position 21197: 0.010154437658148387
Position 20258: 0.009375914179427985
Position 35105: 0.009182388155293366
Position 19710: 0.009077762245020398
Position 25846: 0.007030857725964585
Position 21346: 0.005362558791967116
Position 18909: 0.004707395013752446
Position 38806: 0.0038484349728750014
Position 15362: 0.003691119295299561
Position 26522: 0.003494282019560098
Position 14971: 0.00306908396425055
Position 36286: 0.0029217440325367645
Position 15274: 0.002838607709130185
Position 18957: 0.0027386597480478963
Position 37968: 0.0024032139530404634
Position 26367: 0.0023923500288214185
Position 37572: 0.002026193721395164
Position 15620: 0.001337060547107784
Position 34323: 0.0005792391760272662
Position 25780: 0.00037538957749812105
Position 19199: 0.00025413786360166016
Position 36857: 0.00015470672890114244
Position 34264: 0.0001471503589550744
Position 34242: 0.0001449320736437806
Position 18871: 0.00011603962002846274
Position 37129: 8.820369006898245e-05
Position 37179: 3.0386669298873594e-06
Position 15191: 1.5157249284873143e-06
