Gene = NCKIPSD
Position 6769: 0.047453499586488604
Position 6249: 0.038322875132181494
Position 4146: 0.03326559923207065
Position 10645: 0.028742314075609465
Position 11266: 0.02796447163813701
Position 10606: 0.027820797088055956
Position 6269: 0.027008616241476487
Position 11239: 0.023431233514618458
Position 3750: 0.02201465362980045
Position 2053: 0.020280762253640033
Position 5972: 0.017684161321012408
Position 2508: 0.015188127514258432
Position 9988: 0.012815663153070552
Position 7246: 0.01247497504361445
Position 6200: 0.01158487946029589
Position 5745: 0.01121135717690282
Position 5005: 0.010725702862412822
Position 3730: 0.010287752132451988
Position 4477: 0.009973659714965884
Position 1165: 0.008958959172166152
Position 2408: 0.008853553474970202
Position 7866: 0.00841535544816006
Position 5467: 0.008375181299062185
Position 5767: 0.00737052053745981
Position 1082: 0.007311183430935382
Position 4340: 0.006351452063849985
Position 2436: 0.005619709545803655
Position 6968: 0.005552082748218875
Position 2476: 0.005506314114182982
Position 11410: 0.005241002907841772
Position 7269: 0.004475707130266618
Position 3484: 0.004133779504002533
Position 2195: 0.0040190109217476564
Position 11126: 0.003822199619133594
Position 5939: 0.0037254166956830616
Position 7156: 0.0034580080388731393
Position 682: 0.0028572237351530048
Position 7255: 0.0027572953592044443
Position 3413: 0.0025876401738804664
Position 2417: 0.002543083700117927
Position 9879: 0.0022359996312881314
Position 4365: 0.0021194379579874316
Position 7280: 0.001720015792563841
Position 4796: 0.001573890241989989
Position 2312: 0.0014651603461521227
Position 4632: 0.001459629136519918
Position 1328: 0.0012237313947254175
Position 2926: 0.0012175496709098804
Position 6477: 0.0010954394495555375
Position 3458: 0.0009955213065988855
Position 7931: 0.000989016068938935
Position 6745: 0.0009632027796798147
Position 1115: 0.0008477750405487414
Position 6049: 0.0008043173179884244
Position 6815: 0.0007083594906211281
Position 1463: 0.0006770173400853022
Position 821: 0.0006321013360668683
Position 1516: 0.0006244436528105642
Position 984: 0.0005960634943118719
Position 1314: 0.0005459317232078749
Position 1128: 0.0005253820978095092
Position 3354: 0.0005154478889529666
Position 2938: 0.0001590387762570741
Position 3378: 0.00015628582671516154
Position 7045: 0.00012271029262776712
Position 3310: 0.00011806317402193115
Position 2799: 7.005336249497283e-05
Position 3803: 5.938725140137535e-05
Position 3694: 4.0697278229832084e-05
Position 1402: 1.580342324589289e-05
Position 775: 1.2626218496294153e-05
Position 3103: 3.951631112112843e-06
Position 7010: 3.252601895336906e-07
Position 2640: 2.7020152452853463e-11
