Gene = CLSPN
Position 21242: 0.031046650428920554
Position 23144: 0.028531227105448122
Position 3582: 0.02597174921638057
Position 33141: 0.02293318772597085
Position 22959: 0.020507828174936293
Position 8974: 0.01765571337122016
Position 24683: 0.01459750595658943
Position 31292: 0.012642489390149501
Position 5213: 0.012612318673120116
Position 2067: 0.010329735404653427
Position 32510: 0.010256406967094477
Position 2135: 0.010057587258064713
Position 2515: 0.009955136027927788
Position 32745: 0.008474403620179953
Position 32809: 0.007534528182086561
Position 31359: 0.007501680610520103
Position 22950: 0.006061433121400927
Position 28905: 0.006025231210376767
Position 31836: 0.005903071548559765
Position 28775: 0.005770060255947736
Position 2093: 0.004281917885740553
Position 24638: 0.004219394794862091
Position 28882: 0.003539393655814603
Position 33366: 0.0032154530077169266
Position 26351: 0.003135594770342631
Position 27596: 0.003076054269179499
Position 32833: 0.0028752100272643063
Position 2031: 0.0028346472593752843
Position 28563: 0.0025237856243657732
Position 33379: 0.002386184312238383
Position 32483: 0.002118360641047546
Position 24473: 0.001984720877942866
Position 32529: 0.001966614128145269
Position 31852: 0.0018815883365408434
Position 29074: 0.0018342021641974439
Position 32929: 0.001505663411326268
Position 32199: 0.0014039174746763522
Position 31690: 0.0009333615002674575
Position 26581: 0.0007181103871639601
Position 26595: 0.0006935098916880642
Position 33327: 0.0005731413453792019
Position 31665: 0.0004839481825477662
Position 32773: 0.0004629511439922617
Position 32981: 0.00042204075762881113
Position 31628: 0.0002875800321508737
Position 32858: 0.0002758646102860871
Position 31687: 0.00011886354672741302
Position 33511: 0.00010866102080052041
Position 4510: 8.955165753653748e-05
Position 4452: 8.271784581232708e-05
Position 26697: 7.0369571565681e-05
Position 26640: 2.9038642521532533e-05
Position 32478: 1.6139506490258265e-05
Position 26167: 6.554522411447476e-06
Position 33164: 4.3372568929644434e-06
Position 26948: 4.327787301330804e-06
Position 33196: 3.6876339600679723e-06
Position 26886: 1.2060319542881772e-06
Position 26726: 1.0971805931195374e-06
Position 31625: 5.173232905751423e-08
