Gene = HMGCR
Position 22378: 0.18903807109488396
Position 19035: 0.11086123031799802
Position 1875: 0.1073980436969345
Position 14872: 0.08687007893318627
Position 21854: 0.07651544791044866
Position 2026: 0.0762385866362055
Position 13627: 0.06703038128803133
Position 15187: 0.06527266151302126
Position 21951: 0.06415511706855175
Position 12379: 0.060816496462513345
Position 3322: 0.04421960114584813
Position 14524: 0.04208116325786413
Position 9123: 0.040920205143965105
Position 21892: 0.038464001098187255
Position 8893: 0.035624005603848215
Position 16357: 0.032139891407563174
Position 21363: 0.031274279532704896
Position 854: 0.030986414202873985
Position 14226: 0.023028673687878334
Position 9286: 0.02289969780127991
Position 1826: 0.020380991661424385
Position 13967: 0.019637908890529986
Position 22669: 0.0184985078861265
Position 15224: 0.01578104944878282
Position 23354: 0.015255092294547856
Position 21223: 0.013851970078344926
Position 13757: 0.013233376494797553
Position 2118: 0.013054767915307023
Position 4151: 0.01296363117597687
Position 24162: 0.012559690010975434
Position 13942: 0.010560532290562962
Position 1898: 0.01020414757719457
Position 1625: 0.009637132269989307
Position 14824: 0.009546927255006795
Position 643: 0.009326531593544705
Position 1857: 0.008374653376736652
Position 15970: 0.008229205249291898
Position 10304: 0.007661897519200445
Position 22761: 0.007357359679568691
Position 1467: 0.006839737444490985
Position 15754: 0.005970508589788215
Position 14802: 0.005703753158063065
Position 8828: 0.005284762448887275
Position 2129: 0.003686802818327078
Position 785: 0.0034451996294406844
Position 22624: 0.003251354308227983
Position 10099: 0.003088400161902735
Position 14712: 0.002854489697628284
Position 3728: 0.002600476662479477
Position 7946: 0.0022529604412958727
Position 22592: 0.002071090073616989
Position 23622: 0.0016293544501503573
Position 14190: 0.0015559151029209775
Position 1153: 0.0015300886308464194
Position 24393: 0.001459366365220606
Position 23075: 0.0012660214020023138
Position 22609: 0.0011398771178030287
Position 24423: 0.0010450449846979442
Position 1091: 0.001023234506085801
Position 24188: 0.0009697953296416537
Position 23574: 0.0009573572643893247
Position 23117: 0.000934422393236906
Position 23171: 0.0007678416899319956
Position 13992: 0.0007071098374920488
Position 23151: 0.0006808397975156897
Position 15115: 0.0006399559965459616
Position 1555: 0.000541769943737766
Position 15127: 0.0005150617216656038
Position 542: 0.0004660450808406304
Position 15201: 0.00043116107096158383
Position 23505: 0.0004101329194815222
Position 23894: 0.0002433566494741176
Position 2615: 0.00016729154148211392
Position 1823: 8.955893413001845e-05
Position 2818: 8.872476128191606e-05
Position 1854: 7.723236674498052e-05
Position 2048: 5.4384513991340104e-05
Position 23483: 1.931650215920898e-05
Position 1775: 1.4726014829865832e-05
Position 3290: 4.9893702957028675e-06
Position 616: 6.628703715688653e-08
