Gene = NCBP1
Position 33911: 0.017037713300535724
Position 39156: 0.016274316488936316
Position 1377: 0.01576750354293727
Position 13999: 0.012839754368944137
Position 36811: 0.012350357882448584
Position 23273: 0.01163664594009908
Position 14952: 0.011042187659422144
Position 6585: 0.010721017992352063
Position 18028: 0.00985107209299144
Position 7557: 0.008748641189728276
Position 12210: 0.008697114284174488
Position 17748: 0.008383012240931463
Position 8573: 0.007607125462170953
Position 33425: 0.006612661818768198
Position 20280: 0.00530573589768702
Position 8041: 0.004733616782081895
Position 35520: 0.0046766769564083694
Position 747: 0.0035789997070865094
Position 864: 0.003126904940863439
Position 34527: 0.0024660332887135265
Position 36038: 0.0012328721184235846
Position 395: 0.000848091746154248
Position 840: 7.057436999534397e-05
Position 1240: 4.03362285596555e-05
Position 41: 2.7485942992375296e-05
Position 883: 2.1839699587723878e-05
Position 436: 2.1107731554010243e-05
Position 327: 1.929614111579084e-05
Position 30: 3.0430047265862793e-06
Position 521: 8.849703556329357e-07
Position 534: 5.633975992766842e-07
Position 430: 1.5831791848503271e-07
Position 45: 3.8351703110601426e-08
Position 23: 3.339039783500726e-08
Position 32: 6.915023103663999e-09
Position 74: 1.8698922593075466e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 30713: 1.0000000000000042
Position 35966: 0.9983638276512616
Position 35219: 0.9895167909717604
Position 22075: 0.9892670189578728
Position 22384: 0.9876946123406569
Position 16876: 0.9513244906677782
Position 11490: 0.9502045960466659
Position 33136: 0.9315956344475755
Position 7935: 0.9274737998412228
Position 7167: 0.9131509769890949
Position 20171: 0.9025506432127754
Position 37459: 0.8465005098649501
Position 11984: 0.8308900173371627
Position 13865: 0.7861669216361764
Position 14473: 0.7405336012644227
Position 25013: 0.7338866683615732
Position 27355: 0.6230209072830268
Position 1312: 0.5955006192987337
Position 24708: 0.583523422706158
Position 24909: 0.4909207739769298
Position 5672: 0.4536144062344137
Position 13604: 0.41115137975531013
Position 7330: 0.4052997437070642
Position 29327: 0.39478340280563257
Position 27319: 0.37657195058725995
Position 37684: 0.35250364177244115
Position 9372: 0.34009554694121574
Position 21253: 0.3165284315191368
Position 24005: 0.27281540961112277
Position 39041: 0.238821016088397
Position 29659: 0.2196232321199383
Position 25063: 0.20623730113686453
Position 14381: 0.17801150330389365
Position 13868: 0.11877334443042123
Position 35002: 0.11108601460496559
Position 37664: 0.07266000806618281
Position 7910: 0.06176083049263738
Position 1596: 0.06062707285699488
Position 33176: 0.05903250936256262
Position 13834: 0.05869085461043059
Position 28415: 0.05796007108328323
Position 7636: 0.05689520123208359
Position 28182: 0.04152736417054807
Position 14405: 0.03867442824246492
Position 13899: 0.03636887932297707
Position 36715: 0.033869167861182464
Position 24153: 0.028683593666736163
Position 24024: 0.025708093902397148
Position 34846: 0.02451362468428162
Position 14388: 0.02190812006047896
Position 1484: 0.021368221783551734
Position 32841: 0.020771342380747716
Position 28290: 0.019172469763296146
Position 39885: 0.01627431648893627
Position 37373: 0.015135658706237612
Position 32859: 0.014318618797591227
Position 21789: 0.01393203457123537
Position 20202: 0.013745188280441942
Position 15740: 0.012480957924479435
Position 39198: 0.011654916142575342
Position 23090: 0.01163664594009911
Position 37085: 0.01121506598254993
Position 28253: 0.010737994629525929
Position 6495: 0.010721017992352064
Position 17683: 0.01052820559446923
Position 21609: 0.010515091439195514
Position 36478: 0.010086983363964025
Position 23844: 0.007782426380629875
Position 17861: 0.007705878739453699
Position 36960: 0.00723804776183729
Position 1264: 0.007056019990978573
Position 33820: 0.006474164630149798
Position 14854: 0.00635030923684138
Position 8364: 0.006266593245964918
Position 14535: 0.006200108156649371
Position 34758: 0.006159253281663408
Position 39060: 0.006136164989047462
Position 15723: 0.006057010403113003
Position 29531: 0.00593386129477748
Position 33762: 0.00590780761240858
Position 1239: 0.005370153397788243
Position 14748: 0.004691878422580772
Position 33783: 0.004655741057977347
Position 23949: 0.004190301778929902
Position 35437: 0.003858949270900206
Position 16843: 0.0036247645976953172
Position 37315: 0.0032489628456282903
Position 625: 0.0028875156371213685
Position 23946: 0.0027595229296529683
Position 33367: 0.002696469711430312
Position 33400: 0.002537961982514485
Position 34365: 0.0024660332887135265
Position 1524: 0.002310592950048578
Position 1473: 0.002193460741317707
Position 1515: 0.002192140394105814
Position 28448: 0.0020566498400337793
Position 33352: 0.0013782301248234118
Position 8395: 0.001340532216206028
Position 14335: 0.0013229089305283126
Position 664: 0.0011305632087612273
Position 7871: 0.0009988917869710038
Position 22389: 0.0009669401280881378
Position 35457: 0.0008177276855081636
Position 1128: 0.0006515045063405834
Position 780: 0.0004603164109172855
Position 13391: 0.000439430100408452
Position 27123: 0.0004071421297196183
Position 750: 0.00025180808109844964
Position 1336: 0.0002310617313628659
Position 480: 0.00011761685583827593
Position 1145: 0.00011151436642408694
Position 786: 8.094453605905401e-05
Position 35818: 7.34176056883288e-05
Position 22246: 5.243064995424249e-05
Position 170: 3.0496495312124636e-05
Position 35918: 2.0134093219347593e-05
Position 642: 1.8746782309435876e-05
Position 553: 2.8387850398100755e-06
Position 590: 1.1500648395046079e-06
Position 537: 1.1220934096727014e-06
Position 563: 1.0927007280598647e-06
