Gene = FPGS
Position 4173: 0.001516552323525324
Position 8245: 0.0014942816431747223
Position 6881: 0.001457094222478717
Position 338: 0.001419296340724082
Position 6517: 0.0013665610643262243
Position 4247: 0.0012037145929976174
Position 4775: 0.0011611845300115364
Position 1786: 0.0010928524185340278
Position 5216: 0.0009832794571738618
Position 5537: 0.0007810581075348309
Position 5173: 0.00045099508151097195
Position 6471: 0.00044536716853832127
Position 5582: 0.00042425621614466144
Position 798: 0.0002959473195791941
Position 6979: 0.0002917467308051344
Position 6051: 0.0002645723659324634
Position 954: 0.0002602155208330128
Position 5835: 0.00022994588169149364
Position 7251: 0.00022799819409503237
Position 5396: 0.00022599749361738714
Position 6913: 0.00017267491012880283
Position 586: 0.00016224546444964098
Position 4414: 0.0001366478734290522
Position 158: 0.00013414563638715533
Position 1514: 0.00011283197003271528
Position 807: 0.00010005468133530374
Position 4254: 6.370594866565948e-05
Position 5847: 5.350891717778112e-05
Position 4416: 4.276774652153809e-05
Position 1480: 2.444136132177654e-05
Position 4546: 1.5128713908629871e-05
Position 1192: 1.1470973688631669e-05
Position 6374: 2.3389986453283762e-07
Position 4634: 1.0912034565541649e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1623: 0.9965317968059286
Position 6808: 0.9924188410698299
Position 10319: 0.9916779381019636
Position 4545: 0.9864367429568632
Position 5682: 0.9854775368423924
Position 5924: 0.9797760767265129
Position 4710: 0.9753941298325123
Position 5358: 0.9753395917310863
Position 4333: 0.9625783513191426
Position 4116: 0.9144830613088728
Position 1760: 0.8883564844792777
Position 8069: 0.6495097003312481
Position 1439: 0.636666824068848
Position 7155: 0.5359254193682127
Position 10966: 0.3121699706058349
Position 7136: 0.2955717470071893
Position 1409: 0.175499342510481
Position 10518: 0.1718246542647709
Position 7108: 0.16771357926423391
Position 1268: 0.15388070453661176
Position 7761: 0.12071132673225084
Position 4097: 0.0837436324321665
Position 11184: 0.07764346847181129
Position 10620: 0.06920587416974736
Position 1061: 0.06619400552135221
Position 10835: 0.06292111044367465
Position 10664: 0.057695924215184276
Position 7714: 0.033971218658881634
Position 7512: 0.028150056293738696
Position 9110: 0.025433520754215656
Position 4285: 0.023449149857732124
Position 10893: 0.020379959548412038
Position 2976: 0.011846523910241918
Position 1463: 0.011779291647354329
Position 5793: 0.010847814501174278
Position 4982: 0.010212224556895815
Position 10573: 0.00937728072430299
Position 2108: 0.009139719920781662
Position 2034: 0.008653184191852138
Position 10298: 0.008322061898035202
Position 6843: 0.00639774885469791
Position 5992: 0.006217434343243603
Position 11051: 0.0061206202289679
Position 2195: 0.0059313228597619415
Position 10548: 0.005696866687248019
Position 7373: 0.004890139719812867
Position 2877: 0.004842895123117126
Position 4714: 0.004620361147362779
Position 8112: 0.004032235347297992
Position 4918: 0.003989981517370526
Position 10799: 0.0037812037643017425
Position 10702: 0.0036527715701698453
Position 7962: 0.0033153278298609467
Position 2198: 0.003226969258275802
Position 2058: 0.002998875133350357
Position 1181: 0.0027302843867777152
Position 6108: 0.0026403656086151166
Position 6421: 0.002519210809182898
Position 8705: 0.002277903089173824
Position 11020: 0.0022442648755126565
Position 2949: 0.002120945907969317
Position 1295: 0.0020798020335201063
Position 1798: 0.002040245492207791
Position 4430: 0.0019695654621928516
Position 5712: 0.0018524107017030438
Position 6221: 0.001665754547672753
Position 1592: 0.0013295071760380853
Position 5362: 0.0013122484078002571
Position 2224: 0.0011399781794366214
Position 5520: 0.0009713676871257333
Position 2175: 0.0009667873975613996
Position 5395: 0.0009023377456563505
Position 6113: 0.0008290570010185607
Position 1228: 0.0008003198437121667
Position 1629: 0.0007685164708844508
Position 7165: 0.0006741099545026782
Position 1825: 0.0006496030184525555
Position 4990: 0.0006195758853791487
Position 5968: 0.0005624361449853536
Position 6218: 0.0005621454640136199
Position 2132: 0.0005222805248786201
Position 7325: 0.0004847185745838053
Position 7433: 0.00047140275882126954
Position 6157: 0.00044508673066160785
Position 4677: 0.0003827880945197304
Position 4901: 0.00035499501937341925
Position 422: 0.0003060504653461228
Position 5754: 0.0002627809363778419
Position 5537: 0.00024708029913866295
Position 6365: 0.00024120494115038448
Position 4341: 0.00023595901417523428
Position 4942: 0.000228344161634283
Position 4290: 0.00020926207338462972
Position 4287: 0.0001651861373501425
Position 6896: 0.00015564885697737165
Position 6759: 0.00014530497407836535
Position 1041: 0.00012105074935576062
Position 5164: 8.734757190815255e-05
Position 7855: 8.64896146960089e-05
Position 4406: 8.11089605331682e-05
Position 399: 7.756329855772916e-05
Position 943: 7.255962126395198e-05
Position 977: 7.029377701700034e-05
Position 392: 5.5481038240056236e-05
Position 487: 5.222785391472297e-05
Position 7941: 4.443826100147076e-05
Position 6503: 4.210819654998191e-05
Position 7382: 4.0557382812947484e-05
Position 6558: 3.914115975016452e-05
Position 4558: 3.3358616273809756e-05
Position 7476: 3.279701115578919e-05
Position 5814: 1.8380700515761802e-05
Position 429: 1.5728436289500098e-05
Position 437: 1.2809032815971588e-05
Position 7519: 6.864597549791109e-06
Position 7335: 6.03449508486424e-06
Position 7858: 2.9298826327569906e-06
Position 7112: 1.946217365051698e-06
Position 1947: 1.8164409065334267e-06
Position 1811: 1.1543165001672295e-06
Position 5941: 1.1096147876716833e-06
Position 4758: 3.708420504383753e-07
Position 4730: 3.604495122229355e-07
Position 7222: 1.3899009622809624e-07
Position 4682: 4.6043768678220496e-08
Position 1919: 4.602247604991481e-08
Position 5111: 3.599794776698713e-08
Position 1740: 3.609209962211856e-11
