Gene = KNG1
Position 14726: 0.00892095949071395
Position 2792: 0.006366368539439528
Position 14645: 0.005901223371446967
Position 14461: 0.005632291145137842
Position 2771: 0.004739847686472126
Position 1550: 0.0046076524193001496
Position 5339: 0.003857147644178546
Position 2732: 0.0038341266864702736
Position 323: 0.0033098202937826052
Position 14555: 0.003275151267321451
Position 6815: 0.0027880118975881474
Position 1512: 0.0027851517706190742
Position 4315: 0.0026933385253203996
Position 3070: 0.002687114765757287
Position 5537: 0.0026550365139391134
Position 3110: 0.002203077262093699
Position 5078: 0.0019780134299345995
Position 4065: 0.0019389412264777495
Position 1722: 0.0018962691726650564
Position 1799: 0.0018103725227800317
Position 332: 0.0017268412590239963
Position 1561: 0.0017089588533517944
Position 25095: 0.0014676352393553343
Position 1410: 0.0013962860699559632
Position 2992: 0.0013825989050897966
Position 14334: 0.001238937331802048
Position 14429: 0.0010735899644745714
Position 3010: 0.001016292037355042
Position 14483: 0.0009952582333545364
Position 102: 0.0007964088065548567
Position 8088: 0.0004729363407813689
Position 392: 0.0004713252393614632
Position 1719: 0.00044225047304685114
Position 1565: 0.00039621230228998575
Position 1599: 0.0003280141936508354
Position 1703: 0.0003090925441789802
Position 1596: 0.00023562344959950863
Position 1835: 0.0002218406390148665
Position 2713: 0.00015864705598057566
Position 5126: 0.00010048432715386481
Position 123: 9.725660636987848e-05
Position 155: 3.46406442947131e-05
Position 2557: 3.113900360830422e-05
Position 2893: 2.0510787463613256e-05
Position 2693: 1.5829002967853838e-05
Position 313: 1.4012031481533618e-05
Position 359: 1.3148826723221394e-05
Position 120: 1.2393937407128315e-05
Position 1257: 5.1752489262197795e-06
Position 110: 3.353226891429336e-06
Position 403: 1.985571579588598e-06
Position 151: 1.5915783990920448e-06
Position 7616: 1.1837968169965386e-06
Position 157: 5.098967705172264e-07
Position 135: 5.053835285683373e-07
Position 144: 4.2025981790892544e-07
Position 162: 1.486139533601025e-08
Position 200: 7.744141988758526e-09
Position 242: 7.102927230193791e-09
