Gene = XPC
Position 12898: 0.024965048247738465
Position 12244: 0.023998682472122123
Position 6159: 0.0226438614031813
Position 32772: 0.019804952823134
Position 31187: 0.01712494840254669
Position 31081: 0.01581447573958521
Position 30365: 0.014384595334056173
Position 19799: 0.014384195231516274
Position 12248: 0.014372944191690547
Position 11977: 0.014131154179405681
Position 13348: 0.010248521613090568
Position 11279: 0.009867645303335476
Position 31994: 0.009402459769550169
Position 14497: 0.008235001420609355
Position 14939: 0.00808668805528286
Position 31183: 0.007205363241149338
Position 14860: 0.006626654956267749
Position 6347: 0.00565559379023511
Position 22137: 0.0041170763440838715
Position 13675: 0.003930934186458311
Position 13392: 0.002733003204425618
Position 12218: 0.002551703994922915
Position 33289: 0.0024165424752502314
Position 13455: 0.0007732060354627665
Position 5876: 0.000684396268626819
Position 27391: 0.0006790274444277768
Position 31504: 0.0005862687219624934
Position 28253: 0.0005343891011973477
Position 14151: 0.0005206788036084745
Position 14994: 0.00036217896580321084
Position 14998: 0.0003284180835850901
Position 16115: 0.0002691192788715273
Position 14054: 2.7631996709414106e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 13849: 0.999869463360923
Position 30781: 0.9987100283197514
Position 28140: 0.9954406596998663
Position 31403: 0.9916420659340062
Position 5720: 0.9869834792755703
Position 8232: 0.986745932575415
Position 29834: 0.9627400518924064
Position 13197: 0.9477289119475008
Position 18952: 0.9046539573625151
Position 26366: 0.867006220784392
Position 22287: 0.7805265207524369
Position 33169: 0.7672731416518571
Position 10402: 0.7593911434365301
Position 6042: 0.7586404876399289
Position 30095: 0.7466369672706951
Position 24749: 0.7368484995826299
Position 11508: 0.701811637682384
Position 30342: 0.38256661272741466
Position 11184: 0.3485972126115787
Position 11529: 0.27477400550051007
Position 15950: 0.21751400092325196
Position 31054: 0.20380921050166198
Position 31825: 0.20010739897195312
Position 30950: 0.18018765094092612
Position 30051: 0.12428007433481378
Position 19012: 0.09414140873061964
Position 30971: 0.09272226970994665
Position 33148: 0.07436995502435928
Position 10325: 0.07373000978975673
Position 30120: 0.06994642099394735
Position 3198: 0.06748888708715252
Position 26898: 0.039315191255016396
Position 4710: 0.03595747027533549
Position 12358: 0.03587207645703089
Position 12048: 0.03447156574502015
Position 13439: 0.027535666867166013
Position 33250: 0.026852837345724932
Position 10322: 0.026770351592202937
Position 13469: 0.02659013596527418
Position 3173: 0.025445230000009984
Position 12799: 0.024965048247738375
Position 32515: 0.02343038195760701
Position 31003: 0.022748923917967255
Position 13219: 0.021150884740477004
Position 11885: 0.020582919093121137
Position 32114: 0.0202599317801059
Position 31148: 0.019354468700725623
Position 30397: 0.019316026541089833
Position 13114: 0.019309784659292208
Position 32623: 0.01874273002105296
Position 10158: 0.017671445941920546
Position 3081: 0.017311989276833827
Position 5964: 0.01566916789857449
Position 14741: 0.015403940060938866
Position 32648: 0.015113265727706143
Position 33375: 0.014605770628382624
Position 19661: 0.01438419523151626
Position 8170: 0.013254067424584568
Position 10930: 0.013152391868044273
Position 31780: 0.012169539742430213
Position 6019: 0.011509428341337953
Position 4835: 0.010316323565213534
Position 13525: 0.009066442279562794
Position 14305: 0.005876811021294186
Position 6238: 0.005655593790235104
Position 30982: 0.005553483211379138
Position 31224: 0.004354207595380631
Position 21994: 0.00411707634408387
Position 30454: 0.003846503244809158
Position 33254: 0.003733083091367218
Position 31332: 0.003729843512231227
Position 13133: 0.0036361151049672208
Position 31664: 0.002930187540932257
Position 6079: 0.0028883285121547803
Position 32197: 0.0027956821226206843
Position 14394: 0.002255858324692202
Position 13085: 0.0022347550275021613
Position 31636: 0.0021988798823353224
Position 13291: 0.0017852639217941625
Position 32654: 0.001748501146059976
Position 32678: 0.0017468087544414582
Position 32406: 0.0015253918148259416
Position 26818: 0.0012525432749726528
Position 13426: 0.0011834044929325534
Position 30583: 0.0009099197861002584
Position 27309: 0.0006790274444277768
Position 14053: 0.0005176076679262842
Position 30674: 0.00018994233446254115
Position 31365: 0.00015001137375209882
Position 18719: 0.00014160767682717395
Position 13869: 0.0001296274986933942
Position 31250: 0.00012387158462537522
Position 31854: 0.00010516968195786749
Position 14308: 0.00010233207462296786
Position 31706: 8.056223454726645e-05
Position 12425: 5.0954015138210374e-05
Position 31717: 1.9599288836357643e-05
Position 30509: 1.6388845060393108e-05
Position 6053: 1.4562970449340171e-05
Position 14080: 1.7659305253078353e-06
Position 13887: 5.781086084593168e-07
Position 14101: 4.057753096836607e-07
Position 13828: 3.310317734719745e-07
