Gene = AP5Z1
Position 14670: 0.00557545673184754
Position 6016: 0.004963130235034603
Position 8358: 0.004401999365947497
Position 8790: 0.004326722045725365
Position 15095: 0.003885525250558232
Position 5762: 0.0037548075884771474
Position 686: 0.0033118542629400668
Position 343: 0.003301283561447557
Position 9418: 0.003245345657743036
Position 11572: 0.003085522732232555
Position 4437: 0.002820420970624021
Position 421: 0.0023729563738183143
Position 12135: 0.0022919304519155906
Position 10948: 0.002120916515735413
Position 14548: 0.0018486096598001698
Position 14298: 6.128190682192046e-05
Position 91: 3.495051912233739e-05
Position 80: 2.82313931388387e-05
Position 26: 1.745852547150341e-05
Position 69: 1.0170005471604941e-05
Position 116: 7.5753746062582094e-06
Position 96: 7.090599491342803e-07
Position 56: 5.107890882029186e-07
Position 75: 1.394597992662368e-07
Position 7: 1.0506611358589753e-07
Position 16: 9.312716721243444e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 14209: 0.9997713150921749
Position 12531: 0.9876206887629728
Position 5552: 0.971356790155526
Position 15050: 0.9709948809586828
Position 8066: 0.943869702242222
Position 8580: 0.8793847539312402
Position 13217: 0.8485076930357432
Position 9899: 0.8406297371309911
Position 10627: 0.7904059357511113
Position 10877: 0.6938498612531392
Position 9792: 0.6545614426602184
Position 11973: 0.586270744873597
Position 14836: 0.5809759661375846
Position 7693: 0.5613723224057942
Position 15492: 0.5253626468338278
Position 9285: 0.47795546722886145
Position 12011: 0.4019847140537617
Position 5945: 0.28746682070840884
Position 10977: 0.26704947417357994
Position 13619: 0.2088532585467109
Position 13576: 0.20149714452282005
Position 12936: 0.19166027768530594
Position 15340: 0.138967609388319
Position 9217: 0.13486683027304314
Position 10378: 0.13262107531870818
Position 7035: 0.12188476201979773
Position 13684: 0.11817086416228165
Position 207: 0.11694514670995743
Position 7156: 0.0861710877855088
Position 9944: 0.08057540020663125
Position 235: 0.08034267830808425
Position 13530: 0.07981929837819216
Position 8642: 0.07819743682326467
Position 14766: 0.06493744620025087
Position 13533: 0.05920525586348833
Position 10195: 0.056887433679281556
Position 15514: 0.05286951753213054
Position 7173: 0.05158864062458653
Position 13168: 0.04978939651744007
Position 14591: 0.04588958536721143
Position 9220: 0.041317733436182495
Position 9653: 0.0373806719752534
Position 6881: 0.03392612706229591
Position 8659: 0.03359434274374371
Position 15187: 0.03289064429187485
Position 14455: 0.03221770181314973
Position 15534: 0.031147034880381244
Position 8253: 0.031039690353244873
Position 13641: 0.02794428506195964
Position 10168: 0.021672033777177392
Position 5513: 0.021439740531228317
Position 7580: 0.02073710232158161
Position 13638: 0.0181641037241248
Position 13076: 0.015275622494058776
Position 12389: 0.011996667630034825
Position 16069: 0.01074655839585796
Position 6059: 0.010069771800358672
Position 6009: 0.009121045342630037
Position 13236: 0.007589728500627254
Position 14391: 0.0073212509654998195
Position 7971: 0.0071603797437578024
Position 2439: 0.0070730336544601695
Position 12579: 0.006844539688415578
Position 2657: 0.0067788675257447984
Position 14670: 0.006664974105523886
Position 5858: 0.005024538054163424
Position 15436: 0.00485633957837469
Position 12344: 0.004636846840276859
Position 5649: 0.004328637277350073
Position 182: 0.00420438001938693
Position 227: 0.00420350924744802
Position 13547: 0.003748549005977506
Position 8286: 0.0033660569316182583
Position 442: 0.0033118542629400755
Position 1810: 0.0031026034393557404
Position 11482: 0.003085522732232555
Position 16087: 0.0030016916375695947
Position 11917: 0.002962198989730839
Position 4343: 0.002820420970624021
Position 1790: 0.002671736743629068
Position 12282: 0.0023701866092105586
Position 1948: 0.002268345684532146
Position 6015: 0.002061712070644571
Position 9583: 0.0017928137580967454
Position 5610: 0.0017620144522014216
Position 2002: 0.0017012533393253484
Position 212: 0.0016878036219331344
Position 12588: 0.001663967536366725
Position 1951: 0.0016432798481846548
Position 7019: 0.0014567911026292352
Position 7046: 0.0005871645835101551
Position 5976: 0.00021097117896243023
Position 13956: 0.0002109598214921336
Position 12536: 0.00020550692439352006
Position 5871: 0.0001963320796577245
Position 13004: 9.160240776159766e-05
Position 12490: 7.772890852572202e-05
Position 14285: 1.7725086332396334e-05
Position 5671: 2.3001342468110723e-06
