Gene = QARS
Position 6782: 0.03238293313746379
Position 703: 0.02718031174340017
Position 350: 0.02398900778945272
Position 3651: 0.020191596861782887
Position 7783: 0.019613339391321222
Position 3345: 0.017789437120137412
Position 772: 0.01758196050475265
Position 5896: 0.017068563577228083
Position 3119: 0.01614955814149818
Position 1314: 0.012721315309318672
Position 229: 0.01003140637651251
Position 3579: 0.009903546410376357
Position 7283: 0.009762157792833816
Position 1327: 0.009696532691480705
Position 8093: 0.009584821093393925
Position 4797: 0.008426535655352146
Position 256: 0.008145220528100398
Position 2338: 0.00793181608852311
Position 673: 0.006552877723597921
Position 7807: 0.006078685152318221
Position 2738: 0.005983287126782132
Position 6112: 0.005812821279904869
Position 276: 0.005007200709438137
Position 1283: 0.0047610734789294284
Position 8113: 0.00426430118753984
Position 1384: 0.004078519118076533
Position 1061: 0.003348209882926086
Position 5866: 0.002911046829444446
Position 2347: 0.0026338283993467488
Position 7167: 0.0023452611671081376
Position 188: 0.0015635156731225108
Position 7352: 0.0015611646900942503
Position 320: 0.0015145556822625012
Position 1001: 0.0015091480879420405
Position 8275: 0.0013991660966779422
Position 608: 0.0013672882980334932
Position 3333: 0.0008443370344240992
Position 7211: 0.0007144013523924524
Position 297: 0.00044045827671141476
Position 3025: 0.0004171826426319146
Position 1370: 0.0003736868682216078
Position 4659: 0.00029738438042963597
Position 1191: 0.00028406298452732676
Position 2986: 0.00027959338237384793
Position 1664: 0.00019414014643586247
Position 391: 0.00017597642034599225
Position 633: 0.00014906286101267068
Position 233: 0.0001360644086501694
Position 5523: 0.0001099838442242488
Position 1847: 0.00010116463313094674
Position 1934: 8.83812582532345e-05
Position 433: 7.746036344365914e-05
Position 825: 5.0234788967775816e-05
Position 795: 4.6591856579229085e-05
Position 2622: 4.4366508539347685e-05
Position 2007: 4.11067369951435e-05
Position 1976: 4.045029069587857e-05
Position 605: 2.3385574037164855e-05
Position 412: 1.0547252815282981e-05
Position 394: 9.57606862874314e-06
Position 388: 7.210144729647743e-06
Position 310: 3.994170890655593e-06
Position 384: 2.451349113707401e-06
Position 280: 1.6220373984988923e-06
Position 195: 1.403861840756722e-06
Position 1691: 3.210115145939953e-08
Position 1684: 2.2957260747928407e-08
