Gene = ASPM
Position 16996: 0.002382385335633356
Position 2648: 0.002318502389415995
Position 1148: 0.001981033911473552
Position 368: 0.001469668623861847
Position 1254: 0.0014680056180928188
Position 28911: 0.0013977633912637822
Position 4: 0.00104796513118382
Position 3167: 0.0009559354618724976
Position 29224: 0.0007239405591935652
Position 272: 0.0006547007862631467
Position 2965: 0.0003657307640034135
Position 3004: 0.000258338774648786
Position 243: 0.00024238766265757058
Position 4228: 0.00018598866366851196
Position 213: 0.00010097556408428475
Position 558: 8.721929411615177e-05
Position 28: 3.3760624940017055e-05
Position 184: 3.362019100905e-05
Position 45: 2.9365909603923023e-05
Position 2672: 1.9168932924203408e-05
Position 2757: 1.1015140300341994e-05
Position 71: 8.225902704382261e-07
Position 84: 5.99723092564249e-10
Position 91: 3.47770199707416e-10
Position 476: 1.017897733729295e-10
Position 111: 1.608699570139408e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11451: 1.0000000000000038
Position 2593: 0.982602438882582
Position 24650: 0.9613988017375227
Position 28710: 0.9419402894300805
Position 17376: 0.941366003412759
Position 458: 0.9230572441434359
Position 14341: 0.9139051221576445
Position 22362: 0.8561270980492285
Position 16637: 0.7903917840062479
Position 4264: 0.7876350119617864
Position 21502: 0.772694141663924
Position 21738: 0.715124974726626
Position 4087: 0.694390058624132
Position 41508: 0.5214900248110225
Position 5303: 0.3780887002072628
Position 18028: 0.3428998578373295
Position 4561: 0.21962550703174796
Position 29004: 0.2173997790665661
Position 21527: 0.19646776569096472
Position 5250: 0.18454326878067448
Position 16597: 0.16097896684915008
Position 4147: 0.14895841738055882
Position 2883: 0.11417888576786511
Position 24098: 0.1130432597786178
Position 29865: 0.09376893633278592
Position 14278: 0.08609487784235902
Position 22384: 0.07533414343455376
Position 15925: 0.07339981582519135
Position 30164: 0.06531609600015259
Position 23392: 0.06108788686376683
Position 13098: 0.04780090845177782
Position 17341: 0.04530361439606583
Position 23953: 0.040805287489929475
Position 24685: 0.03860119826248095
Position 17589: 0.036074092155031066
Position 1845: 0.034510165026973606
Position 11832: 0.03181262205551809
Position 16875: 0.0316671243247638
Position 17949: 0.0301141473108573
Position 28762: 0.026912312921430606
Position 33338: 0.022970441407400285
Position 16905: 0.018989644326370583
Position 4627: 0.017425820194641405
Position 24126: 0.015083755531786813
Position 15947: 0.014616264962332128
Position 625: 0.011014406300994364
Position 31252: 0.010144818488413154
Position 33103: 0.01002672354600535
Position 31002: 0.008038427426065637
Position 393: 0.007343215292730189
Position 29205: 0.006769858526857292
Position 1893: 0.006609197922025264
Position 28075: 0.006542428119797869
Position 2639: 0.006465638102548341
Position 2071: 0.005988881627080723
Position 553: 0.005594323970004397
Position 381: 0.005585219677186483
Position 2845: 0.004523549521686284
Position 99: 0.004112671756942235
Position 17321: 0.0037910587889462876
Position 28219: 0.003766375815708419
Position 2642: 0.003613988227828101
Position 2099: 0.00349948151545239
Position 26548: 0.002689536054008148
Position 5004: 0.002637930630769129
Position 4727: 0.002087265967464634
Position 1046: 0.0019810339114735517
Position 24983: 0.0018812216623292233
Position 17493: 0.001774608012429231
Position 3064: 0.0017447852636440807
Position 4927: 0.0013536635326413986
Position 4153: 0.0013510702356853495
Position 3002: 0.0012885763150517233
Position 2995: 0.001253497397630693
Position 1808: 0.001229534718080264
Position 1987: 0.0008866853067699813
Position 1140: 0.000861641177256636
Position 4328: 0.0007804996400287786
Position 25880: 0.0007335276322239663
Position 2888: 0.000727942319704592
Position 1909: 0.0006164059296134489
Position 1121: 0.0006063644408361833
Position 4595: 0.00045212730564990537
Position 25004: 0.0004331539270065483
Position 3116: 0.0004278248135714092
Position 2981: 0.00040976751575620484
Position 154: 1.5119881053518156e-05
Position 205: 3.141714330244809e-06
Position 171: 2.457709364568291e-06
Position 525: 1.9540130712556264e-06
Position 475: 1.1092463642158244e-06
Position 482: 1.0081535693287063e-06
Position 106: 8.551402072192114e-07
Position 431: 8.018223927925229e-07
Position 178: 7.1014078673146e-07
Position 297: 4.095222449766972e-07
Position 312: 2.9056645558358663e-07
Position 472: 2.6148963082104267e-07
Position 281: 1.4889552032439175e-07
Position 293: 1.431590351702556e-07
Position 535: 1.0610238526639526e-07
Position 485: 9.466175936717732e-08
