Gene = BRD8
Position 16950: 0.0015081036689500215
Position 928: 0.0012721654712183259
Position 18460: 0.0011133824221518792
Position 2149: 0.0010599484005535545
Position 8446: 0.000995634262853218
Position 8159: 0.0009859760564241002
Position 18023: 0.0008101542898336441
Position 1717: 0.0006766316161864169
Position 7837: 0.000553559885132569
Position 19002: 0.0005314405656266398
Position 7878: 0.0005063975818621334
Position 8508: 0.00034080545704188206
Position 7902: 0.00028917452973779113
Position 51: 0.0001791213696842641
Position 33: 9.58961571655059e-05
Position 232: 7.21281266560762e-05
Position 225: 2.0745855955926193e-05
Position 61: 1.6638616636920503e-05
Position 10: 1.0779249159770025e-05
Position 481: 3.285935593975815e-06
Position 1479: 2.065739049210255e-06
Position 7: 3.103711650219137e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 33107: 0.9999966856476721
Position 1318: 0.999674004951709
Position 8073: 0.997236643215383
Position 7825: 0.9957507540629789
Position 14572: 0.9935836368031308
Position 16839: 0.985541115559624
Position 18812: 0.9840057681656311
Position 8576: 0.9746597528478238
Position 38819: 0.9513758090135351
Position 10907: 0.93585761095993
Position 17121: 0.9309856875099312
Position 17917: 0.9274486920541994
Position 9627: 0.8661903116089186
Position 13102: 0.8580428271295207
Position 21718: 0.844077933070106
Position 27977: 0.8402573555071563
Position 33740: 0.8253647943952737
Position 38103: 0.8116288487620349
Position 7575: 0.745270510630188
Position 6851: 0.6756268672929759
Position 26225: 0.5629702723905896
Position 14852: 0.5297859667209988
Position 10297: 0.44496605039304893
Position 22201: 0.4289897237863252
Position 12285: 0.3810647667953138
Position 8251: 0.25826016869388463
Position 19386: 0.21295208525122228
Position 4212: 0.17733953487908294
Position 12375: 0.17059554008742883
Position 15651: 0.12469034803731184
Position 12258: 0.12083685921627056
Position 12718: 0.09973216161673905
Position 10472: 0.09792371775107565
Position 34580: 0.09644522562889443
Position 10367: 0.07768941508523078
Position 12877: 0.06118529657850931
Position 6159: 0.056860146873481565
Position 25399: 0.0541675701465819
Position 13970: 0.053774283266540775
Position 18011: 0.04851458854716942
Position 1065: 0.04761868658681855
Position 17143: 0.04151311525312312
Position 34657: 0.0410545167846735
Position 15854: 0.03529996164035107
Position 13819: 0.03338704182335747
Position 34526: 0.03304656308648625
Position 13670: 0.030445708345512537
Position 14798: 0.027074129172378572
Position 1024: 0.02256134935523621
Position 250: 0.018773678383275667
Position 9597: 0.016202474545434505
Position 36787: 0.01608790013092406
Position 9029: 0.015923313696587765
Position 12803: 0.01377181025278707
Position 21035: 0.013754641349730123
Position 18777: 0.012080464988976967
Position 6025: 0.011754310529486646
Position 19321: 0.011575905863274016
Position 15641: 0.011340261316413427
Position 468: 0.01052394983159969
Position 9235: 0.009009567729495701
Position 309: 0.007005960831303707
Position 17307: 0.006903638288507661
Position 828: 0.006108868112295992
Position 8450: 0.005407734776832695
Position 34092: 0.005190800169733066
Position 9054: 0.005105386297873977
Position 8262: 0.004987878005134876
Position 9690: 0.004751328453634242
Position 124: 0.004708513341733601
Position 17050: 0.004172036215833155
Position 10382: 0.0036695517867147928
Position 349: 0.003185732745798981
Position 14830: 0.002972321625548834
Position 16851: 0.0028900336625765
Position 317: 0.0025360754839408254
Position 804: 0.002461458390057551
Position 580: 0.0024024947854959754
Position 17269: 0.0023553550296466228
Position 14975: 0.0022199932478445205
Position 3077: 0.002068043589230449
Position 5591: 0.0019256536546402
Position 271: 0.0018740452777146889
Position 334: 0.0017565460889220408
Position 527: 0.0015735019996836912
Position 8476: 0.0014680904407439732
Position 9263: 0.0014438834735683815
Position 18312: 0.0011133824221518792
Position 510: 0.0011092946968530217
Position 2836: 0.0009521188200522206
Position 191: 0.0007479255971140253
Position 17337: 0.0007033729995184429
Position 2893: 0.0006513126198370994
Position 18830: 0.000614537702495329
Position 9560: 0.0005499808175104591
Position 2694: 0.0005442482310718745
Position 2067: 0.0005361085398012551
Position 2094: 0.0005238398607522979
Position 9705: 0.0005220535986750824
Position 274: 0.00048674742906364566
Position 1570: 0.00042569340987889536
Position 8032: 0.0003936812944685793
Position 9563: 0.00038034914082903624
Position 1291: 0.00029609278237071874
Position 33493: 0.0002503076732244071
Position 1546: 0.00024770086023374085
Position 33884: 0.00021502753185640377
Position 8463: 3.6725222679651504e-05
Position 8029: 2.9165380555876833e-05
Position 8015: 2.8548466181939536e-05
Position 17859: 1.3471188984361714e-05
Position 1620: 3.2373460737811394e-06
Position 1348: 3.102128360717286e-06
Position 501: 4.853427373275302e-07
Position 206: 2.170937680292321e-07
Position 230: 1.6553735393519793e-07
Position 1227: 1.459027761173316e-07
Position 140: 8.371429946631029e-08
Position 216: 5.2920631786032625e-08
