Gene = LRWD1
Position 1604: 0.0004534730325410106
Position 915: 0.0003889374629205588
Position 1699: 0.00035773215445599106
Position 638: 0.00034990330971115515
Position 7820: 0.0003437593545019377
Position 2600: 0.0003283688192023863
Position 1648: 0.00021795452658459358
Position 831: 0.00018256628144156905
Position 7941: 0.0001511415442608464
Position 841: 0.00014089104560277923
Position 7791: 0.0001369659379013717
Position 7767: 0.0001290146422930639
Position 426: 0.00012291206946860687
Position 800: 7.402850972953586e-05
Position 644: 6.797815449719834e-05
Position 2211: 4.162536279218416e-05
Position 374: 2.89875312725737e-05
Position 753: 2.513668748626087e-05
Position 468: 1.557006991987333e-05
Position 7855: 1.4246686311372122e-05
Position 2038: 7.502093436229085e-06
Position 719: 6.907084142276213e-06
Position 1512: 4.270289610065624e-06
Position 348: 3.591796393931181e-06
Position 1243: 2.175167298916789e-06
Position 1752: 9.354029906625285e-08
Position 1675: 8.637391486741307e-08
Position 1620: 8.243778289150258e-08
