Gene = PUM3
Position 13326: 0.011162503708374244
Position 20065: 0.010079529993384415
Position 17599: 0.009760306104618043
Position 4934: 0.009451486749082215
Position 6368: 0.009046094345851154
Position 7978: 0.008806776904009418
Position 21350: 0.008083559890853863
Position 22756: 0.00783316691023149
Position 17268: 0.00721838544634394
Position 1867: 0.005789371841457726
Position 4449: 0.0048955944938635036
Position 6112: 0.004359630485866096
Position 6153: 0.004037196698379027
Position 4818: 0.003676375112351374
Position 5020: 0.002766440791600884
Position 19798: 0.002723147635884737
Position 21982: 0.0023457566725058917
Position 2538: 0.0021492443381851706
Position 6344: 0.00189737011840442
Position 10348: 0.0016877808528134028
Position 19172: 0.0015826724074690858
Position 19697: 0.0015817287083278939
Position 20703: 0.001327032186778041
Position 2477: 0.0012088580359781841
Position 17164: 0.0008363702203420594
Position 1085: 0.0002508741364301164
Position 19205: 0.00016298471508746772
Position 1117: 5.089862642267916e-05
Position 1532: 4.1232616422073075e-05
Position 1462: 4.0662952341998764e-05
Position 1928: 3.529748206803541e-05
Position 1538: 2.6937619897909463e-05
Position 1770: 1.684629372109729e-05
Position 1712: 1.3229735465204708e-05
Position 1775: 1.2902938505505435e-05
Position 1571: 1.2862625542986195e-05
Position 1813: 8.225609825189254e-06
Position 1736: 6.39835184088549e-06
Position 804: 4.085144772424678e-06
Position 5541: 1.5134948348300306e-06
Position 17286: 1.0656999926551004e-06
