Gene = XYLB
Position 1559: 0.0034389432806147965
Position 33682: 0.0032580183158420297
Position 1368: 0.0024079821554908423
Position 19106: 0.0023980882190624687
Position 333: 0.0023710130446454873
Position 32781: 0.0021793054996377737
Position 974: 0.0016460967788274447
Position 1650: 0.0014180670349056824
Position 26102: 0.0013529122892103462
Position 2009: 0.0012775779003852857
Position 1959: 0.001207684061230531
Position 362: 0.0012054817905619297
Position 1677: 0.0011516961011506966
Position 423: 0.0011305642943198497
Position 1661: 0.0007641884543110393
Position 390: 0.0006295898042148002
Position 26028: 0.0006049790295049003
Position 1244: 0.0005114332356951585
Position 486: 0.00039192252999873425
Position 26301: 0.00036976554134677446
Position 399: 0.00027882881347304024
Position 1165: 0.00018361523337842372
Position 439: 0.00015314711771484223
Position 1705: 1.0658691417659099e-05
Position 19138: 1.0568068711960284e-06
Position 1041: 7.998690140453203e-07
Position 409: 3.957269065828118e-07
