Gene = DCTN4
Position 36270: 0.03862383601837732
Position 729: 0.030947433049284302
Position 47963: 0.030343061820600023
Position 647: 0.029964857314742938
Position 44996: 0.02432293280338987
Position 46713: 0.023875209953964003
Position 864: 0.023706152682512513
Position 464: 0.022363938520011614
Position 28397: 0.021192498208976562
Position 1970: 0.01897984420049013
Position 45294: 0.01722095167714959
Position 48633: 0.01527636063774673
Position 26012: 0.013562559164187186
Position 44818: 0.013316910044434353
Position 46513: 0.011590312940461955
Position 601: 0.009730317370401849
Position 44845: 0.009263793380718461
Position 1596: 0.009144857769348905
Position 3513: 0.008989803150889797
Position 36853: 0.008682328590112545
Position 3160: 0.008392410360056135
Position 43913: 0.008213898328154393
Position 39485: 0.006444665640163121
Position 38740: 0.006438114672897406
Position 27642: 0.006377613159942905
Position 43420: 0.006077351369643753
Position 43673: 0.005162608968673493
Position 28427: 0.004843445322726068
Position 45238: 0.004716869573315292
Position 28385: 0.0034350045236210586
Position 664: 0.003027077302413079
Position 45185: 0.0027192039503162197
Position 43892: 0.0025760996245141306
Position 28136: 0.0025386147463778907
Position 29569: 0.0025312943590103175
Position 45018: 0.0014989017572170694
Position 420: 0.0014304373060384404
Position 423: 0.0010183974768367965
Position 28161: 0.0009745335706512043
Position 43732: 0.0009188350920372067
Position 897: 0.00048784128923907885
Position 28382: 0.0003348246459262443
Position 28409: 0.00020717917094438198
Position 27784: 0.00014672390823958385
Position 429: 9.260157197662568e-05
Position 155: 9.083024690193058e-05
Position 27836: 8.547243692129772e-05
Position 45778: 4.822608318385864e-05
Position 426: 3.3591408988062165e-05
Position 495: 2.2895937878485317e-05
Position 564: 1.6061321466994643e-05
Position 466: 1.3730589515419359e-05
Position 115: 5.912732893417255e-06
Position 325: 5.154739530681503e-06
Position 216: 3.1456364168761696e-06
Position 27816: 3.2998955894312475e-07
Position 27878: 1.3681280350841201e-07
