Gene = QARS
Position 4342: 0.03739010396136345
Position 6782: 0.032735045853808806
Position 703: 0.027323489597625403
Position 350: 0.024075308307389715
Position 7783: 0.021355077855242356
Position 3651: 0.019974838546261496
Position 5896: 0.01858932249266764
Position 772: 0.01778232147892559
Position 3345: 0.01722214245327343
Position 3119: 0.015429901266395221
Position 7283: 0.012100733919258885
Position 1314: 0.011684231841040739
Position 229: 0.009561052629269545
Position 3579: 0.009370666043179226
Position 8093: 0.009186921101475454
Position 2338: 0.00900818855372363
Position 1327: 0.009004907420722451
Position 4797: 0.008864926232506485
Position 256: 0.00785249622922876
Position 673: 0.006942038550445689
Position 7807: 0.006541436116516939
Position 6112: 0.005724637236756638
Position 2738: 0.005619036137151499
Position 276: 0.0049649822321775
Position 8113: 0.004621604751218635
Position 1283: 0.0045627561584965625
Position 5866: 0.004289593296965917
Position 1384: 0.004136677003662427
Position 1061: 0.003556474301659479
Position 2347: 0.002849289406568028
Position 7167: 0.002749213743253103
Position 7352: 0.0018679914171927446
Position 608: 0.0015388940423087805
Position 320: 0.0015095995667286396
Position 8275: 0.0014795430974706386
Position 188: 0.0014380781648516013
Position 1001: 0.00140599011585632
Position 297: 0.0009511095540664882
Position 7211: 0.0008714371257773906
Position 3333: 0.0008232749660908067
Position 3025: 0.0004222049563355457
Position 1370: 0.00038830904091222894
Position 2622: 0.00037580055580672267
Position 4659: 0.000348444829026372
Position 1191: 0.00024256978693322926
Position 1664: 0.0001990212165479822
Position 391: 0.00018004166243571797
Position 633: 0.00016147931528018186
Position 233: 0.00012954567413915342
Position 1847: 0.00011303335468252912
Position 1934: 0.0001122442969270896
Position 5523: 0.0001073427437639105
Position 433: 6.902624377464504e-05
Position 825: 5.1501517014780604e-05
Position 1976: 5.015865239773048e-05
Position 2007: 4.81023305098187e-05
Position 795: 4.6413764343971976e-05
Position 605: 2.5155041155195265e-05
Position 412: 1.0257871201559357e-05
Position 394: 9.854711616269177e-06
Position 388: 7.482645900299043e-06
Position 2986: 6.341181761827267e-06
Position 310: 4.044209079381124e-06
Position 384: 2.549390675192053e-06
Position 280: 1.6471545247421481e-06
Position 195: 1.3217574854155334e-06
Position 1691: 3.532897670158801e-08
Position 1684: 2.600950431272636e-08
