Gene = LRWD1
Position 1308: 0.00047756230448463044
Position 915: 0.00041094899645241094
Position 1699: 0.0003969392593218741
Position 7820: 0.0003801975133512626
Position 638: 0.0003706968605318623
Position 2600: 0.0003214505650673886
Position 1648: 0.00023623833264833105
Position 831: 0.00017135194515306238
Position 7791: 0.0001707190894956242
Position 7941: 0.00015653471530561135
Position 841: 0.00013585782129778775
Position 426: 0.00011507285728161202
Position 7767: 9.64596151867422e-05
Position 644: 7.415787678845483e-05
Position 800: 6.139289008045724e-05
Position 2211: 3.5409780697862666e-05
Position 753: 2.8081251151457075e-05
Position 374: 2.3162681189567477e-05
Position 468: 1.538227096499083e-05
Position 7855: 1.3830872789861124e-05
Position 719: 7.629734384669238e-06
Position 2038: 7.526703594906679e-06
Position 348: 3.872645852004202e-06
Position 1512: 2.6470696469908687e-06
Position 1243: 2.4883861522198194e-06
Position 1162: 3.5982750644762474e-07
Position 1675: 8.243200949812535e-08
Position 1620: 7.807309463131734e-08
Position 1752: 7.60230387771001e-08
