Gene = NSMF
Position 6530: 0.0006525198802716768
Position 307: 0.0005167319052433506
Position 642: 2.4441851526111134e-05
Position 378: 2.2962948285746654e-05
Position 360: 4.773459337745412e-07
Position 286: 3.2042138722439307e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5513: 0.9845782512279456
Position 9842: 0.9830592491611277
Position 9308: 0.9678171273721226
Position 6153: 0.9356609736964203
Position 6514: 0.9154795442309366
Position 6898: 0.9049119340077346
Position 3777: 0.9000453194310879
Position 2847: 0.8550313876997467
Position 9659: 0.8116592552857034
Position 6747: 0.6547586264915624
Position 4890: 0.6187994316974695
Position 784: 0.5456122343481998
Position 681: 0.3790044239388305
Position 6711: 0.19462039458967723
Position 3526: 0.19428908203621834
Position 2785: 0.13996634474768752
Position 9697: 0.11270516561365268
Position 1706: 0.09729033496389405
Position 9078: 0.07747589642087649
Position 11025: 0.06260986136081471
Position 11135: 0.05969297897714271
Position 1815: 0.05549308158398983
Position 6157: 0.04486933763690877
Position 4870: 0.04484070203405771
Position 3997: 0.03885836069770953
Position 4541: 0.037101650925937035
Position 11479: 0.032513811240982377
Position 2521: 0.030213172561225292
Position 4026: 0.026425595410213998
Position 10124: 0.026002230006059376
Position 9527: 0.024606031270030033
Position 6673: 0.02345696358303216
Position 9233: 0.023114904532452882
Position 6529: 0.02217901186975498
Position 9668: 0.021630926822872598
Position 4829: 0.0196692099602977
Position 6629: 0.01916447910730422
Position 10588: 0.018314841001214575
Position 5890: 0.017501938555378387
Position 4363: 0.0163641370944259
Position 251: 0.016313570565406964
Position 3377: 0.015212825810136249
Position 517: 0.014218960810947022
Position 4412: 0.012838365982446108
Position 3840: 0.010921044816673296
Position 6875: 0.010445308911503467
Position 2576: 0.009325923117538867
Position 2561: 0.009315484531631056
Position 550: 0.008782572839494318
Position 1432: 0.007408369338227994
Position 6681: 0.006984733846344659
Position 10701: 0.0063117853472414165
Position 2326: 0.006298923056666996
Position 6460: 0.00621669039804763
Position 10872: 0.00558736259637834
Position 789: 0.0055578688336923995
Position 6900: 0.0054040953270316225
Position 5307: 0.004717251483903346
Position 9847: 0.0044233296744406216
Position 3699: 0.0043119595777785
Position 6969: 0.0042346292492116385
Position 6498: 0.004122317481886851
Position 10314: 0.00399672240248616
Position 1637: 0.0038110966432503973
Position 10384: 0.0034814922911227137
Position 1857: 0.0034637394178293228
Position 2359: 0.003416034348002431
Position 9850: 0.0032305953966292
Position 1736: 0.002835546254895161
Position 3499: 0.002615113533828288
Position 11145: 0.0024385045182647434
Position 1093: 0.0022076509964099426
Position 11081: 0.002121292913826305
Position 6368: 0.002089112298294549
Position 1724: 0.002061364159544423
Position 5428: 0.0018562533049101566
Position 10847: 0.0018460112115387373
Position 4546: 0.0018404207021095408
Position 1011: 0.0017959570481461428
Position 1710: 0.0017481635691802301
Position 1204: 0.001686427724489038
Position 2398: 0.001534363666597063
Position 1005: 0.0015254743606740236
Position 5395: 0.0013848346905720411
Position 490: 0.0012855573918655128
Position 2742: 0.0012838568691291982
Position 1121: 0.0012788687630756084
Position 417: 0.001189524074745893
Position 10662: 0.0011410509163254665
Position 1485: 0.0011070128630644588
Position 4002: 0.0010662116492678759
Position 3930: 0.0010589640290810667
Position 6167: 0.001022186588104768
Position 6429: 0.0006493620562382864
Position 5995: 0.0005130552821693972
Position 2606: 0.0005063479823161431
Position 553: 0.00040914221792094115
Position 9108: 0.00014780034538079313
Position 257: 9.738877061177388e-05
Position 609: 7.83072359598882e-05
Position 6933: 7.495428608167586e-05
Position 2879: 7.051985195560863e-05
Position 6903: 6.64309714292388e-05
Position 254: 6.277864136274976e-05
Position 786: 5.2560000981906456e-05
Position 689: 4.869483354424596e-05
Position 594: 4.379189914759376e-05
Position 177: 1.975264516084322e-05
Position 298: 1.9674832883558137e-05
Position 5331: 7.290392410006737e-06
Position 6538: 4.197579556222762e-06
Position 741: 3.2851197897604855e-06
Position 360: 2.6204133487406673e-06
Position 273: 1.4040597442189948e-06
Position 655: 8.855263411579012e-07
Position 141: 8.503176270151824e-07
Position 629: 7.542264682395208e-07
Position 636: 7.492473606185381e-08
Position 818: 3.0159699707297366e-08
