Gene = HMGCR
Position 4118: 0.2793980129226548
Position 14491: 0.24020705336354797
Position 22378: 0.18497075844199928
Position 19035: 0.1261515573079579
Position 1875: 0.11133574817381477
Position 14872: 0.09021291954064788
Position 2026: 0.08008974590459154
Position 15187: 0.07373988953326609
Position 13627: 0.06867845419224854
Position 21951: 0.06064143676511003
Position 12379: 0.060503215223859506
Position 21854: 0.05921770608713252
Position 3322: 0.046310776823189626
Position 14524: 0.04563976164762295
Position 21892: 0.04184323005340617
Position 16357: 0.04040035274638887
Position 9123: 0.04011951090626294
Position 8893: 0.03681581974869649
Position 21363: 0.03312013383905351
Position 854: 0.0325828549560603
Position 14226: 0.02476370347020096
Position 9286: 0.022230161491017718
Position 1826: 0.021826964583402966
Position 13967: 0.02132006987608
Position 15224: 0.017674739102210485
Position 22669: 0.017208120762218324
Position 23354: 0.015953225938995546
Position 21223: 0.013952781524372218
Position 13757: 0.013377158412249684
Position 2118: 0.01283074240996104
Position 24162: 0.012643928416316425
Position 14824: 0.011533805979091129
Position 1898: 0.011413340590115938
Position 13942: 0.010763492304845763
Position 15970: 0.00975181394554353
Position 643: 0.00895808597296495
Position 1857: 0.008475674952671113
Position 15754: 0.007737165614558893
Position 10304: 0.007691332305061067
Position 4151: 0.0075830077678648005
Position 1467: 0.007312019775779915
Position 22761: 0.007166568127710328
Position 14802: 0.0071615847691782804
Position 1625: 0.0063107301373533835
Position 8828: 0.005449311403171764
Position 785: 0.003769416831672297
Position 2129: 0.003729711445915914
Position 10099: 0.003242625204407424
Position 14712: 0.0029395928525550907
Position 22624: 0.0027385870707935956
Position 3728: 0.002588965339581633
Position 7946: 0.00236746383285888
Position 14190: 0.0018463641222089702
Position 1153: 0.0016700668092951981
Position 23622: 0.00163493164969819
Position 22592: 0.0016261290116496453
Position 23075: 0.0012778148403373012
Position 24393: 0.0012509810591546271
Position 23117: 0.0010810367484661897
Position 22609: 0.0010806425463864137
Position 24423: 0.0010691059410740094
Position 1091: 0.0010108404185709269
Position 24188: 0.0009977042447970993
Position 23574: 0.0009160523260270816
Position 15115: 0.0008333712638365523
Position 23171: 0.000800356726445379
Position 13992: 0.0007437866530890111
Position 23151: 0.0007322518324598867
Position 15127: 0.0006666285719976098
Position 1555: 0.0005880700559179332
Position 15201: 0.0005748504407011668
Position 23894: 0.00042750205153747087
Position 23505: 0.0003774977685267126
Position 2615: 0.00018655581732950166
Position 1823: 9.639003613457214e-05
Position 2818: 9.141408143700014e-05
Position 1854: 8.14844031435405e-05
Position 2048: 6.240417152104393e-05
Position 23483: 3.030892099389376e-05
Position 1775: 1.6647570563683663e-05
Position 542: 5.6987992717621475e-06
Position 23138: 2.58929095994876e-06
