Gene = HDAC11
Position 24354: 0.0014380157637564571
Position 24711: 0.0013939852929971594
Position 835: 0.0012268019906328793
Position 1239: 0.000599897786930595
Position 23991: 0.000591308203500341
Position 1211: 0.00036694264444972545
Position 24036: 0.0002757587043201293
Position 24138: 0.00014909784098585368
Position 530: 1.3051703259657539e-05
Position 22847: 1.2249464001813596e-05
Position 22756: 5.638462319783606e-06
Position 448: 4.520186849440397e-07
Position 142: 2.506380003557369e-07
Position 98: 3.482875948035702e-08
Position 189: 3.180007044025559e-08
Position 225: 2.651217514942301e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 16570: 0.9999999999999982
Position 15603: 0.9999999999999964
Position 22718: 0.9943322529041893
Position 3298: 0.9940740093625583
Position 20547: 0.9893067988013792
Position 1080: 0.9721562178654019
Position 23928: 0.9692174513122018
Position 24302: 0.9612942647229563
Position 21674: 0.6989757224417331
Position 25884: 0.6971167840818241
Position 24984: 0.5452968214326239
Position 18347: 0.5295319517021431
Position 13243: 0.4415407286711301
Position 1330: 0.25504574227878696
Position 18244: 0.23987768986668065
Position 18223: 0.17585547936495186
Position 21705: 0.1600913200531942
Position 22553: 0.10881997530618555
Position 806: 0.10396595058216655
Position 879: 0.08093366634070787
Position 22957: 0.0738350700725096
Position 19660: 0.06336786569124922
Position 24479: 0.06220431857363771
Position 21020: 0.05257222090080299
Position 24510: 0.05112109110921003
Position 20133: 0.04977386279351926
Position 1898: 0.045748570061590534
Position 25663: 0.03934354832612817
Position 21490: 0.038584056494901264
Position 1390: 0.03426387488771622
Position 19619: 0.02581401609769121
Position 25625: 0.022124431649541455
Position 21934: 0.021202287256589333
Position 20189: 0.017722482370158218
Position 25177: 0.016573939302464
Position 20820: 0.016169096478443824
Position 21464: 0.016147111234553077
Position 1105: 0.0157880907270051
Position 18102: 0.015085306555250066
Position 25634: 0.014403005259310053
Position 1336: 0.012051785027317087
Position 21630: 0.011797324145911845
Position 23151: 0.009150513706775906
Position 1598: 0.0089468549101848
Position 23866: 0.008796068153889832
Position 22490: 0.008243807043169158
Position 19531: 0.008226103195865869
Position 23930: 0.005748778826182111
Position 22581: 0.005328378163681367
Position 23370: 0.00530487523502899
Position 20920: 0.005017502022374083
Position 20766: 0.004831796485560537
Position 720: 0.004526191753961054
Position 699: 0.0043323786414028185
Position 1306: 0.004046462046963241
Position 1423: 0.0037937053658185197
Position 3301: 0.0037082120335801953
Position 23795: 0.003164781367426272
Position 20717: 0.002564424595391625
Position 1096: 0.0025423126022458
Position 21403: 0.0025206406702590763
Position 21044: 0.002501347430195164
Position 3320: 0.0022177786038573843
Position 608: 0.0021966369042347566
Position 22133: 0.0021678022553383884
Position 24917: 0.0019633202093256564
Position 23771: 0.001731135683810487
Position 22679: 0.0013877974071806307
Position 338: 0.0013265909361527197
Position 388: 0.0011767711548911234
Position 684: 0.001156900991476458
Position 356: 0.001008206348747024
Position 746: 0.0008514071717992927
Position 1115: 0.0008403282150102886
Position 469: 0.0006579554467873952
Position 22893: 0.0006447780970628255
Position 1051: 0.0005088082534350557
Position 23717: 0.00035476446389757366
Position 650: 0.00029940360693261203
Position 281: 0.0002944592081243883
Position 23701: 0.00018462346365720228
Position 21471: 0.00012958566549173717
Position 23756: 0.00011495864210726526
Position 20770: 5.649375786349365e-05
Position 20823: 5.127427482074335e-05
Position 24189: 5.323375138677025e-06
Position 24314: 3.970342746674782e-06
