Gene = EIF2B5
Position 162: 1.9115930448139176e-06
Position 80: 7.827418266037211e-07
Position 23: 5.341753274954727e-07
Position 204: 1.4805694293033783e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7514: 0.9796614525658534
Position 4815: 0.977184366133478
Position 7787: 0.9771467640532012
Position 2355: 0.9728930084663215
Position 9619: 0.9599559483580858
Position 8834: 0.9532984907063491
Position 2901: 0.9312356893124503
Position 6972: 0.9206879177399638
Position 9332: 0.9157933499187136
Position 5153: 0.873675734487699
Position 2633: 0.8590609082634643
Position 1347: 0.6555600583486569
Position 6602: 0.618866885213998
Position 7220: 0.5033843417230172
Position 7237: 0.46623409697043583
Position 8090: 0.40048433718745713
Position 2222: 0.26126759224801077
Position 2073: 0.24454857982410189
Position 254: 0.16203243651802118
Position 8177: 0.12296762014707736
Position 7960: 0.10855515206441171
Position 7033: 0.07931208226003679
Position 748: 0.05563588712210872
Position 5127: 0.05019774388379161
Position 9353: 0.04976111058443251
Position 2203: 0.04660837759256874
Position 9593: 0.03623899902791222
Position 257: 0.03210949064875045
Position 1929: 0.025740297171032375
Position 5959: 0.02563350665780375
Position 8519: 0.02094373241785385
Position 7440: 0.012121918676530136
Position 9835: 0.009509871041919606
Position 8253: 0.008734112998409116
Position 5440: 0.006866430535860608
Position 3582: 0.0064547982785331335
Position 7795: 0.006054518599147325
Position 9978: 0.005794055392677214
Position 5819: 0.005733270008407118
Position 6371: 0.0055131319103745415
Position 1829: 0.005432950970144498
Position 5685: 0.005249413705101633
Position 5844: 0.005197338259765398
Position 3726: 0.005086833125521947
Position 1873: 0.004376159995467308
Position 1519: 0.003581559529486272
Position 539: 0.0029202904588044743
Position 304: 0.002720199044935374
Position 4834: 0.0024724896012707433
Position 7444: 0.002341870157880616
Position 412: 0.0021591628108371267
Position 9543: 0.001614798029885708
Position 450: 0.0011038435935185496
Position 1411: 0.0010617230108040223
Position 7700: 0.001053280892107704
Position 599: 0.0007430578897404205
Position 399: 0.00048223938059472303
Position 2359: 0.00036796668043885354
Position 7704: 0.00034535356345679285
Position 567: 0.0003135004267040124
Position 273: 0.00025588445946175614
Position 5280: 0.0002093278025420303
Position 652: 0.00018755286689018326
Position 8114: 0.0001611136847909131
Position 5187: 0.00015957275384306327
Position 7808: 0.0001431460338243311
Position 5419: 8.338654755390397e-05
Position 5232: 3.051630630392941e-05
Position 7819: 1.6718514547484663e-05
Position 5160: 9.054892154828534e-06
Position 219: 3.7147340635383163e-06
Position 201: 2.1913479390670207e-06
Position 197: 6.297773223996175e-08
Position 232: 5.923567352135139e-08
Position 221: 3.705914697650497e-08
Position 310: 1.0693297165230924e-09
Position 180: 7.034968184862898e-10
Position 162: 6.878813521280559e-10
Position 229: 4.975866763936425e-10
Position 86: 2.231487635161525e-10
