Gene = NCBP1
Position 21880: 0.01547831252871995
Position 33911: 0.015046764822543619
Position 39156: 0.014590477478104729
Position 13999: 0.013924180775648502
Position 36811: 0.013655981580556163
Position 14952: 0.011869252572360555
Position 23273: 0.01182696061171879
Position 6585: 0.01054115446122589
Position 12210: 0.00872699668161174
Position 7557: 0.008694879758043285
Position 17748: 0.008373636861517143
Position 33425: 0.008071064895523178
Position 18028: 0.008068904014531442
Position 8573: 0.006249474423739824
Position 20280: 0.005586202219114046
Position 35520: 0.004931711493114976
Position 8041: 0.003923076605086786
Position 747: 0.0033824540849443805
Position 864: 0.00308851616222371
Position 34527: 0.002472350887139276
Position 36038: 0.0013501165078842285
Position 395: 0.0009387998232714829
Position 840: 7.494312751711121e-05
Position 1240: 3.6103870312595744e-05
Position 41: 2.4626579968498978e-05
Position 436: 2.1657727655686712e-05
Position 883: 2.1633324753730975e-05
Position 327: 1.9849151956456935e-05
Position 22431: 1.252250400753751e-05
Position 30: 2.6942451763166857e-06
Position 521: 8.311732551397137e-07
Position 534: 5.262493896083464e-07
Position 430: 1.5805262884965633e-07
Position 45: 3.4481963322734206e-08
Position 23: 2.937485035492267e-08
Position 32: 6.135708269752105e-09
Position 74: 1.69002115808699e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 30713: 0.9999999999999983
Position 35966: 0.9987519698402558
Position 35219: 0.9899125288679197
Position 22075: 0.9897519934059373
Position 22384: 0.9887850522798153
Position 16876: 0.9514726329691614
Position 11490: 0.9504640530781804
Position 33136: 0.9283387021778033
Position 7935: 0.9255575110120209
Position 7167: 0.9145977522246543
Position 20171: 0.9004173697501227
Position 37459: 0.8453713723604269
Position 11984: 0.8352199512551511
Position 13865: 0.793051228799615
Position 25013: 0.7325692509475037
Position 14473: 0.7115257702531954
Position 27355: 0.6501234136338665
Position 1312: 0.603449106505435
Position 24708: 0.5847352051826328
Position 24909: 0.48270913454675135
Position 5672: 0.4603842881251452
Position 13604: 0.4278525735279486
Position 29327: 0.408966991951595
Position 7330: 0.39465922008288123
Position 37684: 0.35970501833429935
Position 27319: 0.3495234024349583
Position 21253: 0.3028807297956878
Position 9372: 0.2934112936615349
Position 24005: 0.2720479767416918
Position 39041: 0.24486393650338223
Position 29659: 0.22651130453806906
Position 25063: 0.20469761811946546
Position 14381: 0.19441266853280192
Position 35002: 0.1196376486533504
Position 13868: 0.11896143857190711
Position 37664: 0.07385832667969701
Position 7910: 0.06464381287211761
Position 1596: 0.06409400742157992
Position 33176: 0.06241023236551988
Position 7636: 0.05935171036471084
Position 13834: 0.05209829654860493
Position 28415: 0.04627809955719432
Position 14405: 0.0456344973017573
Position 28182: 0.04030153161715656
Position 13899: 0.03588903607987019
Position 36715: 0.03310805364897934
Position 24153: 0.03005560042127902
Position 24024: 0.026337719595116098
Position 34846: 0.025305135827851648
Position 14388: 0.02515694364740298
Position 32841: 0.021885326187867888
Position 1484: 0.02137734822746424
Position 28290: 0.018967592847120088
Position 21789: 0.01547831252871995
Position 32859: 0.014651312703191505
Position 39885: 0.014590477478104703
Position 20202: 0.014444924131669496
Position 37373: 0.014403941084739712
Position 15740: 0.012880867794188334
Position 37085: 0.011996467667488074
Position 39198: 0.01189052807598774
Position 23090: 0.01182696061171877
Position 6495: 0.010541154461225862
Position 28253: 0.010369998338494977
Position 36478: 0.008870590192545179
Position 17683: 0.008373636861517113
Position 17861: 0.008068904014531442
Position 14535: 0.007113805368293879
Position 36960: 0.006872770316353457
Position 14854: 0.006781621178434847
Position 1264: 0.006731762772669813
Position 33820: 0.00667692994814781
Position 39060: 0.006500038813972572
Position 15723: 0.006345304662935098
Position 33762: 0.006068444501884412
Position 23844: 0.005777704822080645
Position 34758: 0.005696983947110473
Position 1239: 0.005354904356266505
Position 8364: 0.005139692742263667
Position 14748: 0.005087631393925707
Position 35437: 0.004062581923123156
Position 16843: 0.003565463660073542
Position 29531: 0.0035533592172245962
Position 33367: 0.0035185031744878682
Position 37315: 0.003152413972585131
Position 33400: 0.0031231148727398164
Position 23949: 0.0028071456190144417
Position 625: 0.0026814160077068285
Position 23946: 0.002607969795546701
Position 34365: 0.002472350887139276
Position 1524: 0.0024555674992314744
Position 33783: 0.0023013903725113984
Position 1515: 0.0022998697256718034
Position 1473: 0.0021955055550501885
Position 28448: 0.0021117723147869695
Position 33352: 0.001429446848295485
Position 14335: 0.0012903190141030645
Position 8395: 0.0011097816814761468
Position 664: 0.0011068438354817807
Position 22246: 0.0010787504335486443
Position 22389: 0.0009571458019440618
Position 7871: 0.0008816004271967842
Position 35457: 0.0008691295699918193
Position 1128: 0.0005882786916698246
Position 780: 0.0004948616457863579
Position 27123: 0.00035318393117266705
Position 750: 0.0002514319227977744
Position 1336: 0.00024215696400062736
Position 480: 0.0001050389211405739
Position 1145: 0.00010292448891825872
Position 786: 8.593767586828107e-05
Position 35818: 7.037130890356506e-05
Position 170: 2.72921004129474e-05
Position 35918: 1.981596281965872e-05
Position 642: 8.124713811118677e-06
Position 553: 2.8218326077916375e-06
Position 590: 1.1697963462323253e-06
Position 537: 1.1206190121502582e-06
Position 563: 1.089289702345714e-06
