Gene = MTMR14
Position 705: 0.00251310824604657
Position 941: 0.0021948315645555234
Position 686: 0.002058076868993483
Position 604: 0.0019264949503480374
Position 734: 0.0018788108466143202
Position 35655: 0.0017783114942789566
Position 35669: 0.0017570369825440763
Position 2974: 0.0014028293535843298
Position 1178: 0.001201419380365452
Position 4278: 0.0011308369210547408
Position 1963: 0.0009411072396974841
Position 45: 0.0008801215498861417
Position 35554: 0.0006967570035853329
Position 42417: 0.0006869947479087012
Position 4345: 0.0006265206134268125
Position 53: 8.000168275312972e-05
Position 36: 7.574888791444793e-05
Position 64: 6.804337991208227e-05
Position 39967: 4.954794017058312e-06
Position 59: 2.937398458822435e-06
Position 51: 1.380341869776144e-06
Position 24: 1.2351465733240586e-06
Position 14: 8.681139422392107e-07
Position 8: 1.8727620816637238e-08
Position 426: 1.7619293129447676e-08
Position 163: 2.0213375839215284e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10434: 1.0000000000000029
Position 12804: 1.0000000000000022
Position 35425: 0.9998832999534222
Position 4158: 0.9956770770374527
Position 27854: 0.9665522153255254
Position 48248: 0.9627561240439009
Position 38358: 0.9563363667786563
Position 33715: 0.955302162258103
Position 23222: 0.9379826048406279
Position 28521: 0.901956743433547
Position 39481: 0.8676881653670054
Position 52327: 0.8467997365650966
Position 24436: 0.7890258396699127
Position 21585: 0.7088612478773473
Position 991: 0.6912031288460623
Position 39233: 0.6414175818490823
Position 40501: 0.5734586945503483
Position 35581: 0.4455837650568958
Position 30007: 0.3866209305420408
Position 40529: 0.3757163074743527
Position 28150: 0.33006252397880026
Position 11854: 0.329420938676425
Position 21613: 0.2872821640902015
Position 48374: 0.23030430758598225
Position 35748: 0.19076709428555896
Position 26079: 0.156080869383303
Position 11886: 0.14849966689955213
Position 28238: 0.14011167205019692
Position 48536: 0.13731727363560536
Position 46467: 0.13567560032052084
Position 48609: 0.127376233212742
Position 28303: 0.1104335049904534
Position 40972: 0.10876395403689385
Position 11778: 0.10359371562673778
Position 51078: 0.08353060099103404
Position 42649: 0.07960065842350725
Position 39106: 0.07519033425778715
Position 11814: 0.07162352435986924
Position 805: 0.07109272325078922
Position 39404: 0.06776417827982392
Position 5158: 0.06157716653285172
Position 3938: 0.05669759718927464
Position 775: 0.053966319178917636
Position 1664: 0.052640524555406444
Position 35617: 0.05173361575377815
Position 48289: 0.035558188641117955
Position 24455: 0.03271694398501009
Position 24440: 0.031978128182900745
Position 26189: 0.03113224091325887
Position 2918: 0.02561399471835784
Position 35930: 0.02119267936552551
Position 865: 0.019406092497754754
Position 40932: 0.01846775954571316
Position 37034: 0.018232812972567496
Position 880: 0.016805105785967597
Position 12281: 0.016621893651602035
Position 44596: 0.015129015633556288
Position 997: 0.012834939021917272
Position 3874: 0.012486658955937492
Position 38388: 0.012041248143203422
Position 923: 0.011934965185415375
Position 38576: 0.010428410577894523
Position 36359: 0.010187387506627564
Position 901: 0.009659638600703
Position 823: 0.008841684809490269
Position 38623: 0.00879283140051338
Position 36975: 0.00818764179251726
Position 1040: 0.007557656008227204
Position 1825: 0.006446686809347654
Position 5279: 0.006169103310468671
Position 603: 0.005794208926466673
Position 1684: 0.005748729460221424
Position 179: 0.005381840946445403
Position 36396: 0.005360496100216836
Position 4114: 0.004322922962550036
Position 24383: 0.004065342964323996
Position 40481: 0.003574746619026116
Position 24100: 0.003567544005993528
Position 733: 0.002652257731990747
Position 5308: 0.002487081134742284
Position 820: 0.0019172603383904474
Position 1059: 0.0014847264284194026
Position 40887: 0.001032413797220319
Position 394: 0.000998388271504085
Position 42254: 0.0006869947479087012
Position 40464: 0.0005910811427006687
Position 612: 0.0005281262111025808
Position 24365: 0.000446046717463436
Position 38985: 0.00037125591094312954
Position 390: 0.00021237936701832888
Position 518: 0.00019395366076505543
Position 465: 0.00017652426549113757
Position 35590: 0.00017533031678614117
Position 396: 0.0001297743861079164
Position 435: 9.522093983865018e-05
Position 196: 6.717496316981924e-05
Position 35595: 6.5848608236997e-05
Position 780: 3.093608404708843e-05
Position 365: 1.2983625261622369e-05
Position 399: 6.250063039705137e-06
Position 39774: 4.954794017058312e-06
Position 515: 4.883236968543291e-06
Position 187: 3.3124331379781855e-06
Position 441: 1.5071442172510999e-06
Position 468: 1.3009956103426152e-06
Position 241: 9.179955524463909e-07
