Gene = SSUH2
Position 16368: 0.00485824324201225
Position 29072: 0.002502391298306049
Position 28849: 0.0023693842685457303
Position 28981: 0.0022602405947239556
Position 450: 0.0014603330307410905
Position 17561: 0.0009890088835720287
Position 27249: 0.0007972181782338005
Position 16393: 0.0005771220226511304
Position 16786: 9.22106051449312e-05
Position 16748: 2.014328143436101e-05
Position 28375: 4.0735740578211234e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12004: 0.9999999999999989
Position 16216: 0.989273267424073
Position 28417: 0.9850208341790011
Position 16692: 0.9844647223069901
Position 22321: 0.9636023023438065
Position 26426: 0.8853638203904943
Position 25752: 0.84552051318977
Position 24290: 0.7425210877240116
Position 19964: 0.7322740383653076
Position 13147: 0.7055424135648847
Position 18278: 0.6932503615128456
Position 3739: 0.673760451105156
Position 13836: 0.5603326665824248
Position 19784: 0.5536046464250041
Position 20693: 0.5504786912514669
Position 21224: 0.4163452067693947
Position 29373: 0.40935416812478675
Position 21144: 0.3901020593841024
Position 22696: 0.3886203932952884
Position 30447: 0.3603064921464016
Position 1160: 0.32893883023085657
Position 13150: 0.2710678231097459
Position 18078: 0.20204478837457937
Position 1127: 0.19505892662742352
Position 8836: 0.18294255745815707
Position 30727: 0.1773026635443075
Position 24167: 0.16382396477963038
Position 21026: 0.16156846412257253
Position 29863: 0.14678373795361413
Position 27362: 0.1340254985207029
Position 12216: 0.1202529452421752
Position 19055: 0.09252475353203596
Position 26272: 0.08589296353759099
Position 18132: 0.08574753662229834
Position 12220: 0.08002109378781383
Position 26075: 0.07927005595100853
Position 17786: 0.06658716033262184
Position 24988: 0.05686877322682523
Position 1277: 0.05563642974731486
Position 22619: 0.0548635614951572
Position 20487: 0.0521269548590773
Position 18501: 0.05185147945561325
Position 19927: 0.05056116127730006
Position 20867: 0.04966997147161773
Position 31339: 0.04488521893189505
Position 22736: 0.04369019683783357
Position 18323: 0.04228780841636634
Position 32059: 0.040474625612840404
Position 25758: 0.039523311859468946
Position 17536: 0.037354539049283896
Position 14513: 0.0343480911179265
Position 26958: 0.03336924899532457
Position 26259: 0.03194407595071988
Position 20634: 0.029339464193017098
Position 30274: 0.02498454684975052
Position 29625: 0.024017035906257807
Position 26899: 0.023062049108828028
Position 1225: 0.02076081839610764
Position 18235: 0.01883918846502227
Position 17107: 0.01878949414845857
Position 29691: 0.01815665381791748
Position 27001: 0.016404080623643277
Position 30579: 0.016284285229629207
Position 17428: 0.015058838788618563
Position 16454: 0.01447843571950262
Position 13679: 0.014329011727504313
Position 16695: 0.013114588855172063
Position 24491: 0.012736715592664007
Position 13454: 0.012616261744587833
Position 26350: 0.01190149971690277
Position 28468: 0.011580787484792524
Position 14476: 0.009303601452269607
Position 28109: 0.008631701704836672
Position 28925: 0.008607177590591372
Position 16267: 0.008370795470565195
Position 28762: 0.007968544939789485
Position 18339: 0.007001124490023674
Position 29045: 0.006217362712469951
Position 26111: 0.0061036557735381644
Position 26477: 0.0037565310423030187
Position 26187: 0.0034172501558001047
Position 28522: 0.003394861707822009
Position 27457: 0.003086715760371753
Position 18955: 0.0026512944035235525
Position 24993: 0.002433410512267061
Position 17188: 0.0019043916020841634
Position 28832: 0.0011615318748765743
Position 27079: 0.0007972181782338005
Position 16616: 0.0003157337784979829
Position 18015: 0.00011812502525497133
Position 16500: 0.00010473594508447481
Position 16669: 8.578005739457188e-05
Position 17472: 8.36685991406654e-05
Position 17210: 6.996188323443804e-05
Position 16728: 3.129209973468631e-05
Position 18473: 1.9531097207899685e-05
Position 16700: 1.1521154866761473e-05
Position 16516: 9.35993494530528e-06
Position 28253: 3.923985789773905e-06
Position 28737: 4.750081696864382e-07
