Gene = IL17RC
Position 2813: 0.005852639381916871
Position 671: 0.00563880316222343
Position 7587: 0.0047193416126079185
Position 3438: 0.004611603197901518
Position 7297: 0.004427628026690575
Position 488: 0.003915818252453449
Position 5529: 0.0035340431114180186
Position 11417: 0.002188360538258774
Position 6482: 0.0015964061897607814
Position 435: 0.001475262311412483
Position 15920: 0.0013525961158099063
Position 453: 0.0009579655796052768
Position 3658: 0.0006070679487875537
Position 908: 0.0004683040618527714
Position 25: 0.0004656941015017543
Position 3720: 0.00037234126310627287
Position 540: 0.0002697879480547295
Position 508: 0.00018883074244404696
Position 3630: 0.0001749430746804366
Position 546: 0.00015732821080207673
Position 444: 0.0001468625941064561
Position 151: 0.00012139937235179356
Position 362: 6.572048272786765e-05
Position 11313: 3.182823100543755e-05
Position 574: 2.5464055323448034e-05
Position 269: 1.0189679293719013e-05
Position 153: 6.6462053811419855e-06
Position 36: 6.103744747792189e-06
Position 290: 3.469349911028553e-06
Position 197: 1.600231838497265e-06
Position 58: 1.5465262136382567e-06
Position 232: 1.209453540137732e-06
Position 641: 3.370193291886166e-07
Position 16: 2.2384945081675606e-08
Position 224: 4.884446703410957e-09
Position 327: 1.8165992508689082e-10
Position 266: 2.9704332322983964e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11206: 0.9992693979287344
Position 3392: 0.996688121817857
Position 3792: 0.9772038504179436
Position 13796: 0.9755162439263325
Position 1401: 0.9305430386920769
Position 1236: 0.9261413611493672
Position 824: 0.8960689526666625
Position 15509: 0.8943214741806451
Position 11067: 0.8208311780298904
Position 15854: 0.7773103329535049
Position 6782: 0.7638216165474774
Position 15721: 0.7378366578489588
Position 614: 0.6926566283125051
Position 3583: 0.6777362221407888
Position 7133: 0.6168017826706327
Position 5446: 0.5452933724561786
Position 11481: 0.4394957332256509
Position 12753: 0.41170771417540636
Position 14057: 0.39421884036538807
Position 12929: 0.37713229867017073
Position 5421: 0.35991726408371094
Position 13301: 0.342507128292249
Position 12724: 0.3411751059566216
Position 12750: 0.1940252643475047
Position 3603: 0.18626297451039858
Position 420: 0.16375755053951863
Position 2716: 0.1630140830630587
Position 9550: 0.14506902356334042
Position 13079: 0.14384828166825278
Position 898: 0.05218080510479911
Position 15893: 0.04651976693763218
Position 16198: 0.045649689358487476
Position 3628: 0.04174973062941103
Position 1436: 0.032103841385815395
Position 1412: 0.0310885511269351
Position 11737: 0.030548022061364106
Position 11484: 0.02134065849767277
Position 1146: 0.01669434470889716
Position 13442: 0.01654118909666199
Position 670: 0.013210035950179966
Position 456: 0.009987509497850558
Position 14060: 0.009545432897598061
Position 828: 0.008737001547239333
Position 6599: 0.008276426716246524
Position 2720: 0.00817315960242942
Position 5398: 0.008099248028140433
Position 12950: 0.007168604638174443
Position 5296: 0.005504337024465418
Position 1132: 0.0049097598856131415
Position 6809: 0.004834269771379037
Position 2951: 0.004780553585034146
Position 7400: 0.004719341612607914
Position 11715: 0.00432759804948256
Position 765: 0.0034233456156634386
Position 660: 0.0031836717077034548
Position 2872: 0.0028169146885567856
Position 506: 0.0023431988157074273
Position 902: 0.0021522891772051728
Position 1101: 0.0019102188333155242
Position 3826: 0.0018959741204997605
Position 1161: 0.0016876281411190158
Position 6204: 0.0015964061897607814
Position 725: 0.0014641025091952507
Position 6960: 0.0012808775601222647
Position 1098: 0.0010317502410996948
Position 793: 0.000778606484472501
Position 1090: 0.0006930285848828051
Position 11223: 0.0005640927223361144
Position 641: 0.00045803567158857607
Position 11668: 0.0004039575772451517
Position 459: 0.00033354442473551907
Position 7193: 0.00019001444211857977
Position 177: 0.00010832267348862988
Position 134: 9.795653973724234e-05
Position 214: 2.5570716785620544e-05
Position 390: 1.4888861894888719e-05
Position 529: 1.3934719939010918e-05
Position 5326: 1.1246606679265658e-05
Position 217: 6.45888471277162e-06
Position 464: 5.888816840965012e-06
Position 182: 4.298113633577145e-06
Position 481: 3.0173819698973927e-06
Position 301: 2.67948026556245e-06
Position 523: 2.076046846847629e-06
Position 461: 1.5146159124518582e-06
Position 261: 1.3593126057556721e-06
Position 474: 7.656604826476044e-07
Position 100: 7.285560160296836e-07
Position 190: 3.563681725002424e-07
Position 285: 2.873064077312997e-07
Position 535: 1.3706343193430152e-07
