Gene = SLU7
Position 2152: 0.0935577344766377
Position 16235: 0.059638430993788176
Position 11825: 0.05613016983300141
Position 15056: 0.054499246386507195
Position 1088: 0.047506230774719584
Position 5816: 0.045126528011287505
Position 5804: 0.04363354726015281
Position 6598: 0.03790194253131999
Position 9365: 0.030094887313960695
Position 15968: 0.027101379176337335
Position 16382: 0.02479075962015854
Position 15032: 0.02420637449896499
Position 5822: 0.019375365838413917
Position 958: 0.018560845399406577
Position 6181: 0.018456601522043377
Position 5836: 0.015897667006991592
Position 267: 0.014194487978443067
Position 11713: 0.013707040394710403
Position 4959: 0.012942971530727578
Position 5775: 0.012163398024702208
Position 11341: 0.011284663286798571
Position 5334: 0.01123202173846832
Position 12725: 0.010712877002160528
Position 5006: 0.010641007447479051
Position 12813: 0.010600531415819146
Position 5319: 0.010471652348360389
Position 11214: 0.008307645356571238
Position 5442: 0.007168437021697243
Position 4987: 0.007075190215075129
Position 6424: 0.006780329492941262
Position 6456: 0.006309433309080816
Position 14696: 0.005262352265274756
Position 11725: 0.004908613059624078
Position 7736: 0.004798511516149198
Position 1024: 0.004737945813027713
Position 5267: 0.004720187105310401
Position 558: 0.004681493185085977
Position 17725: 0.0043683317661917
Position 5382: 0.00433096531258534
Position 11492: 0.004285914420576494
Position 195: 0.004139534939571635
Position 14235: 0.003777419046320042
Position 10152: 0.0037040342030170955
Position 9726: 0.003398990193061057
Position 5744: 0.0033000337378725443
Position 15197: 0.0031472812011957723
Position 5206: 0.002695680674775957
Position 5556: 0.002600460485544278
Position 8969: 0.0025620690310939474
Position 11265: 0.002279280512876436
Position 9643: 0.002231359299808823
Position 4834: 0.0019568954044298674
Position 630: 0.0018556613043860992
Position 11375: 0.0018219254774592855
Position 7509: 0.0012951974313948214
Position 7685: 0.001292825844720911
Position 6348: 0.0011773354538371387
Position 6379: 0.0011672911124294553
Position 5595: 0.0011478236124218021
Position 4777: 0.0010595429636831549
Position 11407: 0.0009274657811626269
Position 708: 0.0007620609924524252
Position 5432: 0.0007400149265978922
Position 10940: 0.000608613107272965
Position 14100: 0.0005522569819579516
Position 483: 0.0005420719002420766
Position 11519: 0.000503178593332806
Position 3777: 0.0003950226506949428
Position 577: 0.0003562845906120363
Position 690: 0.0003544263069586796
Position 242: 0.00034199228694304246
Position 11002: 0.0002817889909138124
Position 4690: 0.00022438103523327946
Position 11333: 0.00020062977438596772
Position 10862: 0.0001829837543580541
Position 743: 0.00011292170406489811
Position 563: 0.00010110831066974413
Position 5164: 9.610893494868611e-05
Position 139: 7.46876305217837e-05
Position 292: 3.990245330739097e-05
Position 84: 3.7772651412648625e-05
Position 276: 3.255020221081391e-05
Position 11141: 3.236742299539967e-05
Position 5682: 1.548165883852823e-05
Position 585: 7.282060240574933e-06
Position 88: 3.162615257720451e-06
Position 11178: 1.4961154787935098e-06
Position 11157: 9.67646892165046e-07
Position 11161: 9.142780973495304e-07
