Gene = KNG1
Position 6984: 0.010985453986419558
Position 372: 0.010165240463540396
Position 14726: 0.009556660397657674
Position 6109: 0.009390487175627233
Position 2792: 0.006548541529853162
Position 14645: 0.006251142925718897
Position 14461: 0.005949706643187906
Position 2771: 0.004944187708330469
Position 6078: 0.004468680714049497
Position 1550: 0.004450172349077267
Position 25095: 0.0039917824809199455
Position 2732: 0.0038988153454343408
Position 14555: 0.003593687297575318
Position 323: 0.0032825827480283663
Position 5339: 0.003250088774125069
Position 1512: 0.0027062219298556157
Position 3070: 0.0026548302274588204
Position 5537: 0.0025812388151238838
Position 6815: 0.002432362101533814
Position 4315: 0.002370463078227106
Position 3110: 0.002239627018363
Position 1722: 0.0019814792787436774
Position 5078: 0.001968778393098933
Position 1799: 0.0018049100880092746
Position 6162: 0.001782933845705288
Position 332: 0.0016965341465260122
Position 1561: 0.0016917514192359123
Position 4065: 0.0016329046946198715
Position 1410: 0.0012796492495147312
Position 2992: 0.0012738710814525506
Position 14334: 0.001180788632276028
Position 14429: 0.0011277407669786073
Position 14483: 0.0011027976820295958
Position 3010: 0.0008658167920955451
Position 102: 0.0007028654570730134
Position 392: 0.0005027172660697878
Position 1719: 0.0004454962311789384
Position 1565: 0.0003838158973883247
Position 1599: 0.00030945659724167696
Position 1703: 0.00030520693776178964
Position 8088: 0.00025857470020321054
Position 1835: 0.0002271870468011261
Position 1596: 0.00022423052626689192
Position 2713: 0.0001492985741204537
Position 5126: 0.00010264031426482383
Position 123: 8.957311064206179e-05
Position 155: 3.104456666888116e-05
Position 2893: 2.0537269651492165e-05
Position 2557: 2.0294341686631614e-05
Position 2693: 1.5392367414789647e-05
Position 313: 1.4089253067690615e-05
Position 359: 1.2305813492769268e-05
Position 120: 1.1365558230794837e-05
Position 1257: 4.51459975371999e-06
Position 110: 3.01087214919608e-06
Position 403: 2.0671164300055864e-06
Position 151: 1.4412208417953866e-06
Position 7616: 8.480019775449827e-07
Position 135: 4.687149886435546e-07
Position 157: 4.5500217576800307e-07
Position 144: 3.861024539801648e-07
Position 162: 1.3028647582834155e-08
Position 200: 6.806271071638268e-09
Position 242: 5.950201280695741e-09
