Gene = P3H1
Position 8064: 0.004891769110443587
Position 948: 0.0037959002541987858
Position 11516: 0.0033563246611827556
Position 548: 0.0028107021685853544
Position 891: 0.0017857375146818357
Position 18839: 0.001719181667145099
Position 739: 0.0016074004680965114
Position 853: 0.001498640398898231
Position 39: 0.0013488204096185716
Position 1723: 0.001300746624638447
Position 9868: 0.0006423887571309063
Position 19525: 0.00035852648393115715
Position 1566: 0.00021367846798935912
Position 993: 0.00018719883837899323
Position 1138: 0.00017330298357493145
Position 995: 0.00016856087955963164
Position 9328: 0.00014126145584813694
Position 19410: 0.00013306595547020857
Position 991: 0.0001223678791670089
Position 9371: 0.00010373998656410045
Position 17694: 9.54681124176926e-05
Position 9166: 8.149237638103144e-05
Position 126: 1.8010215351317466e-05
Position 29: 5.33062850751322e-06
Position 303: 4.455394721598207e-06
Position 324: 2.398088096535655e-06
Position 19: 1.3814026690863178e-06
Position 285: 8.997615524039596e-07
Position 211: 5.002474421959123e-07
Position 66: 1.2972703838799656e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11385: 0.9989665970142072
Position 8039: 0.9940995248264844
Position 19224: 0.9895758151880761
Position 16686: 0.979891733330387
Position 9100: 0.9777666420653712
Position 14358: 0.9658747466611148
Position 12032: 0.9504203824418349
Position 19610: 0.9486612839533084
Position 18705: 0.938688211293923
Position 20170: 0.885753198463584
Position 4547: 0.642546796491193
Position 14653: 0.6281032073582149
Position 11805: 0.5499661948250703
Position 7632: 0.4455752515259739
Position 7629: 0.4100793622575789
Position 10443: 0.38942742732475377
Position 14587: 0.3130018726473626
Position 10157: 0.16496475479433526
Position 9400: 0.15732651199111686
Position 8630: 0.15129077612963998
Position 20413: 0.11966706136206305
Position 18909: 0.10644535302572888
Position 19850: 0.09837601473252616
Position 8518: 0.09281514946479745
Position 13740: 0.09087962166345785
Position 13664: 0.06383561034288951
Position 20440: 0.06121189147790403
Position 9682: 0.04989660149300858
Position 8573: 0.04562520182575573
Position 7499: 0.033154561411236176
Position 13509: 0.03251075055293541
Position 12066: 0.030589171195849224
Position 20033: 0.02887431764617582
Position 19656: 0.02414259232504736
Position 9337: 0.021737752514881865
Position 16716: 0.020025784765277648
Position 9077: 0.018231310649844467
Position 18933: 0.017275484931259355
Position 9710: 0.017106734844386146
Position 20175: 0.01639559808891419
Position 6237: 0.014578952231330912
Position 12773: 0.01362938937454319
Position 20461: 0.013448082925900794
Position 14613: 0.012841168290628837
Position 18558: 0.011117850190297394
Position 18457: 0.009616258156876445
Position 18943: 0.007844993556191924
Position 8555: 0.00674211817625652
Position 8444: 0.006702676142408391
Position 8724: 0.0035143150970576827
Position 18281: 0.0023110395032656917
Position 19482: 0.0022197496421697397
Position 903: 0.0021480976588909295
Position 19614: 0.0017646386003535618
Position 11695: 0.0017617567210711361
Position 9494: 0.0016109727799106892
Position 614: 0.0014356855070661785
Position 4779: 0.0012511397909018395
Position 19127: 0.0012189166186056194
Position 332: 0.001076881936148852
Position 20236: 0.0010138824015002881
Position 18315: 0.0009237452171269581
Position 8501: 0.000844819404664783
Position 1072: 0.0007579643095189635
Position 449: 0.0006186860632299691
Position 250: 0.0004787933815875836
Position 9196: 0.00046356893668701753
Position 9402: 0.00042199271522881394
Position 285: 0.0003298412807304845
Position 1430: 0.00032673350472683244
Position 8867: 0.0002636176836768405
Position 9117: 0.0002632657529690069
Position 1554: 0.00016593486727743548
Position 7983: 0.0001026837055209131
Position 8053: 0.00010081955438946531
Position 17592: 9.54681124176926e-05
Position 698: 9.161244916094152e-05
Position 342: 8.020872912241991e-05
Position 9470: 4.801540572154026e-05
Position 18330: 4.287619147013718e-05
Position 19494: 3.482565687156535e-05
Position 19744: 3.204506606640722e-05
Position 9473: 1.1871368774665756e-05
Position 8951: 2.243648159375866e-06
