Gene = CLSPN
Position 28996: 0.0519856222162583
Position 22935: 0.05115319385309515
Position 2188: 0.042864474004877154
Position 3582: 0.030439524368025904
Position 8974: 0.026090887913873043
Position 33141: 0.02244691533220619
Position 21242: 0.01902675903711357
Position 23144: 0.01698601330920453
Position 24683: 0.014354701652987988
Position 31292: 0.013265322988038297
Position 2135: 0.012230751749528479
Position 2067: 0.01175448016220209
Position 2515: 0.011684130023947657
Position 22959: 0.01051902492749304
Position 32510: 0.01016022873734587
Position 32745: 0.007718297908611597
Position 32809: 0.007562215319335104
Position 28905: 0.006693118179306245
Position 31359: 0.006688989933321188
Position 31836: 0.005821732165896516
Position 2093: 0.005005990887177811
Position 24638: 0.004668269492214236
Position 28775: 0.003977427354015901
Position 33366: 0.0032808324009052856
Position 32833: 0.0031974038110985357
Position 2031: 0.0030857168645959266
Position 27596: 0.0026799609395125857
Position 33379: 0.0024593006331173175
Position 31852: 0.0021020907121181757
Position 28882: 0.0019964491453805487
Position 32529: 0.0019595735737928974
Position 32483: 0.0018122356033962433
Position 28563: 0.0018000279451092615
Position 26351: 0.0017216775491502006
Position 32929: 0.0014571778479005684
Position 29074: 0.0014386716879874917
Position 32199: 0.0013029163362229075
Position 31690: 0.001254373709383592
Position 26581: 0.0006731586144894084
Position 26595: 0.0006429300811143944
Position 33327: 0.0005756385790610357
Position 32773: 0.0004662546387580655
Position 31665: 0.00046165170636385666
Position 32981: 0.00038659991138908665
Position 32858: 0.00024754139897395066
Position 31687: 0.00018829415106418407
Position 1237: 3.822257513005296e-05
Position 2402: 2.883297924184838e-05
Position 2365: 2.6686247059338772e-05
Position 2321: 2.4963079874199165e-05
Position 2348: 2.3523233008744235e-05
Position 1039: 1.2391031727071217e-05
Position 32478: 1.07127470179291e-05
Position 26697: 8.550803754280425e-06
Position 26640: 5.973637441442203e-06
Position 33164: 3.924490333037769e-06
Position 342: 3.839383419645943e-06
Position 26948: 3.7773246318298627e-06
Position 33196: 3.5937417690977775e-06
Position 375: 3.0223738810651644e-06
Position 26726: 9.924379885391307e-07
Position 26886: 9.77688594295293e-07
Position 31628: 9.662873310490256e-08
Position 31625: 4.117347668266591e-08
Position 26893: 1.200575365324186e-08
Position 26613: 1.325169279000783e-11
