Gene = PUM3
Position 23160: 0.011497870612659857
Position 21350: 0.010227155576369443
Position 6691: 0.00983838553148563
Position 17599: 0.009718149350053286
Position 4934: 0.009534053383733107
Position 7978: 0.009334592263274679
Position 13326: 0.009310375412456797
Position 6368: 0.00877279516988779
Position 22756: 0.00821840669110443
Position 20065: 0.007557847257982948
Position 1867: 0.005747438406505705
Position 4449: 0.004765656261284453
Position 6112: 0.004705008015176973
Position 6153: 0.004121084812266577
Position 4818: 0.0037056672420867263
Position 17268: 0.0032308120173596888
Position 19697: 0.0030997254945995313
Position 10348: 0.00293141623938096
Position 20703: 0.0027650661073261923
Position 21982: 0.0023868980685829225
Position 2538: 0.0022585936981100838
Position 19798: 0.001881332556863532
Position 2477: 0.0012040669378305473
Position 5020: 0.0011608596933224517
Position 6344: 0.0010960173925549487
Position 17164: 0.0009067310051715027
Position 19172: 0.00029416323455906565
Position 1085: 0.0002783728783977557
Position 19205: 0.00017075707612188988
Position 1117: 5.6467123611586414e-05
Position 1532: 4.236685519205934e-05
Position 1462: 4.1578857188455986e-05
Position 1928: 3.965375798772531e-05
Position 1538: 2.739344769004063e-05
Position 1770: 1.6746320259699835e-05
Position 1571: 1.3114531672660154e-05
Position 1775: 1.2906633605532898e-05
Position 1712: 1.2233140290263306e-05
Position 1813: 8.50210513332202e-06
Position 17286: 9.475727611740007e-07
