Gene = FPGS
Position 5216: 0.0015995338069328294
Position 6439: 0.0015721203374730749
Position 8245: 0.001467337501047591
Position 6881: 0.0014596042863572038
Position 338: 0.0014376718710529808
Position 6517: 0.0014294693180760658
Position 4775: 0.0013474774877486524
Position 4247: 0.0011946775870737062
Position 5537: 0.0007696284386316812
Position 1786: 0.0007642686105266376
Position 5173: 0.0005742075817617063
Position 6471: 0.00045556803801400904
Position 5582: 0.0004047051574978639
Position 798: 0.00030022412490276633
Position 6979: 0.00029670734483043683
Position 954: 0.00024960617299777933
Position 7251: 0.00024880518358521317
Position 6051: 0.00024598253482268766
Position 5835: 0.00023125621229723692
Position 6374: 0.00020997065680818618
Position 5396: 0.0002041589930129186
Position 6913: 0.00018300082294061667
Position 586: 0.00018164524416554106
Position 1514: 0.00015266829848436508
Position 158: 0.00013762562345784126
Position 4414: 0.00013742650163899855
Position 807: 0.00010178155361578258
Position 4254: 6.446534544832332e-05
Position 5847: 5.484039952211314e-05
Position 4416: 4.28723699379474e-05
Position 1480: 2.5344954013861206e-05
Position 4546: 1.4687326077723284e-05
Position 1192: 1.1793917496647681e-05
Position 4634: 6.560598238164543e-06
Position 6218: 2.4118614464924826e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1623: 0.9964320341705692
Position 6808: 0.9928752372100403
Position 10319: 0.9915568708782567
Position 4545: 0.9874826753356157
Position 5682: 0.9868189017879834
Position 5924: 0.9804247940825687
Position 5358: 0.9768827970238337
Position 4710: 0.9753104562379361
Position 4333: 0.9640789967528764
Position 4116: 0.9142342013108836
Position 1760: 0.8914242675142272
Position 8069: 0.6539155766916898
Position 1439: 0.6503418669201811
Position 7155: 0.544907010250101
Position 10966: 0.3008141730848801
Position 7136: 0.2963692954290667
Position 1409: 0.17528080709167973
Position 10518: 0.17420071446147636
Position 7108: 0.15804339673443127
Position 1268: 0.14374540886387863
Position 7761: 0.11895318131133135
Position 4097: 0.08403916831791662
Position 10620: 0.07327582149275047
Position 11184: 0.07075640681143412
Position 1061: 0.063486048585455
Position 10835: 0.062136119882283285
Position 10664: 0.059013681566560075
Position 7714: 0.037770907753111344
Position 7512: 0.031219692847493884
Position 9110: 0.025006638054013687
Position 4285: 0.022517391348826264
Position 10893: 0.02102913339944031
Position 1463: 0.012437708266326225
Position 2976: 0.01190102540396126
Position 4982: 0.01172856162935763
Position 2108: 0.009878230793820173
Position 5793: 0.009802523969076769
Position 10573: 0.009471382441112394
Position 10298: 0.008443129121744193
Position 2034: 0.008339145629759447
Position 11051: 0.006240464599795001
Position 2195: 0.006053433266114795
Position 6843: 0.006003456817044085
Position 5992: 0.005930723664515722
Position 7373: 0.005498514799352681
Position 8112: 0.0053859686941339
Position 2877: 0.004872819764917643
Position 4714: 0.004675469104063629
Position 4918: 0.004461149593567825
Position 10799: 0.003713470231519969
Position 10702: 0.003701145304490165
Position 10548: 0.0034539331701063463
Position 2198: 0.003338236834175768
Position 7962: 0.0032634754897975086
Position 2058: 0.0030511981030039398
Position 6108: 0.0026815728639283973
Position 1181: 0.0025502225560383417
Position 6421: 0.0025345766563567847
Position 11020: 0.0022144821631667738
Position 2949: 0.002121979498763707
Position 8705: 0.0020785251771045696
Position 1295: 0.002040211294120091
Position 1798: 0.0020042645364862464
Position 6221: 0.002001044527589694
Position 4430: 0.0019292624073986753
Position 5712: 0.0017282573492642915
Position 1592: 0.0013942598147025803
Position 2224: 0.0012116674304802249
Position 5362: 0.0011260211633139319
Position 2175: 0.0009767595407852653
Position 5395: 0.0009318396754272509
Position 1228: 0.0009056484662339933
Position 5520: 0.0008415764323738322
Position 6113: 0.0008343891802591555
Position 1629: 0.0007562886887978781
Position 4990: 0.0007110350684964369
Position 7165: 0.000678048673233718
Position 1825: 0.0006673214606352064
Position 6218: 0.0005975018478701591
Position 2132: 0.0005640556066755002
Position 7433: 0.0005608771298898369
Position 7325: 0.0004854489131621714
Position 5968: 0.000459417320805125
Position 6157: 0.0004445310010497123
Position 4677: 0.0003908959020720655
Position 4901: 0.0003865950863497146
Position 7719: 0.0003182157967170439
Position 422: 0.0002785667297774248
Position 5754: 0.00026834281516198904
Position 6365: 0.0002658930719880663
Position 4942: 0.0002603654384219834
Position 4341: 0.0002389775106618396
Position 5537: 0.0002104774557873765
Position 4290: 0.00020065218943370866
Position 5111: 0.00018394298672839767
Position 6896: 0.00016047118341195454
Position 4287: 0.0001592540242752156
Position 6759: 0.00014033252844534568
Position 5164: 8.46918286926079e-05
Position 7855: 8.133935373307076e-05
Position 4406: 7.398170749402e-05
Position 943: 7.025426295077001e-05
Position 399: 6.931054247624476e-05
Position 977: 6.773447262417863e-05
Position 1041: 6.345323659041595e-05
Position 392: 4.9873111133674103e-05
Position 487: 4.664778684917995e-05
Position 7382: 4.42377195102331e-05
Position 7476: 3.649826857652558e-05
Position 6503: 3.4403269096220996e-05
Position 4558: 3.274528152070225e-05
Position 6558: 2.6148307969854684e-05
Position 5814: 1.5964508375402334e-05
Position 429: 1.4459915233119958e-05
Position 437: 1.2287623797596337e-05
Position 7519: 7.612730582591586e-06
Position 7335: 5.952752866336604e-06
Position 7858: 2.6073977063682304e-06
Position 7112: 2.029499111200867e-06
Position 1947: 1.5858968576005498e-06
Position 5941: 1.207322521646028e-06
Position 1811: 1.1691531946571288e-06
Position 4758: 4.456337589452545e-07
Position 4730: 4.3433562303693483e-07
Position 7222: 1.0602346039126164e-07
Position 5407: 6.28140916139126e-08
Position 4682: 5.156648911206097e-08
Position 1919: 3.858583381970444e-08
Position 1740: 3.22193162993917e-11
