Gene = PLEKHN1
Position 6020: 0.013485043863870212
Position 2038: 0.013017976678453797
Position 4418: 0.012584287644395585
Position 5827: 0.011632942929032218
Position 633: 0.011574106535415778
Position 4829: 0.008620086455018623
Position 5734: 0.00832484690838606
Position 4832: 0.00702045191815478
Position 6694: 0.006663942009902343
Position 5035: 0.0050501082467492905
Position 720: 0.004141243458185238
Position 5878: 0.0032216210824150956
Position 426: 0.002126353924430081
Position 7343: 0.000986194857337747
Position 578: 0.0008892337220554535
Position 387: 0.0007875336496040955
Position 4074: 0.0006635432545351268
Position 3991: 0.000611395187760487
Position 4230: 0.0002513671244074641
Position 4592: 0.00018497361490058372
Position 4289: 0.00015949569620436142
Position 208: 0.00015502971989784825
Position 210: 0.00013830702106323235
Position 4785: 0.00013586953988803139
Position 7115: 0.0001314134357654062
Position 4782: 7.723701530477942e-05
Position 7010: 6.470838366909132e-05
Position 6906: 5.2755739632530426e-05
Position 4790: 3.612627718671246e-05
Position 215: 3.3965594218709405e-05
Position 249: 2.6854791768002382e-05
Position 4883: 1.8294926740839374e-05
Position 462: 9.987224841323629e-06
Position 4254: 8.091740087429318e-06
Position 478: 3.104981044104122e-06
Position 260: 2.8940852832237167e-06
Position 186: 1.0988118175747607e-07
Position 282: 7.664281206984867e-08
Position 93: 5.551919181327425e-08
Position 152: 5.149263832879896e-08
Position 179: 1.952396745289897e-08
Position 4646: 2.522902176635535e-09
Position 117: 2.4761051851827283e-09
Position 97: 2.4623157318716794e-09
