Gene = DDX41
Position 3180: 0.5720269595407909
Position 4386: 0.3722697638203918
Position 3968: 0.3320180768314909
Position 2210: 0.2987508935511142
Position 3673: 0.2973467885239541
Position 4252: 0.2603509491375812
Position 3237: 0.25159400032005835
Position 1447: 0.14469400567268656
Position 936: 0.1446136631896603
Position 4608: 0.13433723660439376
Position 4264: 0.12505301990157378
Position 4234: 0.11237715710496995
Position 2443: 0.11225112192834098
Position 1441: 0.1032360767948995
Position 5863: 0.10294418354481737
Position 1021: 0.07416926051196746
Position 876: 0.06841554792721853
Position 1444: 0.06728361976512394
Position 2263: 0.06152199088458173
Position 2422: 0.060571406297204276
Position 1425: 0.05665171978817618
Position 4802: 0.053512994065167324
Position 2129: 0.04794782849857984
Position 952: 0.03848120625133698
Position 4312: 0.032229830028229385
Position 4828: 0.02910207977368972
Position 305: 0.028194755208209923
Position 5833: 0.026347599524968953
Position 5704: 0.024082618581780953
Position 3941: 0.023365720756652934
Position 3676: 0.02003645271810188
Position 956: 0.016343037170070542
Position 2169: 0.012820566094908772
Position 3200: 0.012420300900196224
Position 2107: 0.011451884367338714
Position 1027: 0.010250810676018244
Position 1039: 0.009892074312725489
Position 1030: 0.009383343535796914
Position 2856: 0.009050116654975878
Position 1976: 0.008454247911205073
Position 1121: 0.008100574554726637
Position 2845: 0.007390317242097738
Position 2688: 0.006921767089692628
Position 4010: 0.006728107796188992
Position 4554: 0.005735525434375448
Position 378: 0.0038155298032960866
Position 5706: 0.0032406452777551803
Position 4443: 0.002630933428572472
Position 4286: 0.00253042402713398
Position 1153: 0.0024028643363363704
Position 664: 0.001643912617856525
Position 5333: 0.0014943611290567304
Position 1129: 0.0013015000607583213
Position 4930: 0.0012749751625634148
Position 1044: 0.0012435229163609434
Position 1685: 0.0012287996179094149
Position 3570: 0.0011923722149911067
Position 5221: 0.0011807988338999645
Position 906: 0.0010586038480077562
Position 1491: 0.0010050616127253486
Position 2101: 0.0009458689026890869
Position 668: 0.000841341434655179
Position 1674: 0.0008314486761825911
Position 2866: 0.0007224598315875282
Position 1616: 0.000683404202607961
Position 830: 0.0006460955766711798
Position 354: 0.0006090679740696592
Position 1942: 0.0005778378099695661
Position 1072: 0.0004215426900758402
Position 1174: 0.0003982134615409862
Position 3908: 0.00037316423720911633
Position 5544: 0.0003703626001423002
Position 5875: 0.00035740107646653366
Position 517: 0.0003198770387222349
Position 912: 0.00031125060203854765
Position 1140: 0.0002666604106540532
Position 1284: 0.0002470578660794183
Position 651: 0.00018155601731124137
Position 1408: 0.00015820608913749722
Position 2649: 0.00014716442300889256
Position 1402: 8.683710058125125e-05
Position 479: 7.05067660072207e-05
Position 424: 6.863755990863229e-05
Position 105: 2.5325823957334398e-05
Position 1301: 2.4981382414664927e-05
Position 140: 9.27895445865903e-06
Position 264: 6.477974638013048e-06
Position 209: 5.1058506489888375e-06
Position 685: 4.001605496754185e-06
Position 522: 2.755940865177836e-06
Position 118: 1.9779582510270066e-06
Position 678: 1.3136963883671778e-06
Position 550: 1.3082129257452878e-06
Position 277: 1.2754631506215719e-06
Position 835: 7.191601166541793e-07
Position 854: 4.0801881039194834e-07
Position 862: 2.057646670527675e-07
Position 848: 1.4999969180182144e-07
Position 885: 1.2083938872547606e-07
Position 917: 2.3099925900507624e-08
Position 729: 1.6968785630248164e-08
