Gene = U2SURP
Position 26661: 0.0018543873433449613
Position 21223: 0.0015468428991473385
Position 19752: 0.0013800194719285413
Position 26539: 0.0011612238209354232
Position 36675: 0.001006211928186121
Position 15502: 0.0008661668673827856

Sorted 3' Splice Sites (High to Low Probability):
Position 33348: 1.0000000000000033
Position 10682: 1.0000000000000018
Position 20957: 0.9967694991301497
Position 25609: 0.9958074157248329
Position 37354: 0.9821129011939652
Position 36568: 0.9642690938972345
Position 19059: 0.9063724020366994
Position 14717: 0.9055836825003569
Position 12771: 0.9033216389772312
Position 15302: 0.8779330988943909
Position 34442: 0.8727072117248694
Position 41577: 0.8257029815095782
Position 21313: 0.792140482138689
Position 35639: 0.7644582786682708
Position 19933: 0.748451172150287
Position 42061: 0.7007704323878374
Position 41852: 0.6414635953652116
Position 18429: 0.6359646814364442
Position 9456: 0.5367871239408876
Position 31731: 0.3288298954725157
Position 18405: 0.24141668909646724
Position 26943: 0.22026997663573478
Position 26800: 0.21399941293791308
Position 9275: 0.21169648442887226
Position 19903: 0.18276204272148294
Position 37095: 0.14729654878699958
Position 19810: 0.13991638629770006
Position 13896: 0.11444918190863748
Position 34693: 0.10732821414423897
Position 35649: 0.10422085166885525
Position 36848: 0.10196629712390415
Position 13841: 0.09177285845665459
Position 21342: 0.09127360896194527
Position 43450: 0.06978851130759103
Position 23133: 0.06222373784829484
Position 14772: 0.06014646790064488
Position 38664: 0.0519826073243837
Position 42770: 0.04870333582166635
Position 35055: 0.04650021579017736
Position 22435: 0.04432077904048175
Position 40225: 0.04316434969658835
Position 34696: 0.04266343702530544
Position 15287: 0.03764735964350658
Position 20667: 0.036723535136862426
Position 15305: 0.03434003741279937
Position 15649: 0.027201397144638338
Position 35281: 0.024981837600805214
Position 15250: 0.021902533196569172
Position 18265: 0.021817428835241907
Position 41825: 0.019942508650741556
Position 20196: 0.01900399542590625
Position 42250: 0.017967738404260875
Position 23233: 0.017553106291261514
Position 36902: 0.016504542776628675
Position 22944: 0.015983664741390832
Position 21453: 0.014853836549288619
Position 20348: 0.014495148187985881
Position 18326: 0.01376577449867936
Position 34720: 0.013383069101476913
Position 37278: 0.012048469077328214
Position 36403: 0.01106016041140501
Position 20258: 0.009058070995960791
Position 35284: 0.0085373135715291
Position 35530: 0.008408052325813601
Position 35105: 0.007825326223737205
Position 19710: 0.007403429935542395
Position 21197: 0.0071841901573051715
Position 21346: 0.006422207515995027
Position 25846: 0.005322156673404978
Position 15362: 0.0048987699440946695
Position 18957: 0.003834665734554427
Position 18909: 0.003825306431478502
Position 37968: 0.0028732344682261077
Position 15274: 0.0024436095438345544
Position 37572: 0.002433806312651607
Position 26522: 0.0018543873433449613
Position 26367: 0.0011612238209354232
Position 15620: 0.0008697207099905362
Position 34323: 0.000811058126883029
Position 36286: 0.0007541140878424555
Position 38332: 0.00045997108473026414
Position 25780: 0.0004036508688799103
Position 19199: 0.00020145451378727837
Position 34264: 0.00015729227399359993
Position 34242: 0.00015328921548218098
Position 36857: 9.22113019180334e-05
Position 38806: 6.503777109776106e-05
Position 37129: 4.352014415108207e-05
Position 18871: 4.70577607900236e-06
Position 37179: 3.3010095652435305e-06
