Gene = TSC1
Position 42921: 0.9225406906026133
Position 38908: 0.9073000441234597
Position 914: 0.8947987523995029
Position 23184: 0.8853744617175652
Position 18881: 0.8092127059106187
Position 47275: 0.7474792568199817
Position 40803: 0.6643302117484108
Position 37785: 0.5794865824847133
Position 48844: 0.5563410049361484
Position 19681: 0.5453531820839109
Position 44180: 0.5392921277742256
Position 9841: 0.5130615700698039
Position 21761: 0.3922848279038143
Position 33931: 0.375493355653585
Position 40818: 0.3343706520364265
Position 23714: 0.3200762463756142
Position 43147: 0.30134549430346497
Position 25333: 0.28446866580366165
Position 44313: 0.26971256696899354
Position 9811: 0.24208264830598997
Position 48474: 0.22722040709348845
Position 47365: 0.1993667702413647
Position 37631: 0.18040000086317315
Position 21903: 0.1610606735330016
Position 41833: 0.15950732234115195
Position 47866: 0.14627464632584455
Position 40060: 0.1352483127924622
Position 42554: 0.13418359544181332
Position 33507: 0.13039371335116942
Position 41094: 0.12123620694271549
Position 23724: 0.11473395281564754
Position 44014: 0.10562607902281444
Position 23152: 0.09595597731960785
Position 19613: 0.08977433495249959
Position 40166: 0.07775323940496019
Position 43171: 0.07764634323240412
Position 42859: 0.07741724130004175
Position 23435: 0.06820443335311938
Position 1011: 0.06006221479241835
Position 39998: 0.057405582116029454
Position 48331: 0.05683168982867384
Position 39798: 0.05551135872379246
Position 33928: 0.05516418140823283
Position 18000: 0.04763845785838999
Position 23497: 0.04722946483483212
Position 1076: 0.04513903280807531
Position 21950: 0.04462221985657207
Position 43236: 0.04105268563782006
Position 45772: 0.03783985394721387
Position 21681: 0.03624421301223551
Position 18031: 0.029754572361397676
Position 33405: 0.028123191175469672
Position 49194: 0.026205304245510597
Position 21637: 0.02496710191889302
Position 18895: 0.02182378969528697
Position 43984: 0.02081182930098901
Position 22970: 0.020737764619318214
Position 19702: 0.018811466525151317
Position 37765: 0.01880820474509308
Position 48990: 0.018103684083419953
Position 22762: 0.01772736150259925
Position 50213: 0.01657778649518368
Position 19714: 0.016490528245658498
Position 43206: 0.015811042977284976
Position 37788: 0.01569959874065299
Position 37737: 0.013899615466415868
Position 18782: 0.012257873839762528
Position 45259: 0.012077650608951431
Position 49346: 0.009818843304503014
Position 21714: 0.009713215649485794
Position 18157: 0.009314438515728413
Position 48819: 0.008943872433780257
Position 47352: 0.008638797880561325
Position 48139: 0.007025241349529745
Position 18187: 0.006493928817895959
Position 22207: 0.006397721403649278
Position 21159: 0.006150146040476133
Position 37608: 0.005879391426159726
Position 18111: 0.0054430555112009536
Position 43738: 0.005332446683696916
Position 20316: 0.005102060969542584
Position 20292: 0.005004876294587794
Position 23047: 0.004835485537733945
Position 22884: 0.0026067197673735657
Position 37553: 0.002603680326192354
Position 37974: 0.002279774749300431
Position 43515: 0.0015038334336642495
Position 23369: 0.0013882731213727326
Position 23501: 0.0010810424466534563
Position 24020: 0.0009788434138571804
Position 47282: 0.0008464725353997934
Position 21578: 0.0007117463326533196
Position 22505: 0.00036386395555751226
Position 47400: 0.0002714183270878742
Position 23062: 0.00014199324032177326
Position 23090: 9.722548825087455e-05
Position 22939: 5.7108403060552846e-05
Position 47403: 4.421158183161845e-05
Position 44248: 4.260040657845567e-05
Position 42738: 4.20680973433938e-05
Position 21041: 2.822865671916619e-05
Position 37681: 2.1243781774203797e-05
Position 43095: 3.82226255959404e-06
