Gene = NSMF
Position 378: 2.427945883846843e-05
Position 642: 2.272140654571694e-05
Position 360: 4.583338497004761e-07
Position 286: 2.8567565085723355e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5513: 0.9857360457590644
Position 9842: 0.9810509577223803
Position 9308: 0.9682541419896629
Position 6153: 0.9369555024971472
Position 6514: 0.912097272069152
Position 6898: 0.904612922957182
Position 3777: 0.9015674327715237
Position 2847: 0.8517408702788946
Position 9659: 0.807213240690625
Position 6747: 0.6463800357488388
Position 4890: 0.5991923477759861
Position 784: 0.5283641880016317
Position 681: 0.390869898753006
Position 6711: 0.2009182597378182
Position 3526: 0.16182266848402785
Position 2785: 0.1429046198893737
Position 9697: 0.1124254305552792
Position 1706: 0.10207441826415496
Position 9078: 0.07143338652082994
Position 11025: 0.06692262774123557
Position 11135: 0.06317910299378411
Position 1815: 0.06073399774036019
Position 4870: 0.049708037478321775
Position 6157: 0.04453068318505269
Position 3997: 0.04158104117346852
Position 4541: 0.03416416484327861
Position 11479: 0.03318927463236767
Position 2521: 0.02788526880302127
Position 4026: 0.02669989204598059
Position 9527: 0.026501460617209597
Position 10124: 0.025319778894915015
Position 6673: 0.02398499448673279
Position 9233: 0.0221149339079399
Position 6529: 0.021972460302523054
Position 4829: 0.02175742049483175
Position 9668: 0.02132403131531489
Position 6629: 0.02008918155066314
Position 10588: 0.01976132753680144
Position 251: 0.016728438503418295
Position 4363: 0.01519605764172223
Position 3377: 0.015171606367543193
Position 5890: 0.01504713814331192
Position 517: 0.013202818796303905
Position 4412: 0.01308906705305556
Position 6875: 0.010631014972026256
Position 3840: 0.010200618959946468
Position 2561: 0.008820765702548215
Position 2576: 0.008653239791987549
Position 550: 0.0080374218999954
Position 10701: 0.0077240843757147015
Position 6681: 0.007292361176599435
Position 1432: 0.006689083328031596
Position 10872: 0.006553599814386131
Position 2326: 0.006328868077612159
Position 6460: 0.00626876596658239
Position 6900: 0.005420315815656987
Position 789: 0.005398587363505132
Position 9847: 0.004431196059020683
Position 3699: 0.0043128761555969305
Position 10314: 0.004276094760098737
Position 6498: 0.004207579946659733
Position 6969: 0.004205153433138837
Position 1637: 0.0038984951188310566
Position 10384: 0.003876860521533413
Position 2359: 0.003429005967392471
Position 9850: 0.0032849156129921963
Position 1857: 0.0032394375441839643
Position 1736: 0.0028380403566763725
Position 11145: 0.0025831570774064163
Position 11081: 0.0022666861474889173
Position 1724: 0.0021677983688120415
Position 6368: 0.0021182094769052265
Position 10847: 0.002111279544448673
Position 1093: 0.0020278155678541583
Position 1710: 0.0018597932975828264
Position 5428: 0.0017546690963922333
Position 3499: 0.0017531553511878394
Position 4546: 0.0016511969637123065
Position 1011: 0.0016225093297278
Position 2398: 0.0014879885519744709
Position 5395: 0.0014217890572531873
Position 1005: 0.0013876345157147628
Position 2742: 0.0012430416513588018
Position 490: 0.0011904364575981538
Position 4002: 0.0011792269771864717
Position 417: 0.001158508095951632
Position 1121: 0.0011559257404648473
Position 1485: 0.0010825010680239563
Position 3930: 0.0009809612951399847
Position 6167: 0.0009761755699525406
Position 1204: 0.00087477244091538
Position 6429: 0.000697118284530758
Position 2606: 0.000492798813228041
Position 5995: 0.00046348900103045803
Position 553: 0.0003707826838277046
Position 9108: 0.0001389925851749267
Position 257: 0.00010000811633211624
Position 609: 7.59693821284434e-05
Position 6933: 7.048265449936903e-05
Position 254: 6.424884199446163e-05
Position 6903: 6.367014867632158e-05
Position 2879: 5.9300376921989285e-05
Position 689: 5.435246094219529e-05
Position 786: 5.348419211266338e-05
Position 594: 3.994960168331034e-05
Position 177: 1.9437304003328327e-05
Position 298: 1.9411189033080243e-05
Position 5331: 6.336525888956844e-06
Position 6538: 4.29013358461709e-06
Position 741: 3.178124280674144e-06
Position 360: 2.5531074206133658e-06
Position 273: 1.502920008657236e-06
Position 141: 8.34752422417619e-07
Position 655: 7.15831401210443e-07
Position 629: 6.200051232873503e-07
Position 636: 3.076112321520936e-08
Position 818: 2.9231745993132245e-08
