Gene = GEMIN5
Position 35229: 0.048690453592831466
Position 38094: 0.04747863472336894
Position 25300: 0.04515653201395976
Position 18507: 0.04465912233464901
Position 16419: 0.04185182412277365
Position 20758: 0.040565030009009746
Position 30550: 0.03744226563581709
Position 39113: 0.0325153858519433
Position 33675: 0.03219881478897668
Position 7445: 0.03183337465271918
Position 2522: 0.030198564325686718
Position 26822: 0.028159191103057465
Position 25281: 0.027169813338862696
Position 37237: 0.023628051237737785
Position 34043: 0.023488019260493896
Position 23990: 0.022019804888995943
Position 13789: 0.020541928949576193
Position 8139: 0.020523127906019123
Position 23663: 0.018074876606173105
Position 33749: 0.017455783118787156
Position 7724: 0.0173022341176614
Position 625: 0.013106071870336522
Position 16222: 0.01268745432797908
Position 20572: 0.012145604967791388
Position 2055: 0.011449734429943459
Position 3362: 0.011393973702272396
Position 19740: 0.008593203271750716
Position 18454: 0.006388206776855295
Position 41572: 0.004896523930220265
Position 703: 0.003301843567399124
Position 117: 0.0008919611280687588
Position 530: 0.0006708297422392792
Position 281: 0.0006642925386153353
Position 6995: 0.00042212476518815986
Position 196: 0.0003974995492706976
Position 480: 0.000220663412632936
Position 456: 9.640315259190243e-07
Position 190: 2.798292587056533e-07
Position 34: 1.380618365171153e-07
Position 19: 9.633560480012432e-08
Position 218: 9.321200028993749e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 26310: 0.9994492192609743
Position 38898: 0.9949191435257799
Position 5958: 0.983764202310935
Position 33579: 0.9765581103359307
Position 35532: 0.954969556075243
Position 45659: 0.9544487147353994
Position 25170: 0.9448905619349895
Position 21029: 0.9339003323969685
Position 36722: 0.9308435440978251
Position 46466: 0.9178297501822018
Position 34436: 0.89888113256589
Position 2186: 0.8549422818613394
Position 9549: 0.8405061561848911
Position 13654: 0.8157259946579652
Position 20204: 0.7974983689410975
Position 18105: 0.7786507617629981
Position 48791: 0.7667164624656801
Position 10658: 0.7043954722086011
Position 6631: 0.6576303924761633
Position 12231: 0.6173849855168928
Position 37704: 0.5730445936232598
Position 49884: 0.5713408286584662
Position 30437: 0.5711351710832805
Position 41865: 0.5507168617330148
Position 16783: 0.49120380741377867
Position 39693: 0.48019276114272447
Position 34899: 0.47087940294757996
Position 33831: 0.4643973470926226
Position 25561: 0.42123425851807916
Position 50095: 0.38607209311456386
Position 1091: 0.3516538023791396
Position 46819: 0.3406634766857442
Position 35304: 0.32294523080695053
Position 7829: 0.31096242072723673
Position 41767: 0.30435460287107374
Position 1111: 0.2920625860922497
Position 30390: 0.2687044771293706
Position 39590: 0.2519010485318877
Position 50502: 0.23461452931956636
Position 12134: 0.22867801672308646
Position 35033: 0.22522133547938203
Position 809: 0.21856000372848516
Position 18142: 0.21025719208020693
Position 49831: 0.17614125809205386
Position 6584: 0.1457910139415216
Position 39558: 0.13751471161859646
Position 7525: 0.13733833486835292
Position 34043: 0.13359577893347285
Position 6634: 0.11364789769112761
Position 12111: 0.09984801867168161
Position 32732: 0.09707103109940401
Position 46898: 0.09382458468899395
Position 49912: 0.08751149087805099
Position 2461: 0.08708897537592898
Position 50664: 0.08251195819385405
Position 46587: 0.08217024981779036
Position 13965: 0.06929229051965999
Position 25382: 0.06772999627578977
Position 6664: 0.06644692615436859
Position 16117: 0.05453927845075274
Position 2281: 0.05136421538870569
Position 7333: 0.05092139723745705
Position 37297: 0.049192534424208754
Position 36781: 0.04862394937063793
Position 21084: 0.04781959271815782
Position 20670: 0.0405650300090098
Position 18377: 0.039578182926302996
Position 25224: 0.03734836753521085
Position 50163: 0.03576255532965303
Position 49773: 0.03539398071405975
Position 20126: 0.03395764628340869
Position 13856: 0.03254566263090867
Position 764: 0.03045923101041293
Position 37904: 0.02917393720205793
Position 13998: 0.026805509026250642
Position 26703: 0.026536674436336113
Position 50061: 0.026130067250156683
Position 1404: 0.02316526811702858
Position 23889: 0.02201980488899593
Position 46835: 0.021733207178532627
Position 50611: 0.021371986388591686
Position 960: 0.019300036918140723
Position 37318: 0.01875605441608373
Position 25511: 0.018721263947506304
Position 37870: 0.018304697521311006
Position 23460: 0.018074876606173105
Position 1023: 0.017674139613268573
Position 14014: 0.017074105489236747
Position 687: 0.01627331203348817
Position 1306: 0.015240902513519523
Position 13675: 0.01395526148858701
Position 35093: 0.013444927031882103
Position 1348: 0.012798493698379675
Position 1795: 0.011520902150710983
Position 18410: 0.011469146185201298
Position 11994: 0.01096683956422405
Position 25628: 0.009953305324322372
Position 46790: 0.00991795037257723
Position 904: 0.0097965796395293
Position 46702: 0.009629182784575259
Position 25134: 0.009375331513964167
Position 974: 0.009099829242533048
Position 37604: 0.008825584044398071
Position 19580: 0.008593203271750716
Position 753: 0.00855297802119533
Position 36979: 0.008409667376368972
Position 3300: 0.008250980722391355
Position 7553: 0.00707469758153554
Position 37040: 0.005841808144304071
Position 11997: 0.005314460329442757
Position 1029: 0.0053009300319233725
Position 25584: 0.005210513652584129
Position 38832: 0.005080856474213452
Position 41374: 0.004896523930220274
Position 37077: 0.004507793882839559
Position 3152: 0.003142992979881041
Position 36944: 0.002819517906384057
Position 780: 0.0024617461919129125
Position 1054: 0.0024324094507731644
Position 525: 0.0021286351319965715
Position 37215: 0.0020492639278411233
Position 330: 0.001868289422536987
Position 26699: 0.0016225166667213661
Position 702: 0.0009951326359650427
Position 657: 0.0006187564139913105
Position 777: 0.0005592180744816824
Position 37545: 0.0004752453270254248
Position 6875: 0.000307913259365775
Position 6231: 0.00029279589224073083
Position 36558: 0.0002502127022444438
Position 731: 0.0001688163566821417
Position 629: 0.00014119730881455295
Position 6855: 8.325882223963613e-05
Position 480: 3.9192054641788395e-05
Position 540: 3.8731320429342096e-05
Position 6962: 3.095268358274872e-05
Position 669: 8.582745385207914e-06
Position 647: 7.696294396814698e-06
Position 579: 2.8454879452746618e-06
