Gene = AP5Z1
Position 14670: 0.0057415096364677246
Position 6016: 0.0048682591379971794
Position 8358: 0.004257874249403462
Position 11572: 0.004002005580708964
Position 8790: 0.0038359160182672033
Position 15095: 0.003792690226788643
Position 5762: 0.003745957415638399
Position 343: 0.0032881368661944574
Position 9418: 0.003262868858076858
Position 686: 0.003122089857650631
Position 14548: 0.0029210574105894027
Position 4437: 0.0026366375650477545
Position 421: 0.0023390195536173363
Position 12135: 0.0022651080117463912
Position 882: 0.002064144912084405
Position 10948: 0.0020092671738944283
Position 9293: 0.0010996854665050718
Position 14298: 6.871157464134833e-05
Position 91: 3.472612947242456e-05
Position 80: 2.8060812386098444e-05
Position 26: 1.597810629929615e-05
Position 69: 1.0126064742828983e-05
Position 116: 7.50099259162974e-06
Position 96: 7.040948599434886e-07
Position 56: 4.992377861381864e-07
Position 75: 1.3878225199928483e-07
Position 7: 9.303426590923451e-08
Position 16: 8.401084246839211e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 14209: 0.9998718536437435
Position 12531: 0.9878058433336174
Position 5552: 0.971593776678361
Position 15050: 0.96965619463607
Position 8066: 0.9450149498422082
Position 8580: 0.8707483782813724
Position 13217: 0.8653439524974958
Position 9899: 0.8394973473290137
Position 10627: 0.7984004867783894
Position 10877: 0.6839186306711912
Position 9792: 0.6278162624199504
Position 14836: 0.6076169928571129
Position 11973: 0.5995578504998059
Position 7693: 0.5571368452303374
Position 15492: 0.5038817007904678
Position 9285: 0.49096864056353307
Position 12011: 0.38995004795373456
Position 10977: 0.2817888736303363
Position 5945: 0.2786289953365617
Position 13619: 0.21260127460421047
Position 13576: 0.20110175080850123
Position 12936: 0.16982057502877146
Position 9217: 0.14260205464928144
Position 15340: 0.1395793308626835
Position 10378: 0.12363689480719091
Position 207: 0.11581004822203582
Position 7035: 0.11015359124136068
Position 13684: 0.10503619056259297
Position 8642: 0.08440554371053757
Position 9944: 0.08353617030517162
Position 13530: 0.08198353882706225
Position 235: 0.08052707469273175
Position 7156: 0.07489098712861292
Position 14766: 0.07096355258142295
Position 13533: 0.060559220143607935
Position 10195: 0.058507427786598884
Position 13168: 0.05214046437597118
Position 15514: 0.049699993202219954
Position 7173: 0.0451237715730584
Position 9220: 0.04339996287356421
Position 9653: 0.03807001295643479
Position 8659: 0.036671803752446365
Position 14591: 0.0364102622635904
Position 15187: 0.03413649559071506
Position 6881: 0.03181420977865323
Position 8253: 0.030064085581476892
Position 13641: 0.02908789517379624
Position 15534: 0.02818610972413762
Position 14455: 0.026842560908521305
Position 10168: 0.022375172462268875
Position 5513: 0.021395908086207813
Position 7580: 0.018969278512651247
Position 13638: 0.018898682662485598
Position 13076: 0.013946703002546456
Position 12389: 0.01075144582664347
Position 6059: 0.010465775228029434
Position 16069: 0.009923056809547588
Position 6009: 0.009386690386230478
Position 13236: 0.007891684308908985
Position 7971: 0.007447180987893171
Position 13547: 0.007272128439965179
Position 12579: 0.0069610764374595045
Position 2439: 0.006528307267191692
Position 2657: 0.00619331215608641
Position 14670: 0.005968573588122644
Position 14391: 0.005736294979498664
Position 16087: 0.005488596384162199
Position 15436: 0.00496072544665752
Position 12344: 0.004703207818519988
Position 5858: 0.004636991922263888
Position 182: 0.004185844730585771
Position 227: 0.004180420471157831
Position 5649: 0.00412828122401074
Position 11482: 0.004002005580708964
Position 8286: 0.003409775304861283
Position 442: 0.0031220898576506313
Position 11917: 0.0027730193412468674
Position 1810: 0.0026729580682881646
Position 4343: 0.0026366375650477545
Position 12282: 0.0023936934356336256
Position 1790: 0.0022434930376631613
Position 1948: 0.0021145728163030762
Position 772: 0.0020641449120844045
Position 6015: 0.002011126996942015
Position 12588: 0.0017772915842390001
Position 5610: 0.0017410461713054017
Position 212: 0.0016928476406683104
Position 1951: 0.0015362009511122822
Position 2002: 0.0014893259528576358
Position 7019: 0.0012591425738826413
Position 9583: 0.0011316713236356316
Position 12536: 0.00019384245761945373
Position 5976: 0.00019022361648095732
Position 5871: 0.00017264419645090625
Position 13956: 0.00011678989972290506
Position 12490: 6.765451166183238e-05
Position 13004: 4.551731641886155e-05
Position 14285: 1.1356456533399808e-05
Position 5671: 1.9234408667312104e-06
