Gene = IARS2
Position 8584: 0.9506096432344715
Position 6387: 0.9277295823311584
Position 8026: 0.920315973702482
Position 16683: 0.8985748534175648
Position 1385: 0.8771017462588737
Position 2001: 0.8760311324318006
Position 9344: 0.7579076596367645
Position 8392: 0.7465037515768562
Position 22321: 0.7442195220733243
Position 19229: 0.6208977690860937
Position 1596: 0.562245601902764
Position 8260: 0.4079480467126601
Position 26024: 0.35644174013314367
Position 9577: 0.30764678676106394
Position 5830: 0.2902521907638732
Position 24898: 0.18316640740014828
Position 2222: 0.18250928648770923
Position 4242: 0.13061317146429055
Position 2017: 0.11066716129243082
Position 9556: 0.10842663459748846
Position 942: 0.10069340842571078
Position 13471: 0.09273806899252317
Position 21570: 0.08514297609553893
Position 6325: 0.07227041766884086
Position 2253: 0.07198570803468966
Position 23962: 0.071377996284714
Position 591: 0.06269149814171619
Position 531: 0.05847572279878284
Position 2344: 0.044303394383553074
Position 12211: 0.042230795347636435
Position 18046: 0.038839459474030856
Position 7312: 0.035872096514424134
Position 8603: 0.03468919523004012
Position 23829: 0.03419429883549788
Position 24050: 0.03350274903671339
Position 1497: 0.026873369748437115
Position 9318: 0.02632155283770787
Position 318: 0.025404642490363723
Position 1415: 0.025288579810127384
Position 9460: 0.024887320236648514
Position 22671: 0.020659207046989456
Position 8310: 0.018025003361471253
Position 7345: 0.01612315127583682
Position 8983: 0.015356530018674144
Position 2273: 0.011301144696478251
Position 8828: 0.009908060960682639
Position 18481: 0.009228782387983605
Position 12267: 0.009090036105243171
Position 1977: 0.007953236558716097
Position 13222: 0.00721756095368393
Position 1461: 0.004126481950191878
Position 1660: 0.0038331513009987887
Position 1866: 0.0033446947559768988
Position 466: 0.002876514263098505
Position 8811: 0.0027839936612203656
Position 203: 0.0022421648485174833
Position 1357: 0.0021177430390615956
Position 1394: 0.00200713803645316
Position 1845: 0.0018698426978815872
Position 4290: 0.001675757726443287
Position 13142: 0.0012132436377696452
Position 13554: 0.0010721527779256762
Position 1419: 0.0008209931669825884
Position 8474: 0.000689560819722375
Position 336: 0.0006194904816906825
Position 2565: 0.0005932048980070507
Position 2548: 0.0005103465422275784
Position 13708: 0.0004059534090616117
Position 451: 0.0004033117099913996
Position 1031: 0.0003533982803977171
Position 787: 0.00033431147959516095
Position 503: 0.000311962292160525
Position 569: 0.00030661041444380536
Position 973: 0.0002761550856506774
Position 13001: 0.0001847578972237607
Position 2309: 0.0001389926510473861
Position 673: 0.00013440677565146285
Position 260: 0.00012108947737366332
Position 354: 7.41224254715261e-06
Position 351: 4.9626553634426195e-06
Position 173: 3.369116833920071e-06
Position 2325: 3.051850987263671e-06
Position 284: 2.8558086871504205e-06
Position 2257: 2.768922433890004e-06
Position 270: 2.350553192274809e-06
Position 554: 1.5671184321258254e-06
Position 2375: 1.4511266407927312e-06
Position 101: 4.5374817904911405e-07
Position 290: 4.252309051996744e-07
Position 413: 3.2988419977118647e-07
Position 323: 4.258885422753313e-08
Position 372: 1.1888391083837171e-08
Position 378: 6.870524865034861e-09
