Gene = MCM7
Position 4403: 0.0006501422237497346
Position 5909: 0.0006438061956311632
Position 3193: 0.0006316308582139486
Position 6500: 0.0006225298718859608
Position 3017: 0.0005960952267009968
Position 3294: 0.0005759321222255374
Position 595: 0.0005198868971901056
Position 3929: 0.0005170456604406815
Position 2863: 0.00041903327062667463
Position 4846: 0.0003926253329490278
Position 4221: 0.0002993824879761565
Position 2287: 0.0002960212074997862
Position 4842: 0.00029222725161730695
Position 5242: 0.0002909076814244964
Position 3907: 0.0002740634032005409
Position 598: 0.0002477526292444528
Position 643: 0.00021783976745101623
Position 3790: 0.0002114266376211189
Position 2740: 0.00021083777189712498
Position 1358: 0.00017549322685891575
Position 798: 0.00016248282099687742
Position 825: 0.00014318079452319994
Position 791: 0.0001350550028081428
Position 578: 0.00013066607332198218
Position 2021: 0.00011446917149527618
Position 347: 0.00010011436580365317
Position 1761: 6.870495528131111e-05
Position 2440: 6.474011827225026e-05
Position 2160: 6.146951523017454e-05
Position 2593: 4.094289342614859e-05
Position 2300: 3.000724046424147e-05
Position 2572: 2.310864106176932e-05
Position 5802: 2.1072285665902704e-05
Position 2549: 1.3336451407948719e-05
Position 7355: 8.625408256918218e-06
Position 7377: 5.077100356757655e-06
Position 2903: 3.0863440459507623e-06
Position 2622: 1.1777595012774695e-06
Position 2629: 1.0701222314799248e-06
Position 2090: 8.913933890843966e-07
Position 2041: 5.375512192555728e-07
Position 6309: 4.125910035960609e-07
Position 6288: 3.6065684608900627e-07
Position 6524: 3.5158766669330265e-07
