Gene = P3H1
Position 948: 0.0041014509852153
Position 11516: 0.003130206549528921
Position 548: 0.0027843601997478134
Position 891: 0.0018139421581472208
Position 18839: 0.001783990351059367
Position 739: 0.0015841420207760996
Position 853: 0.0015106868122298897
Position 1723: 0.0014837718043218314
Position 39: 0.0012002507224776462
Position 9868: 0.0005523246346493892
Position 19525: 0.0003330104084476585
Position 1566: 0.00020786753135258103
Position 993: 0.0001938247101033395
Position 995: 0.0001750223301135415
Position 1138: 0.00017397884725363992
Position 19410: 0.0001275110649617327
Position 991: 0.00012634481951717536
Position 9328: 0.0001191696691135887
Position 9371: 9.828821202556367e-05
Position 17694: 9.150518745023296e-05
Position 9166: 8.239032567759804e-05
Position 126: 1.7298224328525315e-05
Position 29: 4.857959312943049e-06
Position 303: 4.4254274616748206e-06
Position 324: 2.506334793129316e-06
Position 19: 1.2133620134743247e-06
Position 285: 8.714290607170551e-07
Position 211: 5.257177765939831e-07
Position 66: 1.235347641463194e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11385: 0.9990400092428469
Position 8039: 0.9941129404005875
Position 19224: 0.9901396281082798
Position 9100: 0.9785552338822145
Position 16686: 0.9785464048843847
Position 14358: 0.964020341243402
Position 12032: 0.9520944003294474
Position 19610: 0.9442806057211371
Position 18705: 0.9382553965270887
Position 20170: 0.8850833584492278
Position 14653: 0.6244050300529836
Position 4547: 0.606989681938354
Position 11805: 0.5273019833494345
Position 7632: 0.4396290807245764
Position 7629: 0.40463166502120507
Position 10443: 0.3990137743309014
Position 14587: 0.315959557285092
Position 10157: 0.16963731483597932
Position 9400: 0.1558213021987564
Position 8630: 0.15377704942663364
Position 20413: 0.11462106017975979
Position 18909: 0.10150448827389834
Position 19850: 0.09645920706657117
Position 8518: 0.08561066349371459
Position 13740: 0.0854460990067701
Position 13664: 0.06123079796357818
Position 20440: 0.06036808427783695
Position 9682: 0.050203021092545395
Position 8573: 0.04697131854431542
Position 7499: 0.03280007785026992
Position 13509: 0.02977417533796835
Position 12066: 0.029601870861947738
Position 19656: 0.024500680550117174
Position 20033: 0.02403411309624942
Position 9337: 0.021537307317365105
Position 16716: 0.021359731384711145
Position 9710: 0.017390997221737377
Position 9077: 0.017379028392278364
Position 18933: 0.01662786357039679
Position 20175: 0.016147521136988387
Position 6237: 0.014534730242790138
Position 20461: 0.01333456761055515
Position 14613: 0.013209264845818311
Position 12773: 0.012733179671997137
Position 18558: 0.010884669198095663
Position 18457: 0.009370259654582578
Position 18943: 0.007544771437133824
Position 8555: 0.006624811414047723
Position 8444: 0.005629972925358117
Position 8724: 0.0036538553246750283
Position 19482: 0.0023660353059977647
Position 903: 0.0023019412264657668
Position 18281: 0.0022719723967323056
Position 19614: 0.0017597783530129574
Position 614: 0.0015825453715895077
Position 11695: 0.0015286186566358527
Position 9494: 0.00143417905090461
Position 4779: 0.0012226193795091126
Position 332: 0.0010428548700222486
Position 18315: 0.0008997583640435406
Position 1072: 0.0008195124224357903
Position 20236: 0.0006973340481429016
Position 449: 0.0006417555193084126
Position 9117: 0.0005246701131186617
Position 250: 0.0004972232605183022
Position 9196: 0.0004267819655212732
Position 9402: 0.0003540253046179294
Position 1430: 0.00031505658548776176
Position 8867: 0.00025433849724679924
Position 285: 0.00016762369302812582
Position 1554: 0.0001490397062136643
Position 7983: 0.00011538144133673461
Position 17592: 9.150518745023296e-05
Position 8053: 9.133594719003476e-05
Position 698: 8.717149807504186e-05
Position 342: 7.238683493975519e-05
Position 18330: 4.743343584813616e-05
Position 9470: 4.1315246491204624e-05
Position 19744: 3.4689168218211285e-05
Position 19494: 3.2397772350214303e-05
Position 9473: 9.721089969925628e-06
Position 8951: 2.0890204958215154e-06
