Gene = CLSPN
Position 23144: 0.020128024862939832
Position 8974: 0.016123805414023647
Position 21242: 0.015551582650468609
Position 24683: 0.014546425637389187
Position 31292: 0.010903753587593941
Position 32510: 0.009979725723681759
Position 2135: 0.00841011610131409
Position 22959: 0.008394057867146002
Position 2515: 0.008272922012006951
Position 2067: 0.008144986660057025
Position 32745: 0.007588776231479481
Position 32809: 0.007535181769539195
Position 31836: 0.005982214026015153
Position 28905: 0.004447570258428405
Position 24638: 0.003793485028622627
Position 28775: 0.0036311114571808667
Position 2093: 0.003468764087102645
Position 32833: 0.0031319660268160376
Position 33366: 0.0030370689169135455
Position 26351: 0.0026958634609896186
Position 33379: 0.0025199439112461464
Position 2031: 0.00214230192671514
Position 31852: 0.0021100630244514527
Position 32483: 0.0019919034447604587
Position 28882: 0.0016730670831047005
Position 32929: 0.0014618973910695576
Position 32529: 0.0013110838496134774
Position 32199: 0.0011429593831845033
Position 27596: 0.0011268116784509965
Position 31690: 0.000774977063865045
Position 26581: 0.0005919791486140561
Position 26595: 0.0005642109966154918
Position 33327: 0.0005534025805278913
Position 32773: 0.0004483889274542705
Position 32981: 0.0004109676659022958
Position 31665: 0.0003249608346146024
Position 29074: 0.0001419303890702025
Position 31687: 9.12386226839961e-05
Position 32478: 1.2383835163857232e-05
Position 1237: 1.0604151507295257e-05
Position 2402: 8.74988721268815e-06
Position 2365: 8.30850518077659e-06
Position 2321: 7.696598331285908e-06
Position 2348: 7.445118246566618e-06
Position 1039: 3.9037717055522095e-06
Position 26948: 2.099296856814353e-06
Position 342: 1.1226938383665755e-06
Position 375: 9.053898864898076e-07
Position 26697: 7.101655465368355e-07
Position 26640: 7.002650995024164e-07
Position 26886: 5.631696608733307e-07
Position 26726: 3.8220485375293367e-07
Position 26893: 2.237372385242738e-07
Position 31628: 3.9513575316500365e-08
