Gene = EIF2B5
Position 80: 7.334676413953045e-07
Position 23: 4.872015371567518e-07
Position 204: 1.5332799995026697e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7514: 0.9787921602083791
Position 4815: 0.9749214385696451
Position 2355: 0.9724274761641993
Position 7787: 0.9718132837223128
Position 9619: 0.9589107045311128
Position 8834: 0.9560667531180436
Position 2901: 0.9302173506384739
Position 6972: 0.9201389020684261
Position 9332: 0.9140520125033532
Position 5153: 0.8611552164943247
Position 2633: 0.848369582372502
Position 1347: 0.6323600472427672
Position 6602: 0.5951005527597828
Position 7220: 0.5028063435306228
Position 7237: 0.46560610607194164
Position 8090: 0.37032503529283367
Position 2222: 0.273604860477846
Position 2073: 0.23017241868485125
Position 254: 0.17020709570404993
Position 8177: 0.1283796588943487
Position 7960: 0.10359684126943638
Position 7033: 0.07986109793157259
Position 748: 0.06049358994575045
Position 5127: 0.04958717461141513
Position 9353: 0.04953882629522851
Position 9593: 0.03686609641940494
Position 257: 0.03381590116282941
Position 1929: 0.025745867076344277
Position 5959: 0.022418806281136693
Position 8519: 0.014951953894951813
Position 7440: 0.012236466539823642
Position 9835: 0.009502783480914108
Position 2022: 0.00908346508425411
Position 8253: 0.008331314860690674
Position 5440: 0.006775496757118868
Position 5685: 0.006189467776657445
Position 5844: 0.006168982577290167
Position 3582: 0.006065886580363428
Position 9978: 0.006010732394813653
Position 7795: 0.005599475785432433
Position 5819: 0.005281010214888209
Position 3726: 0.005234907750535492
Position 1829: 0.004658987557966772
Position 1873: 0.004286918876075171
Position 1519: 0.0035807366300876836
Position 9299: 0.003242361118424854
Position 6371: 0.003204774231984452
Position 304: 0.0028112078658659974
Position 539: 0.0027467104467714634
Position 4834: 0.002397647146539888
Position 3750: 0.0023809642997760826
Position 7444: 0.00233199700685775
Position 412: 0.0023113357107067537
Position 9543: 0.0017788649122600989
Position 450: 0.0011047091006812918
Position 7700: 0.0009851016596313105
Position 599: 0.0007074238566113129
Position 399: 0.000533590153689295
Position 1411: 0.0004986765357576432
Position 7704: 0.0003402465910661797
Position 567: 0.0002984150916210184
Position 273: 0.00026675117252516383
Position 5280: 0.0002226592031792109
Position 5187: 0.00015187483104986784
Position 7808: 9.917511690183462e-05
Position 8114: 6.78582138149649e-05
Position 5419: 3.728453516099995e-05
Position 5232: 3.2235127739722946e-05
Position 7819: 1.5522450426514356e-05
Position 5160: 5.343633755005577e-06
Position 219: 4.261953686483643e-06
Position 201: 2.525640004601145e-06
Position 197: 6.239798467550365e-08
Position 232: 5.7608200045716916e-08
Position 221: 3.5656187071764346e-08
Position 310: 1.0593878184084234e-09
Position 180: 6.878711480658704e-10
Position 162: 6.639067187005796e-10
Position 229: 5.008793894765005e-10
Position 86: 2.087409240673743e-10
