Gene = EXD3
Position 28121: 0.03691920273520601
Position 57474: 0.034900096263927594
Position 57709: 0.03290867993111425
Position 6798: 0.031016313597529526
Position 68696: 0.029933179838779748
Position 57529: 0.029080043192782404
Position 57525: 0.027976082913420738
Position 68567: 0.027660612650523747
Position 219: 0.026766856149268502
Position 6531: 0.02648277194270417
Position 57374: 0.023266528073300683
Position 71815: 0.01922255285232316
Position 57733: 0.016123215210797587
Position 71419: 0.013992335441742963
Position 71183: 0.013003521420717935
Position 50348: 0.007612305997549215
Position 71004: 0.007275954713436174
Position 124: 0.0060979235827964395
Position 40314: 0.005562911358545244
Position 103: 0.005439647440126543
Position 78314: 0.005298539334696609
Position 71089: 0.004100995751219657
Position 319: 0.0030175562302220678
Position 70625: 0.002390957755114756
Position 57235: 0.0019363925085194083
Position 56: 0.0016706181196701503
Position 28009: 0.0011114576101476429
Position 252: 0.000755059825902036
Position 184: 0.00033725035723470784
Position 92: 0.000231659009926539
Position 57497: 0.00018765260230644193
Position 134: 0.00014014868109755497
Position 57334: 8.951099616179676e-05
Position 285: 2.7431338596325435e-05
Position 67165: 2.7004915530354485e-05
Position 126: 1.2273781342449882e-05
Position 70674: 8.089100938104338e-06
Position 18: 2.419131265087417e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 49662: 0.9999999999999987
Position 11597: 0.9999999999999986
Position 25745: 0.9999999999999984
Position 27857: 0.9999999999999984
Position 66893: 0.9999999999999978
Position 39884: 0.9589781675798345
Position 56629: 0.9275488461707595
Position 75065: 0.8912109343834143
Position 51666: 0.8799449378249711
Position 72114: 0.8671470914482147
Position 73808: 0.8108579652067646
Position 71733: 0.7727010248177567
Position 68884: 0.7629455518634296
Position 68488: 0.727545860614194
Position 73979: 0.6802536050395084
Position 417: 0.6257735763713638
Position 70537: 0.5677908730682792
Position 13900: 0.5365491118523681
Position 70475: 0.4137843406215721
Position 40427: 0.3324873834456531
Position 50016: 0.3159761121188135
Position 50189: 0.2829162112829932
Position 334: 0.2748624144975029
Position 67142: 0.24618243428178974
Position 82353: 0.238357985442618
Position 78913: 0.2036676024473227
Position 88192: 0.2025509294847031
Position 71060: 0.19540244817730212
Position 68419: 0.17849428166672338
Position 71814: 0.16749608787086706
Position 81956: 0.13727946980378333
Position 72083: 0.1328529085517845
Position 57643: 0.1261787234151788
Position 68803: 0.11907546382786854
Position 52668: 0.115210795904814
Position 57373: 0.11473725191964346
Position 57424: 0.10530613198770801
Position 6407: 0.09936400913113146
Position 75023: 0.09155941519899882
Position 52720: 0.082130764951498
Position 68760: 0.07709752537133299
Position 56653: 0.07245115382923928
Position 57752: 0.0713852742812873
Position 53710: 0.06609831730600903
Position 67090: 0.06576357084326673
Position 67856: 0.0536510552631506
Position 78766: 0.05050343012730708
Position 30459: 0.04631961107045737
Position 52180: 0.04623035446818601
Position 39910: 0.04102183242016411
Position 78026: 0.04058417404108322
Position 77988: 0.02955577914432906
Position 28054: 0.027789838703619684
Position 77026: 0.026582997755058603
Position 50055: 0.02533449391906539
Position 51682: 0.024753143356824256
Position 57268: 0.023356039069462473
Position 75284: 0.018917182608299908
Position 77379: 0.018505105761118492
Position 74891: 0.016932270393788973
Position 77455: 0.013938778976883157
Position 76983: 0.013703713698656864
Position 77285: 0.012438919208123948
Position 78683: 0.010434651286918466
Position 67229: 0.008057652910973111
Position 70829: 0.007275954713436174
Position 77325: 0.006598738821015759
Position 77410: 0.006486541490982073
Position 80149: 0.005944413235904101
Position 40227: 0.005562911358545244
Position 28100: 0.004931914389312876
Position 75264: 0.004583062508526254
Position 71132: 0.0045269019471473404
Position 71687: 0.004405924495901506
Position 75512: 0.004295927541168888
Position 28082: 0.0041974496422734495
Position 71196: 0.002967712695151885
Position 75891: 0.0025840322543716153
Position 57105: 0.0009762005678703897
Position 75485: 0.0008617917412014714
Position 75302: 0.0007333474243941972
Position 67269: 0.0006715704788882079
Position 57046: 0.0005373988771902133
Position 56900: 0.00040930813717834046
Position 72307: 0.00021904690196311572
Position 74749: 7.833312183101343e-05
Position 67116: 2.930692762713007e-05
Position 57139: 1.3484926280464848e-05
