Gene = TARBP1
Position 53532: 0.00583924018158563
Position 53202: 0.005739546345390578
Position 3428: 0.005557932281394181
Position 87427: 0.005555809477096504
Position 87784: 0.004651268949365093
Position 50836: 0.0045299592366362116
Position 87044: 0.004262523078352882
Position 52005: 0.004240742482876013
Position 61734: 8.232226387602486e-07
Position 58524: 4.341725372150088e-08
Position 61117: 2.790418213737538e-08
Position 61100: 2.5616430785592063e-08
Position 55426: 2.4208486515707378e-08
Position 59353: 1.1655501644566985e-08
Position 58733: 8.6456513231851e-09
Position 53617: 2.2545074222110984e-09
Position 53571: 2.2100823680727584e-09
