Gene = FPGS
Position 6439: 0.0014519244253272372
Position 8245: 0.0014163589092795806
Position 6881: 0.001395691110952527
Position 338: 0.0013917780721484925
Position 6517: 0.0013321588514676732
Position 4247: 0.0011691144410494853
Position 5216: 0.0011016598440154444
Position 4775: 0.0010670383913459504
Position 1786: 0.000989285971243536
Position 5537: 0.0007883128706826954
Position 798: 0.0006933417540440121
Position 5173: 0.0004548534905110085
Position 5582: 0.0004237527955580614
Position 6471: 0.0004145408108626596
Position 954: 0.00030122285027961004
Position 6979: 0.0002936960118719713
Position 6051: 0.0002500231801911747
Position 7251: 0.00023509534365319965
Position 5835: 0.00022967183121708532
Position 5396: 0.00020336005081327782
Position 586: 0.00018528459220957524
Position 6913: 0.00016973068321201527
Position 158: 0.00013956816159496917
Position 4414: 0.000137227451642546
Position 1514: 0.00011739055682363497
Position 807: 0.00010536386293946105
Position 4254: 6.137469860386538e-05
Position 5847: 5.279973345893624e-05
Position 4416: 4.310013985972739e-05
Position 1480: 2.4652901077826544e-05
Position 4546: 1.4162960836839873e-05
Position 1192: 1.2013972804566965e-05
Position 6374: 2.3870302836275627e-07
Position 4634: 9.887334982196936e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1623: 0.9964530839580437
Position 6808: 0.9925108952220684
Position 10319: 0.9918186674197826
Position 4545: 0.9875999385978272
Position 5682: 0.9862185179351637
Position 5924: 0.9805114762147586
Position 4710: 0.9771934335404107
Position 5358: 0.9755151136439063
Position 4333: 0.9646548785097934
Position 4116: 0.9148830571286088
Position 1760: 0.8860743351939206
Position 1439: 0.6489140095595995
Position 8069: 0.6457632834966694
Position 7155: 0.5377147250877903
Position 10966: 0.30616723760733966
Position 7136: 0.2975610812593576
Position 1409: 0.1742936121546035
Position 10518: 0.1699632448197966
Position 7108: 0.1639567275846325
Position 1268: 0.14429687752100012
Position 7761: 0.11970204747735962
Position 4097: 0.08341273973468187
Position 11184: 0.07175297698301822
Position 10620: 0.06931172081718076
Position 1061: 0.06681866209880843
Position 10835: 0.061443730028102876
Position 10664: 0.05484398299384381
Position 7714: 0.03315762475208291
Position 7512: 0.027786337255433276
Position 9110: 0.02359400934419287
Position 4285: 0.022194865193496637
Position 10893: 0.0210610349628768
Position 2976: 0.010849225726447892
Position 5793: 0.010274409201843098
Position 10573: 0.009709327964419373
Position 4982: 0.009461106888816512
Position 1463: 0.009057132465611463
Position 2108: 0.00892913271536423
Position 10298: 0.008181332580221468
Position 2034: 0.007939013099533473
Position 6843: 0.006387425695158677
Position 10548: 0.005786396878243116
Position 2195: 0.005777173323170753
Position 11051: 0.005688264609358231
Position 5992: 0.005598733685954263
Position 8112: 0.005446821093421152
Position 7373: 0.004905321602784985
Position 4714: 0.004703009920779754
Position 2877: 0.004541978546034908
Position 4918: 0.0039779920491142306
Position 2198: 0.0035419741096154723
Position 10799: 0.0034055530581839364
Position 10702: 0.003343040202262279
Position 2058: 0.002786008479274143
Position 7962: 0.002785889758440026
Position 6108: 0.002686259678557381
Position 1181: 0.0025527731490797454
Position 6421: 0.0023685443033719155
Position 1798: 0.002101563231937631
Position 11020: 0.002098119505269676
Position 8705: 0.0019134509445984677
Position 2949: 0.0018988746338074573
Position 1295: 0.0018954947751621096
Position 4430: 0.0018260638591019824
Position 5712: 0.0017671508790767752
Position 6221: 0.0016679943124231396
Position 1592: 0.001405015067042447
Position 5362: 0.0013276687473804127
Position 2224: 0.0011414927633571813
Position 2175: 0.0009123743818304165
Position 5520: 0.0008831540526903954
Position 6113: 0.000852093680482904
Position 5395: 0.0007757175372260752
Position 1629: 0.000758724316220193
Position 1228: 0.000736578385380968
Position 1825: 0.0006687110089117648
Position 7165: 0.0006546015967841026
Position 4990: 0.0005724476389636928
Position 6218: 0.0005662615016016519
Position 5968: 0.0005423419820220578
Position 2132: 0.0005123344991411743
Position 7433: 0.00048811704551171694
Position 6157: 0.0004592720890536196
Position 7325: 0.00044960335601783427
Position 4677: 0.00036318388686502775
Position 4901: 0.00034529367743887235
Position 5754: 0.0002811563556387923
Position 7719: 0.00027258243358406996
Position 422: 0.00025899469788683303
Position 6365: 0.00024263728934308769
Position 4341: 0.00023573704847878085
Position 4942: 0.00022623587114798213
Position 5537: 0.0002260265638972515
Position 4290: 0.0001994744357555301
Position 6896: 0.00016199981727360046
Position 5111: 0.00015969250904796664
Position 4287: 0.00015673174413299677
Position 6759: 0.00013161751870253226
Position 5164: 7.327221634499738e-05
Position 7855: 7.270788035265116e-05
Position 4406: 6.915049311842657e-05
Position 1041: 6.893655879927461e-05
Position 943: 6.728922356299834e-05
Position 977: 6.715911757803718e-05
Position 399: 6.54702271943537e-05
Position 392: 4.665132824934095e-05
Position 487: 4.107513827398124e-05
Position 7382: 3.823625228432682e-05
Position 6503: 3.2456608214857556e-05
Position 4558: 3.193375148099283e-05
Position 7476: 3.1145491057845815e-05
Position 6558: 3.112570517554566e-05
Position 5814: 1.7478472951830817e-05
Position 429: 1.3274008089039406e-05
Position 437: 1.1111500336912646e-05
Position 7519: 6.681776391423183e-06
Position 7858: 2.217290409742267e-06
Position 7112: 1.8865842112019103e-06
Position 1947: 1.4790506675311117e-06
Position 5941: 1.1363470391568903e-06
Position 1811: 1.1347949879790323e-06
Position 4730: 3.5485170454370104e-07
Position 4758: 3.4330822454985635e-07
Position 7222: 9.125882252535785e-08
Position 4682: 4.327872549398359e-08
Position 1919: 3.755178736129346e-08
Position 1740: 2.8927451574221927e-11
