Gene = SLU7
Position 2152: 0.07877281357357155
Position 15056: 0.05711307056332417
Position 11825: 0.05702356581940828
Position 16235: 0.054922788988204345
Position 5816: 0.045849608012232514
Position 5804: 0.04352038922360954
Position 1088: 0.037107477563936786
Position 6598: 0.03393631696443162
Position 9365: 0.025982957041754663
Position 15032: 0.025130620232048678
Position 15968: 0.02362121474950042
Position 16382: 0.02253838105005647
Position 5822: 0.02097491373866195
Position 5836: 0.016836303006019848
Position 6181: 0.015640933505268684
Position 958: 0.014888941455203345
Position 4959: 0.014008611003487726
Position 267: 0.013974662905292215
Position 11713: 0.013110170604658272
Position 5775: 0.011860844065737005
Position 11341: 0.010961573746593544
Position 12813: 0.010769026113044998
Position 5006: 0.010240191305786949
Position 5334: 0.010199567842090897
Position 5319: 0.009825519729030533
Position 12725: 0.008485094463622896
Position 9726: 0.008239320875272953
Position 11214: 0.008192886047603282
Position 5442: 0.007303117292881119
Position 4987: 0.006392615708593316
Position 6456: 0.006234015117598243
Position 6424: 0.006158962272297521
Position 14696: 0.0055074374697365825
Position 7736: 0.005101189692050195
Position 5382: 0.0050853682923880685
Position 17725: 0.004983170714375447
Position 5556: 0.004832586944008604
Position 11725: 0.0046809602621545885
Position 5267: 0.004500331725843655
Position 9643: 0.004215124403671311
Position 11492: 0.004170836268385854
Position 1024: 0.004016380799596379
Position 10152: 0.0037765043381831342
Position 14235: 0.003729216765067725
Position 195: 0.0035978755964099418
Position 558: 0.0034554323952443655
Position 5744: 0.0032414539109121344
Position 15197: 0.003066205116824799
Position 5206: 0.0026964462727286265
Position 6379: 0.0024620645590595477
Position 8969: 0.002400108946538576
Position 11265: 0.0022408703378846407
Position 4834: 0.002034723978214815
Position 11375: 0.001849505395000957
Position 242: 0.0015888352207833226
Position 630: 0.0013304756376965425
Position 7509: 0.0012979434846615355
Position 7685: 0.0012814956307986175
Position 5595: 0.0012254501247702058
Position 4777: 0.0011648385910514043
Position 6348: 0.0010048562643157162
Position 11407: 0.0009219143832778599
Position 8838: 0.0007734833151626261
Position 5432: 0.0007027769632641374
Position 10940: 0.0006089701330088276
Position 708: 0.0005881529801702186
Position 11519: 0.0005788953097396847
Position 14100: 0.0005253858426616303
Position 483: 0.0004298612800045879
Position 3777: 0.00040419847229511175
Position 690: 0.00028424209437394007
Position 11002: 0.00026539224333244765
Position 577: 0.0002638506353807279
Position 4690: 0.00023882014872283897
Position 11333: 0.00019643734464944157
Position 10862: 0.00018834967381780587
Position 5164: 9.219605491537968e-05
Position 743: 9.025002908023431e-05
Position 563: 7.535467706050834e-05
Position 139: 5.124571507501721e-05
Position 11141: 3.3345372712425735e-05
Position 292: 2.7294860437587127e-05
Position 84: 2.5306876897504006e-05
Position 276: 2.3041833154407585e-05
Position 5682: 2.2487771955968546e-05
Position 585: 5.399613260763981e-06
Position 729: 5.32212703140146e-06
Position 11178: 1.6055759974954224e-06
Position 11157: 1.0076152089543747e-06
Position 11161: 9.608317642940767e-07
