Gene = ASPM
Position 103: 0.002572273510803498
Position 2648: 0.0022459788827764475
Position 3167: 0.0019928809963889412
Position 2965: 0.00198722954793006
Position 1254: 0.0019674826479755734
Position 368: 0.0016802290689400575
Position 4: 0.0013360832851828201
Position 28911: 0.000922493032173829
Position 272: 0.0006943400288200822
Position 29224: 0.00045608927684770255
Position 243: 0.0002458178175070726
Position 4228: 0.00016557614497486056
Position 213: 0.00010265835389922372
Position 558: 0.00010015953082307182
Position 28: 4.387937643800704e-05
Position 184: 3.31237121100129e-05
Position 45: 3.000361681366381e-05
Position 2672: 2.7218213878814513e-05
Position 2757: 1.595989826644475e-05
Position 71: 1.1088518244147103e-06
Position 84: 7.48048955422852e-10
Position 91: 4.317413501032594e-10
Position 476: 1.3406532968335742e-10
Position 111: 1.952870973034255e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11451: 0.9999999999999979
Position 2593: 0.9826362970872728
Position 28710: 0.9649177369279484
Position 24650: 0.9497840521467201
Position 17376: 0.9379198624343414
Position 458: 0.9225451555511718
Position 14341: 0.9164094020248116
Position 22362: 0.8463953369368729
Position 4264: 0.8169663160594197
Position 16637: 0.7760724332661113
Position 21502: 0.7631636994386154
Position 21738: 0.7452201862334737
Position 4087: 0.7160824872017446
Position 41508: 0.6896011234860477
Position 18028: 0.35445385993676126
Position 5303: 0.3532518662337363
Position 4561: 0.19554073190400745
Position 21527: 0.19474011619628395
Position 16597: 0.1692936299022407
Position 5250: 0.16641367135844537
Position 2883: 0.15387596862270447
Position 29004: 0.14356267218191832
Position 4147: 0.14016037176176632
Position 14278: 0.08359059797518559
Position 22384: 0.08024734473613199
Position 23392: 0.06749729993628319
Position 29865: 0.06067881651664099
Position 15925: 0.055344281989384674
Position 17341: 0.0488203996178848
Position 24685: 0.044083277390137114
Position 1845: 0.04364584586982887
Position 13098: 0.04127631873843533
Position 30164: 0.04076079192212351
Position 24098: 0.039134774223414166
Position 17589: 0.03774584145467087
Position 23953: 0.036807198701712195
Position 16875: 0.03393969076844379
Position 11832: 0.03068768084734467
Position 17949: 0.029248056955489213
Position 16905: 0.021534942492029918
Position 28075: 0.020022128140420918
Position 4627: 0.015591128071219438
Position 625: 0.01484974170519711
Position 28762: 0.014652265840037683
Position 11899: 0.012786892440095706
Position 33338: 0.012579157194449776
Position 15947: 0.011102289917789557
Position 24026: 0.010326732840254023
Position 28219: 0.00932168564520843
Position 1893: 0.008822942774552839
Position 2071: 0.008352335267558207
Position 31252: 0.008080127865366321
Position 393: 0.007529645617319106
Position 2639: 0.006438330626958096
Position 2845: 0.005862541964672088
Position 33103: 0.00582158294355321
Position 381: 0.005797702889779908
Position 553: 0.005751437755087966
Position 99: 0.005301625388873091
Position 2099: 0.0049739023213524886
Position 31002: 0.004514953513494157
Position 29205: 0.004405412296045117
Position 17321: 0.004233791238191027
Position 2642: 0.0036097412516793484
Position 1046: 0.0029843728141308815
Position 3064: 0.002742168344368522
Position 5004: 0.0026484205985836777
Position 4727: 0.002120998095127059
Position 3002: 0.0018754938630688115
Position 2995: 0.0018506947553950073
Position 26548: 0.0018189511142631032
Position 1808: 0.0016494633616435138
Position 24983: 0.0014139935915447527
Position 4927: 0.0013610862004209304
Position 17493: 0.0013547788077408137
Position 1987: 0.0012199650271527218
Position 4153: 0.0011889603716608065
Position 1140: 0.001126039046310922
Position 3116: 0.0010493128033998082
Position 2888: 0.0010287663978009013
Position 1121: 0.0008414436016646524
Position 2981: 0.0007678792598936905
Position 4328: 0.0006864583829149474
Position 3088: 0.00033989655481567204
Position 25880: 0.0002740767914862816
Position 25004: 0.0001730346960870928
Position 4595: 0.00015748567694496126
Position 154: 1.9559356312461998e-05
Position 205: 5.048169131322178e-06
Position 171: 3.4294889547493488e-06
Position 525: 2.559114909325201e-06
Position 475: 1.7231565926531812e-06
Position 482: 1.5168191063539847e-06
Position 431: 1.1245624850368404e-06
Position 106: 1.105210494610823e-06
Position 178: 1.0163258000887908e-06
Position 297: 6.360217871333658e-07
Position 312: 4.4936659931783477e-07
Position 472: 3.768174912502166e-07
Position 281: 2.2165049792963756e-07
Position 293: 2.2050770822227948e-07
Position 485: 1.4054740496393816e-07
Position 535: 1.3286483613023156e-07
