Gene = QARS
Position 4342: 0.036219965234556444
Position 6782: 0.031736660779760686
Position 703: 0.024831575652279027
Position 350: 0.023574084816466768
Position 7783: 0.019930279117597906
Position 3651: 0.019687867526936506
Position 5896: 0.01804208914502964
Position 3345: 0.017414269747858747
Position 772: 0.01732315577707579
Position 3119: 0.015220271348612237
Position 1314: 0.01235974545626098
Position 7283: 0.0105816883729637
Position 3579: 0.00985214469587057
Position 1327: 0.009663993091740118
Position 4797: 0.009351101191523764
Position 8093: 0.009259973492356542
Position 229: 0.009006014529415438
Position 256: 0.007790783722108831
Position 2338: 0.007645106220039054
Position 673: 0.00633811091204405
Position 7807: 0.0058045226801533446
Position 6112: 0.00576978531034221
Position 2738: 0.0056229561033753934
Position 276: 0.004993281816576548
Position 8113: 0.004663466321609486
Position 1283: 0.004473556198309768
Position 1384: 0.003948626681462277
Position 1061: 0.003158330193145811
Position 5866: 0.0031043951671152125
Position 2347: 0.002633378867272107
Position 7167: 0.002529758240413905
Position 1001: 0.0014863380464321659
Position 320: 0.0014738305990054884
Position 188: 0.0013703722038293847
Position 608: 0.001339252759367204
Position 297: 0.0009308981897602332
Position 7352: 0.0009096306991266557
Position 7211: 0.000802581087364973
Position 3333: 0.0008021111618247525
Position 2534: 0.0006910028507822996
Position 3025: 0.0006642738498843792
Position 1370: 0.000370283083317109
Position 4659: 0.00026919665451755157
Position 1664: 0.0001870315161558983
Position 391: 0.00016504876241527728
Position 633: 0.0001454898415353972
Position 233: 0.0001214841765787022
Position 5523: 0.0001002656678076088
Position 1847: 9.373756287190729e-05
Position 1934: 8.665430492362875e-05
Position 433: 6.238885255851201e-05
Position 825: 4.716896536161238e-05
Position 2622: 4.211283893328904e-05
Position 795: 4.166638201414402e-05
Position 1976: 3.8561358233371385e-05
Position 2007: 3.809889428374636e-05
Position 605: 2.1079234685241543e-05
Position 412: 9.308679161651204e-06
Position 394: 8.934067684771002e-06
Position 388: 6.847143258945244e-06
Position 2986: 6.496843791914191e-06
Position 1191: 4.257163232652232e-06
Position 310: 3.881864102603501e-06
Position 384: 2.343361333542258e-06
Position 280: 1.629359256199853e-06
Position 195: 1.225714706729713e-06
Position 1691: 2.7167084525463203e-08
Position 1684: 2.0008148001148607e-08
