Gene = XYLB
Position 26102: 0.0009900984555606708
Position 362: 0.0008911343269723835
Position 1959: 0.0008180396971884774
Position 2009: 0.0008158620840136089
Position 423: 0.000814105147426828
Position 1661: 0.0007525610439853318
Position 26028: 0.0007384243751945552
Position 390: 0.000462412436735694
Position 1244: 0.0004024378927442934
Position 26301: 0.00029972898957595945
Position 486: 0.0002642438395732044
Position 399: 0.0002030775331650052
Position 1165: 0.0001465082979788526
Position 439: 0.00011598669650969593
Position 1705: 6.8921428987360725e-06
Position 1041: 3.3928978770910293e-07
Position 409: 1.6589546323569023e-07
