Gene = LMBRD2
Position 36407: 0.6094342168005775
Position 41969: 0.5716525265153685
Position 49653: 0.3240144000122759
Position 15592: 0.28944070098268665
Position 41909: 0.23182746969201734
Position 37645: 0.20098013484332664
Position 15786: 0.19210530122065736
Position 9604: 0.18911834875606584
Position 14541: 0.15453602026937852
Position 9601: 0.13525911855529213
Position 15991: 0.12609215206374472
Position 51497: 0.11247306591714767
Position 18146: 0.10686997466040131
Position 47652: 0.10291282870958819
Position 16030: 0.10189895116924716
Position 41836: 0.08868045184831401
Position 42173: 0.08237507489193104
Position 50262: 0.07206047981303218
Position 51129: 0.06816347283168521
Position 37786: 0.06534126854603967
Position 49963: 0.05696959782234585
Position 38481: 0.05617925339432892
Position 40742: 0.053919106038654185
Position 49074: 0.05389544633180535
Position 132: 0.05008157834439494
Position 47588: 0.049637475031036174
Position 47828: 0.04807722779704775
Position 43579: 0.0465165011439878
Position 3445: 0.04547804434965395
Position 17680: 0.044901898702957965
Position 41747: 0.04155442205472401
Position 9664: 0.04070095377202727
Position 13985: 0.0406298642408006
Position 725: 0.03920837448815225
Position 20483: 0.03903999173381232
Position 15945: 0.03484625981934473
Position 37476: 0.034286303749521574
Position 49042: 0.03366538688430786
Position 15988: 0.030371898147448798
Position 41414: 0.0294834265386694
Position 42595: 0.02898311415591565
Position 16307: 0.028302518399247547
Position 10081: 0.02764210171654789
Position 37850: 0.026728817212123147
Position 7304: 0.025529704719289475
Position 7283: 0.024700682505448854
Position 44821: 0.022626550614516645
Position 15755: 0.020413142125771104
Position 41457: 0.02033880367736563
Position 7354: 0.017581395076339386
Position 43551: 0.01683569150999748
Position 767: 0.016316005618041366
Position 45173: 0.015185153733753367
Position 44802: 0.014875342725984555
Position 9675: 0.01359371938127324
Position 15800: 0.012481164274411467
Position 9537: 0.010292612630556836
Position 49329: 0.00871415908285108
Position 37599: 0.008334589087329057
Position 10059: 0.008313660345534976
Position 46662: 0.008192516224353486
Position 10172: 0.007957208643500788
Position 43866: 0.005602559592450758
Position 15857: 0.0055285409665703335
Position 48649: 0.005232166940898118
Position 10100: 0.005083558144314207
Position 43528: 0.004876384015507896
Position 38443: 0.003992398885246134
Position 46702: 0.0035849897621828023
Position 37813: 0.003574138967205196
Position 44250: 0.0033816134374331248
Position 37333: 0.0029025073012647964
Position 42241: 0.002357387448132356
Position 41344: 0.0023278885206958035
Position 37630: 0.0022246989509433096
Position 47687: 0.002192608305806577
Position 645: 0.002071467332163557
Position 587: 0.0015492654690359173
Position 47523: 0.001202288420806628
Position 47507: 0.0011608170234719659
Position 15816: 0.000649869579757067
Position 15254: 0.0005225376236871106
Position 40398: 3.599202342730922e-05
