Gene = GeneID_692866dufa13
Position 1253: 8.862152301767794e-05
Position 1846: 7.973629033115872e-05
Position 1855: 7.407295708008063e-05
Position 1231: 7.393342918675193e-05
Position 1432: 7.342217838837862e-05
Position 819: 7.14186488587281e-05
Position 1300: 6.988461300974221e-05
Position 2310: 6.871783435538896e-05
Position 2167: 6.722815888740406e-05
Position 238: 5.6704409638895936e-05
Position 1412: 5.521348034871951e-05
Position 1052: 5.226849259415635e-05
Position 2254: 5.075090040290143e-05
Position 560: 4.7359417986532876e-05
Position 1919: 4.3993392904800306e-05
Position 307: 4.369747688163546e-05
Position 1774: 3.994079838759245e-05
Position 114: 3.630374883337731e-05
Position 1589: 3.5094291458215736e-05
Position 1085: 3.16361879672634e-05
Position 1717: 3.066765781515888e-05
Position 572: 2.7081105908848786e-05
Position 346: 2.694680301553884e-05
Position 187: 2.1247925199948767e-05
Position 287: 2.0805771859372365e-05
Position 2266: 1.8608738628998387e-05
Position 1777: 1.6160409294377996e-05
Position 1975: 1.3967646070344893e-05
Position 2290: 1.3667384290548454e-05
Position 441: 1.2273036958092305e-05
Position 659: 1.0592839332556744e-05
Position 2151: 7.4753843842269605e-06
Position 2026: 7.317863850741312e-06
Position 688: 7.235852165663602e-06
Position 455: 5.414268000790875e-06
Position 2269: 4.391408249925294e-06
Position 349: 4.184542665993025e-06
Position 1319: 3.004636331192532e-06
Position 1077: 2.5383370151488224e-06
Position 569: 1.7628270953473835e-06
Position 663: 1.5233629628239354e-06
Position 833: 1.320481849017339e-06
Position 998: 4.707989497656915e-08
Position 581: 2.5482126122476104e-08
Position 799: 2.1154200642870888e-08
Position 430: 1.591133130566929e-08
Position 416: 1.5010678297721233e-08
Position 334: 1.0833758333471525e-08
Position 485: 4.424975972660913e-09
Position 483: 3.1591765804493703e-09
Position 291: 5.695097870480032e-11
