Gene = enc
Position 18085: 4.275724714023986e-07
Position 137: 3.760539493244654e-07
Position 107: 3.7217729618283426e-07
Position 14185: 3.303156642639015e-07
Position 157: 2.9482728884165e-07
Position 14868: 2.3985299549580055e-07
Position 14338: 2.0850582579260028e-07
Position 18537: 1.9140933377749602e-07
Position 14298: 1.2890114891073266e-07
Position 14482: 1.0983543020813265e-07
Position 18399: 9.244831385687131e-08
Position 14304: 7.391012032179505e-08
Position 14221: 2.7262620036670067e-08
Position 18830: 9.257451131566092e-09
Position 17824: 1.900966581740974e-09
Position 120: 1.6316500699375487e-10
Position 260: 1.4276125832909623e-10
Position 282: 4.0610403547693424e-11
Position 14411: 1.5432943723890832e-11
Position 14268: 5.281336007549914e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 14776: 0.9967462909358558
Position 13041: 0.9918246419108767
Position 14176: 0.9887940269493993
Position 20744: 0.9885175878967192
Position 18319: 0.9878949777441051
Position 14392: 0.9841755522771185
Position 17342: 0.9496806070785583
Position 20953: 0.7717541920395271
Position 18988: 0.768557356564249
Position 13922: 0.7074258151833384
Position 10739: 0.6968430137354085
Position 21387: 0.5340685686881211
Position 21107: 0.289862855651397
Position 13937: 0.28126515743934644
Position 18982: 0.23144264343574905
Position 20926: 0.16162506247145372
Position 374: 0.09588998257973028
Position 22608: 0.08309592688045597
Position 18808: 0.08150759050276728
Position 21911: 0.0572266583165529
Position 15591: 0.05593433456167103
Position 17385: 0.04224912684861699
Position 9708: 0.03981767987237322
Position 11402: 0.032600823683670226
Position 21530: 0.027675428194841256
Position 19825: 0.024485545754558437
Position 18074: 0.02034767532094132
Position 11558: 0.017812387928337
Position 21140: 0.016570791470594055
Position 19363: 0.01630359170279673
Position 299: 0.015039144545194491
Position 14404: 0.015035757096456914
Position 841: 0.013458759532753242
Position 21930: 0.013086787392810047
Position 14512: 0.01215424886548946
Position 21080: 0.012124620782627056
Position 14205: 0.011120876585366847
Position 20767: 0.011088691146121078
Position 986: 0.010744462110845706
Position 19848: 0.01037027416397806
Position 18349: 0.009998839542653456
Position 18805: 0.00974442502839906
Position 16546: 0.00869478521673615
Position 921: 0.008413275260568204
Position 19477: 0.008188022986033184
Position 12911: 0.008175358089122415
Position 15362: 0.007900426899064499
Position 16632: 0.007576165575391804
Position 1043: 0.006641816756877402
Position 15115: 0.003908808458821715
Position 15195: 0.0037767748434494345
Position 21094: 0.003454111147973616
Position 21122: 0.003112730148393481
Position 14041: 0.0026879258034074403
Position 15368: 0.0024493002802794504
Position 13939: 0.0024476886363596706
Position 20891: 0.002307535615333456
Position 17195: 0.00210303949887677
Position 1007: 0.0020855078227620494
Position 15129: 0.001053862021900221
Position 876: 0.0009709894646532585
Position 15088: 0.0007675886262908856
Position 16399: 0.0006739780620270368
Position 15875: 0.0006728240121858344
Position 14579: 0.0004910947926328504
Position 18330: 0.0004796906118334866
Position 18380: 0.0004339966887885152
Position 333: 0.00020967098955854108
Position 14606: 0.00019906861268890495
Position 20992: 0.00015915853861155755
Position 18435: 0.00015294799746004038
Position 495: 0.00013924246075793775
Position 492: 8.048592823046696e-05
Position 400: 6.638377032027017e-05
Position 14128: 6.732010912985231e-06
Position 14919: 6.409964278449508e-06
Position 14735: 6.380153199678311e-06
Position 478: 3.5047943888882685e-06
Position 591: 3.0549443411474663e-06
Position 597: 2.955744464558642e-06
Position 15610: 2.226794003324719e-06
Position 551: 1.0943504231579965e-06
