Gene = Ca-Ma2d
Position 5658: 0.9637555905118828
Position 8570: 0.9102168662973121
Position 7566: 0.8953907361240722
Position 6034: 0.8850671708971635
Position 5892: 0.47417323550587165
Position 9440: 0.17334232951764625
Position 8754: 0.1536411259815552
Position 6066: 0.11183538157002063
Position 7583: 0.0710872181072656
Position 667: 0.04820853278395627
Position 4423: 0.042764221451658445
Position 5568: 0.04213451469315421
Position 8591: 0.03607846623005419
Position 10027: 0.03337932906145458
Position 2060: 0.020519396091980516
Position 1179: 0.019787042311946584
Position 7629: 0.01629572987867937
Position 6981: 0.015299973468981572
Position 5033: 0.014150579438516525
Position 7902: 0.012227873191557536
Position 5019: 0.010388283121989078
Position 6882: 0.009259567284312292
Position 5045: 0.008934424175017327
Position 5213: 0.008507445891065085
Position 9856: 0.004742839698653397
Position 8621: 0.004313893580673104
Position 480: 0.004150740503009322
Position 184: 0.0030381614252214177
Position 7044: 0.0026377378879888394
Position 5750: 0.0022971492068886716
Position 7741: 0.0020623449677765293
Position 619: 0.002051132968947113
Position 7606: 0.001879217319543577
Position 7336: 0.0017856256324233826
Position 875: 0.0014806672312945742
Position 8391: 0.0014583133960912615
Position 6211: 0.0011174681001954365
Position 165: 0.0009583089601623647
Position 2073: 0.0007676550181307497
Position 4450: 0.0007530932457336122
Position 6083: 0.0007005057446551554
Position 6903: 0.000694470070912339
Position 5713: 0.0006699117861130275
Position 1793: 0.0005313514057319848
Position 6046: 0.00048402239441989363
Position 304: 0.00043139288605658504
Position 1376: 0.00042827559206492095
Position 6503: 0.0004014161693152434
Position 1413: 0.00039817459817461417
Position 7419: 0.0003875715443903218
Position 1550: 0.000375795197550123
Position 7866: 0.00036035899166831037
Position 6101: 0.00027308097791174424
Position 6729: 0.00026089098433506176
Position 6762: 0.000244482978283105
Position 5525: 0.00022189764624841685
Position 6732: 0.0001768302283448689
Position 5882: 0.0001421046357417786
Position 7596: 8.482659964164678e-05
Position 820: 8.411755715981862e-05
Position 6776: 7.302514482180627e-05
Position 6533: 7.204416968942141e-05
Position 852: 6.843226120553187e-05
Position 6108: 6.661423078544491e-05
Position 7221: 5.740241916621128e-05
Position 5537: 2.2446469066373022e-05
Position 6554: 1.4634985053273826e-05
Position 1486: 1.1486825341694309e-05
Position 883: 7.890170980787961e-06
Position 1034: 7.184716758282775e-06
Position 458: 5.341744973833925e-06
Position 504: 1.958909154424609e-06
Position 553: 1.917927436477063e-06
Position 583: 1.7544295041991275e-06
Position 534: 1.728252533427289e-06
Position 531: 1.2833044432902843e-06
Position 100: 7.77222399734239e-07
Position 244: 5.146926874230494e-07
Position 113: 5.071105244612518e-07
Position 270: 4.619553444832907e-07
Position 415: 2.1903160930006212e-07
