Gene = ens
Position 1716: 0.006083076691592825
Position 9516: 0.005741623188283726
Position 10445: 0.005526379160380892
Position 1986: 0.004650820319937026
Position 9270: 0.004382712167062005
Position 1021: 0.0031465823858240643
Position 4975: 0.003106355262647648
Position 9065: 0.0030356262796520516
Position 8016: 0.003013566335721357
Position 7990: 0.0027627659652672554
Position 9068: 0.0020364514509282855
Position 1342: 0.0015873245782373445
Position 1492: 0.0014982913579442547
Position 7635: 0.0013588023067686976
Position 8356: 0.0013296772177524767
Position 9089: 0.0009903648574265925
Position 916: 0.0009289588123499039
Position 7993: 0.0008214320012352961
Position 8277: 0.0007305342678907468
Position 8049: 0.0006992246719597218
Position 3202: 0.0006307307495840242
Position 3712: 0.0006150760958868786
Position 7647: 0.0005949121369610352
Position 1653: 0.0005897559275470592
Position 1242: 0.0005612999811629711
Position 961: 0.0005417818232960731
Position 653: 0.0005306348544458153
Position 7620: 0.0005274972346890368
Position 3057: 0.0005141643894004625
Position 7865: 0.0004908236977679444
Position 8753: 0.0003769021901073609
Position 8745: 0.00034867636506623724
Position 687: 0.00032125247420165717
Position 2871: 0.00029573854654519954
Position 2986: 0.0002613883135707429
Position 3679: 0.00023962983821243042
Position 196: 0.00021919677164294828
Position 3228: 0.0002189274567772769
Position 7742: 0.00019663783365072635
Position 4062: 0.00018594557219382156
Position 518: 0.00017754780333572234
Position 168: 0.00017584833675294352
Position 3735: 0.0001732506550233755
Position 3040: 0.00015424919346821591
Position 3361: 0.00015215800904567315
Position 3366: 0.0001471651443536189
Position 7659: 0.00014529188282460056
Position 2698: 0.00014186370069676547
Position 9105: 0.00013670654048963366
Position 4351: 0.00012052145838044052
Position 2679: 7.505598048353389e-05
Position 9569: 5.423655174426223e-05
Position 3163: 4.425356212596392e-05
Position 3109: 3.7614365765398806e-05
Position 3225: 3.480249263995077e-05
Position 2889: 2.221647069610803e-05
Position 362: 1.7593415844881844e-05
Position 3385: 1.3107173194770073e-05
Position 3254: 1.2674942073107394e-05
Position 137: 9.909397159518188e-06
Position 3160: 6.785829534319682e-06
Position 3077: 6.472360812335874e-06
Position 3105: 4.90174139493937e-06
Position 930: 6.524005784765702e-07
Position 2682: 4.5346427992227935e-08
