Gene = l(3)76BDm
Position 219: 3.525165832580559e-05
Position 39: 3.4779728508010156e-05
Position 283: 2.9473704459355433e-05
Position 73: 2.386216970502419e-05
Position 389: 1.459902885209908e-05
Position 37: 1.0045769242461475e-05
Position 422: 8.275759263943863e-06
Position 42: 6.124713793635017e-06
Position 148: 6.10521186952893e-06
Position 202: 4.576943696262753e-06
Position 44: 2.6781898502674154e-06
Position 2455: 1.6376908769573276e-06
Position 3957: 1.5087289065875462e-06
Position 3871: 1.446802514745896e-06
Position 2697: 1.44439673064026e-06
Position 1999: 1.4068100344959588e-06
Position 3919: 1.2776734825874697e-06
Position 1967: 1.2225171919092517e-06
Position 98: 9.363921048751688e-07
Position 1969: 8.02949310809016e-07
Position 3859: 7.950600326857496e-07
Position 3934: 6.21142361844757e-07
Position 651: 5.501191659822662e-07
Position 2473: 3.357807271460427e-07
Position 2605: 3.2294545763426145e-07
Position 67: 2.078456099383604e-07
Position 3682: 3.9712793952319794e-08
Position 1399: 1.0813878816108075e-08
Position 655: 3.3400491967852647e-09
Position 731: 2.6713021568192074e-09
Position 2296: 1.7424800631766017e-09
Position 1796: 8.995107032951617e-10
Position 2110: 4.1791405352187087e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 535: 0.9985375001018124
Position 2041: 0.995676655236201
Position 2598: 0.9915003088124904
Position 1738: 0.981276922051043
Position 756: 0.9812562605483033
Position 4127: 0.9778447234468907
Position 3571: 0.9370551519210633
Position 3822: 0.053648080493341736
Position 3430: 0.04301563922483505
Position 2309: 0.04143058003557821
Position 3816: 0.01880194709353594
Position 3597: 0.017019792949097477
Position 1283: 0.015340587680194653
Position 2942: 0.013621078217397583
Position 3132: 0.013129111049603124
Position 1219: 0.011459943450824128
Position 2330: 0.009147877007555302
Position 4294: 0.008356084411078442
Position 3231: 0.007945994266366822
Position 2381: 0.0071250696557450454
Position 1980: 0.007115406692473328
Position 4830: 0.007059088354836744
Position 2686: 0.006558761776422648
Position 765: 0.005652285051088278
Position 1514: 0.004954987788887311
Position 1815: 0.00488301551269416
Position 3892: 0.004297438758647857
Position 879: 0.0039611645246739255
Position 1836: 0.0036399069000149675
Position 1238: 0.003626768150129561
Position 3279: 0.0032287718012137803
Position 4204: 0.0031812871376694397
Position 3840: 0.0031638534443733115
Position 3601: 0.003106229165570016
Position 4137: 0.0029562718104881834
Position 1349: 0.002681452465591621
Position 4067: 0.0024989584423846974
Position 67: 0.0018255217214636179
Position 2859: 0.001775552496847448
Position 2097: 0.0016780038382825891
Position 868: 0.0013791010457404565
Position 2947: 0.0013493042292694135
Position 1133: 0.0013080860667622134
Position 2656: 0.0012219976005552493
Position 4616: 0.0010699883713261315
Position 2048: 0.0010341055619974451
Position 2318: 0.0008145687898423783
Position 3708: 0.000798963286924883
Position 2758: 0.0007033339524057282
Position 2378: 0.0006725626282548337
Position 5073: 0.0006474423188795539
Position 5049: 0.0006417409938147469
Position 3061: 0.0004993480342825803
Position 4096: 0.0004374446050791889
Position 386: 0.0003750313338489303
Position 902: 0.0003571768876927625
Position 889: 0.00035375296504047834
Position 2281: 0.0003120988121873441
Position 1863: 0.00025743412919770263
Position 2110: 0.00017908784313865167
Position 2224: 0.00017182069056823152
Position 98: 0.00016644179003450776
Position 96: 0.00011992659112404537
Position 2062: 0.0001054462660627071
Position 3246: 8.655941937971815e-05
Position 429: 8.43825759034291e-05
Position 389: 8.185400933634225e-05
Position 398: 7.884920640437066e-05
Position 3108: 7.696012014785707e-05
Position 635: 5.908153162232474e-05
Position 326: 2.140585728090137e-05
Position 165: 2.082483326668242e-05
Position 2930: 1.901871582700588e-05
Position 434: 1.51256494259931e-05
Position 3296: 1.2516941208680017e-05
Position 158: 1.1040067707221068e-05
Position 308: 1.0257481016349683e-05
Position 302: 6.894591404898469e-06
Position 773: 1.9067463479280402e-07
