Gene = Piezo
Position 21321: 0.14368371681407238
Position 14345: 0.1321159981415654
Position 15443: 0.12090704735267604
Position 26086: 0.0955501344714375
Position 19092: 0.07543016951543714
Position 18977: 0.07068839026602786
Position 17788: 0.06669965681838007
Position 12979: 0.06456265131406193
Position 11400: 0.05419519790408375
Position 20634: 0.04878958722249507
Position 18248: 0.04872298573240874
Position 330: 0.04547687351032936
Position 10887: 0.036986285647470314
Position 20335: 0.03103341237833549
Position 10448: 0.030230207686606354
Position 21415: 0.03005058788052577
Position 15319: 0.02997401785815148
Position 26891: 0.02344437416629588
Position 14482: 0.019069751857708435
Position 10840: 0.018285083021013435
Position 15623: 0.01690950985023055
Position 18418: 0.015977775872922432
Position 10873: 0.015197007838620666
Position 18178: 0.01402091913192285
Position 14779: 0.012521983808959313
Position 26091: 0.010763541642664227
Position 10130: 0.009799015357218326
Position 10419: 0.008244129983502753
Position 16163: 0.008018658465315333
Position 24354: 0.006362001421111567
Position 14497: 0.0063588833486948595
Position 12983: 0.005662778851836595
Position 18210: 0.0055147228470034055
Position 14165: 0.004022654125409736
Position 24346: 0.003964010696494825
Position 25456: 0.0032833952213074465
Position 23375: 0.003170461846578193
Position 13184: 0.0030623893361905116
Position 16621: 0.0030377134564611324
Position 13284: 0.0030046311837861627
Position 15329: 0.002831567318641146
Position 14146: 0.00267892416513945
Position 15316: 0.0023941607200733414
Position 12493: 0.001848818004890022
Position 10382: 0.0017426381026661884
Position 13738: 0.0012896123287392583
Position 26125: 0.0012829113266257632
Position 15491: 0.0012804059663046603
Position 12257: 0.0012764211708824564
Position 14252: 0.0011082868340160554
Position 19803: 0.0010115762731821682
Position 11199: 0.000953163822549464
Position 24466: 0.0009262483300330779
Position 16529: 0.0009035904200333148
Position 24226: 0.0008067034476520637
Position 23750: 0.0007591097342559918
Position 15838: 0.0006359612601228045
Position 14486: 0.0006075738510303047
Position 14572: 0.0006062097716677045
Position 14581: 0.00047086978135782865
Position 13664: 0.00042977247368887033
Position 15637: 0.0003853448652838993
Position 14135: 0.0003656941972116659
Position 10655: 0.00035272822514791053
Position 13680: 0.0002631429173223719
Position 23816: 0.00024798331821462735
Position 25510: 0.00017424808340745214
Position 23125: 0.00015101266994641753
Position 24940: 9.763431360756753e-05
Position 23607: 7.266669053803939e-05
Position 24489: 6.36720803072201e-05
Position 15755: 6.021866068335233e-05
Position 16018: 5.1860726895149265e-05
Position 14121: 4.678760680417301e-05
Position 23884: 4.482472243452445e-05
Position 13922: 3.7503526621589676e-05
Position 14158: 2.971954668828925e-05
Position 24742: 2.811364795784989e-05
Position 13995: 2.66747803900944e-05
Position 14179: 2.2554512817005065e-05
Position 23782: 2.2280877470294924e-05
Position 12376: 1.9776544976301698e-05
Position 13674: 1.9066653209604465e-05
Position 25775: 1.1260263213352344e-05
Position 24445: 9.055305708261695e-06
Position 24517: 6.898193705296631e-06
Position 24855: 6.689909190587062e-06
Position 16199: 5.189581353997153e-06
Position 14939: 4.416105658168932e-06
Position 14305: 3.781120291452813e-06
Position 15220: 3.701930428311147e-06
Position 20227: 3.6374388226744357e-06
Position 15013: 2.485118395009886e-06
Position 14327: 1.4230613686045245e-06
Position 24024: 1.0633312972887272e-06
Position 13917: 1.3414792288581848e-08
Position 13860: 2.1132494085598752e-09
Position 23505: 1.0283005376666238e-09
Position 23283: 2.022809329991097e-10
Position 23457: 1.8137163593656368e-10
Position 23742: 4.238170499043336e-11
Position 23387: 1.090963406554356e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 20556: 0.9999963987592452
Position 15937: 0.999978196497749
Position 23240: 0.9993683490900002
Position 23664: 0.9992753513561863
Position 24087: 0.9991508979012894
Position 15385: 0.9988751414965171
Position 23874: 0.9969412261535602
Position 13802: 0.994931566511807
Position 25662: 0.9943804533022863
Position 11462: 0.988809172291949
Position 10527: 0.9847310965051672
Position 11275: 0.9817082896932247
Position 25094: 0.9775126441937249
Position 10202: 0.9767312942183298
Position 9942: 0.9723607760172844
Position 25858: 0.9661781440758155
Position 14056: 0.9655089083686472
Position 16798: 0.9558993944468716
Position 14705: 0.9527892981656927
Position 13499: 0.9327262861914283
Position 12921: 0.8200500636938712
Position 20067: 0.7349865316171205
Position 18910: 0.6959052573133806
Position 23043: 0.5231173861288586
Position 22328: 0.4840178620140245
Position 11067: 0.41997764721370345
Position 19231: 0.3779930074900476
Position 22627: 0.3210473312330874
Position 10956: 0.282477111506235
Position 22052: 0.2816465736209172
Position 17985: 0.2659746414660946
Position 20115: 0.24967629391810905
Position 12102: 0.23416129824190177
Position 19623: 0.1708747961240472
Position 19553: 0.16449985736014605
Position 21496: 0.10906988243088128
Position 10977: 0.0811744856234077
Position 25521: 0.07606394300339944
Position 14459: 0.07218641921257046
Position 22575: 0.07156959349363576
Position 15512: 0.06298099126249655
Position 25584: 0.06145557019511086
Position 10928: 0.05967271182568914
Position 26160: 0.057379959312007164
Position 10901: 0.052560489104309875
Position 21741: 0.0498909277261759
Position 19649: 0.0487110345670255
Position 21561: 0.04767519606253066
Position 17122: 0.04710444198159741
Position 14838: 0.04481011466875193
Position 10980: 0.042702246382267044
Position 12216: 0.042682077989785495
Position 17942: 0.04050254259875539
Position 20384: 0.031029118090537045
Position 26781: 0.02890796224084609
Position 9822: 0.027582544162138994
Position 14245: 0.02605205763412542
Position 25510: 0.02468957620056487
Position 13050: 0.0231782619405201
Position 18316: 0.022302169120866387
Position 25138: 0.021896222575553338
Position 27034: 0.020266727094497214
Position 22151: 0.019831540057063488
Position 25441: 0.01977079805845251
Position 13177: 0.01613280953904149
Position 10884: 0.014788048360882967
Position 12155: 0.014018808294747383
Position 11012: 0.013871763222350423
Position 15718: 0.011417028770902497
Position 27014: 0.010882172126746966
Position 20118: 0.010617074932118708
Position 15808: 0.010498668002634187
Position 24415: 0.010326012117606396
Position 11673: 0.009008002155330088
Position 10934: 0.00794187229205792
Position 16668: 0.0077901232784708275
Position 26137: 0.007182170050899864
Position 17221: 0.007079295896083074
Position 12376: 0.006716585426933029
Position 26128: 0.00642197078202617
Position 11706: 0.006392172632649027
Position 21874: 0.005974433221353265
Position 14841: 0.005385163072644171
Position 25595: 0.004607836218470272
Position 17638: 0.004137002019337962
Position 13422: 0.0039051803379410244
Position 11786: 0.0038622116096866483
Position 22253: 0.00377297969650043
Position 11686: 0.003283705914825184
Position 23429: 0.0031602432050877533
Position 14479: 0.0029786598024454354
Position 25567: 0.0025108278930049584
Position 12183: 0.002480738771335464
Position 13815: 0.0022427301833193767
Position 12142: 0.0022339118814793516
Position 12135: 0.0021526595935840893
Position 23916: 0.0021174868162421112
Position 13825: 0.002045267968690859
Position 20700: 0.0019576447823236175
Position 12195: 0.001884774586513431
Position 11858: 0.0018559403837419741
Position 11348: 0.0016259951543201815
Position 17183: 0.001550201289757514
Position 17245: 0.0015093431537454248
Position 17604: 0.0014108622874304054
Position 11535: 0.0012650177353635168
Position 17285: 0.0012176860169468653
Position 19420: 0.0010693277262155618
Position 12158: 0.0010033102495380683
Position 24530: 0.0008970286666778312
Position 16803: 0.0008693037890402852
Position 24298: 0.0008067034476520637
Position 24093: 0.0007840195043964767
Position 14047: 0.0007315398621714822
Position 13883: 0.0006350211959390077
Position 14673: 0.0006114953632527973
Position 12152: 0.0005973705276041624
Position 10606: 0.0005957004124652308
Position 23713: 0.00056959365261062
Position 23387: 0.0005283340674749075
Position 23939: 0.0005017761908014352
Position 17180: 0.00045536874818206794
Position 17260: 0.0003838435398534856
Position 12609: 0.000376836179982716
Position 10709: 0.00035272822514791557
Position 17471: 0.00031496113667682014
Position 17140: 0.0003021832921852968
Position 11391: 0.00028244707940619474
Position 23945: 0.0002618389069897538
Position 10419: 0.0001063557137331076
Position 10372: 9.200601797940327e-05
Position 14179: 9.079670067102415e-05
Position 23357: 7.353819445833596e-05
Position 17282: 6.655280180210511e-05
Position 16092: 4.598161036848654e-05
Position 23884: 3.8184654223681406e-05
Position 23734: 1.938097569127895e-05
Position 16233: 1.7870954333423264e-05
Position 16273: 1.2457878481800287e-05
Position 23682: 1.0846567476036376e-05
Position 25830: 9.150264718023042e-06
Position 11694: 3.2232757240635564e-06
Position 16068: 3.199176876612285e-06
Position 20559: 2.9800370138757945e-06
Position 15955: 2.849659223832589e-06
Position 16071: 2.6799396500503633e-06
