Gene = Utx
Position 2934: 0.001303300576886569
Position 2492: 0.0009569938629721137
Position 2596: 0.0009489381198419191
Position 3038: 0.0009384001226274313
Position 5619: 0.0009280727339251658
Position 3674: 0.0007448973021637951
Position 5102: 0.000717908100750588
Position 4784: 0.0006741291972386165
Position 5547: 0.0006630278011162952
Position 5431: 0.0005737207607734117
Position 4840: 0.0005134501402074672
Position 5178: 0.000498933168385396
Position 343: 0.000373970870964701
Position 5092: 0.00032782187961298277
Position 3882: 0.0003275452594112497
Position 6144: 0.00028806872564032614
Position 3283: 0.00025620750798183525
Position 5171: 0.00024107220737888742
Position 5332: 0.00018061650240447374
Position 101: 0.00011487313813044499
Position 5585: 0.0001002719618617611
Position 5517: 9.311630263102595e-05
Position 89: 4.183972313413532e-05
Position 3835: 4.045047358605534e-05
Position 368: 3.894732756017162e-05
Position 4000: 3.182352654528146e-05
Position 3898: 2.714394039302357e-05
Position 62: 2.3182818100435682e-05
Position 5583: 1.3095733449576304e-05
Position 5476: 1.2561460108127746e-05
Position 105: 1.1885471437412334e-05
Position 645: 3.5361107019533933e-06
Position 5751: 9.200904061428753e-07
Position 3851: 5.122102153884335e-07
Position 5734: 4.105006923003926e-07
Position 208: 3.097876927376489e-07
Position 11: 2.398929646515334e-07
Position 192: 2.1348151185791285e-07
Position 9: 1.387144293106688e-07
Position 3132: 8.757879850558898e-08
Position 214: 6.447668309105853e-08
Position 3103: 4.151872021378076e-08
Position 3016: 3.671574925669393e-08
Position 2840: 2.9084251607508323e-08
Position 5256: 2.848462062095759e-08
Position 3912: 3.231405971289499e-10
Position 239: 5.2408164574162104e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5688: 0.9974957498263574
Position 5404: 0.9966522438202204
Position 5904: 0.9949383331973883
Position 2888: 0.9900686490310321
Position 4928: 0.986343864516679
Position 3744: 0.9846931720112874
Position 3942: 0.9609534208681028
Position 3181: 0.9348582974983161
Position 2243: 0.9296248567713328
Position 2698: 0.8856341669303072
Position 214: 0.839198607179417
Position 4705: 0.771880421665455
Position 885: 0.6613685458855504
Position 3426: 0.5242392472508107
Position 3423: 0.42784629060501733
Position 4720: 0.2146232469697781
Position 1055: 0.18316153048944275
Position 4619: 0.17020831307730255
Position 628: 0.09275545183177862
Position 1148: 0.07284159722718726
Position 2508: 0.06807019899197629
Position 2632: 0.046294762002479686
Position 2650: 0.04342192477867285
Position 3965: 0.03750156055481902
Position 2491: 0.030672598010590853
Position 3468: 0.029919806212232093
Position 4599: 0.025477986891748846
Position 390: 0.02231146098299285
Position 706: 0.017976320234239514
Position 3194: 0.015906284361571106
Position 4550: 0.01505288043076595
Position 794: 0.012908622126083218
Position 4984: 0.010612343252869966
Position 6209: 0.010496937081617808
Position 3770: 0.010290477523134849
Position 450: 0.006312593228028222
Position 368: 0.0060416304786173386
Position 6231: 0.005834364293189153
Position 3011: 0.005759321602583555
Position 3139: 0.00575107330723716
Position 3451: 0.005674826532945304
Position 2909: 0.00503787623736385
Position 637: 0.004711388763640265
Position 387: 0.004655787028404862
Position 5910: 0.004097554357632032
Position 3613: 0.00408754177679799
Position 4344: 0.003939892746292032
Position 2320: 0.00378001669318955
Position 3225: 0.0035887209079287306
Position 1765: 0.0026550079075257044
Position 278: 0.002550090697775438
Position 2573: 0.0024479381456917197
Position 894: 0.002364400090276751
Position 3490: 0.0019798826768054048
Position 2203: 0.0019702886249242605
Position 480: 0.0016640661377679627
Position 1302: 0.001534173672970657
Position 1803: 0.0015289598616643448
Position 739: 0.0010630334263197598
Position 2596: 0.0010373464018031942
Position 281: 0.0010180057485644947
Position 265: 0.0010178504213279058
Position 648: 0.0009578663589784103
Position 905: 0.0007208403047107814
Position 5480: 0.0004599050662412073
Position 2728: 0.0004395173176280457
Position 320: 0.0003590671597663044
Position 5732: 0.0003458974620607962
Position 4254: 0.0002743712580022597
Position 5750: 0.0001404308820725226
Position 963: 0.00013835683998684623
Position 6396: 0.0001255815151611639
Position 4295: 0.00012297550992709008
Position 3785: 0.00011965996636861478
Position 745: 0.00010721174834517973
Position 5734: 8.018809513630993e-05
Position 446: 7.746988027892737e-05
Position 3056: 7.470087203562038e-05
Position 5659: 7.333813069907187e-05
Position 464: 6.901494883881049e-05
Position 4058: 5.2847863909264625e-05
Position 3810: 4.9016291037109193e-05
Position 458: 4.204873978951273e-05
Position 561: 3.5859214747502546e-05
Position 491: 3.233470805948135e-05
Position 340: 2.508572107804311e-06
Position 162: 1.899771914824716e-07
Position 92: 1.1511204552828835e-08
