Gene = bib
Position 2658: 0.002371965291897439
Position 3548: 0.002298732893419309
Position 170: 0.00227958219900313
Position 5933: 0.002217497042873668
Position 3149: 0.0022040595350196882
Position 2862: 0.002158647115305924
Position 2490: 0.001875415610918884
Position 1951: 0.0018199186461149701
Position 719: 0.0015606828081632617
Position 2084: 0.0014311737833849014
Position 3536: 0.001336250016940102
Position 2865: 0.0011326437228378417
Position 8483: 0.0010697472317081176
Position 2913: 0.0010370614360933825
Position 8552: 0.0009583511813177347
Position 8509: 0.0008392342536289563
Position 275: 0.000757338748997485
Position 2637: 0.000751320335611276
Position 1655: 0.0007031503867581001
Position 2155: 0.0005352321829501936
Position 830: 0.0005278898278034856
Position 680: 0.0004882390517893911
Position 8359: 0.0004384845704876941
Position 1710: 0.00040598743885514066
Position 931: 0.00031995415239090746
Position 615: 0.0003064705977449622
Position 1674: 0.00027706994903799566
Position 1702: 0.00025479966654788237
Position 272: 0.00023487559425790976
Position 1755: 0.00017509299648272518
Position 883: 0.00014915472632232406
Position 2827: 0.00014630023774306604
Position 1260: 0.0001359275185310984
Position 985: 0.0001347501089587095
Position 3436: 0.00011933410429074754
Position 3472: 0.00011145327710840447
Position 3303: 0.000110067169243963
Position 1995: 0.00010164514678453004
Position 3214: 9.592475066237717e-05
Position 3196: 8.679071819126614e-05
Position 1878: 7.76221738490962e-05
Position 1270: 7.379559965251725e-05
Position 3345: 7.312336183698657e-05
Position 1979: 5.965125006248414e-05
Position 3598: 5.513921846934085e-05
Position 3251: 5.0421452286369914e-05
Position 1735: 4.185598483582573e-05
Position 1777: 4.0611118979824034e-05
Position 1313: 3.8752668033327357e-05
Position 2353: 3.618826628573092e-05
Position 2523: 3.6145425155113243e-05
Position 3153: 3.5155797822851754e-05
Position 1621: 3.3635222208932745e-05
Position 1340: 3.269420553378417e-05
Position 2686: 2.8347325262156552e-05
Position 3125: 2.829337452482655e-05
Position 2442: 2.6744778920790244e-05
Position 3261: 2.4770739854364634e-05
Position 2935: 2.4139960238049536e-05
Position 2420: 2.3104973247906644e-05
Position 3374: 2.1330820241371746e-05
Position 2487: 4.819567425192159e-06
Position 2673: 4.211572883993408e-06
Position 2367: 3.0194676214355374e-06
Position 1881: 1.1861845172253428e-06
Position 766: 1.0643177892713205e-06
Position 6224: 1.0246576930282831e-06
Position 662: 6.218783903164692e-07
Position 839: 5.721800477669291e-07
Position 441: 5.436510289288292e-07
Position 974: 5.334086916207445e-07
Position 298: 4.932292035862198e-07
Position 318: 3.040422067757875e-07
Position 726: 2.857266417231849e-07
Position 196: 2.819111384817277e-07
Position 451: 2.4178297046675455e-07
Position 350: 2.0924312627704235e-07
Position 223: 1.7516806374971197e-07
Position 191: 1.6084158389152507e-07
Position 691: 1.4088334582754106e-07
Position 1563: 1.28398749323611e-07
Position 1036: 1.220430526046272e-07
Position 1410: 5.687434658078941e-08
Position 1551: 3.527515236087235e-08
Position 1508: 4.571979257766436e-10
Position 1417: 4.4901989501815844e-10
