Gene = fry
Position 46503: 0.9984976610759572
Position 15312: 0.998429803973118
Position 36589: 0.9973505609573329
Position 42915: 0.9945809251592951
Position 9053: 0.9933683181839451
Position 45178: 0.9926094453181991
Position 35976: 0.9921407201362517
Position 36345: 0.9892613460443803
Position 16005: 0.974401786587956
Position 15091: 0.9725820134195329
Position 7394: 0.9605048672034973
Position 46199: 0.9509538185385144
Position 10922: 0.9423372070916348
Position 35761: 0.9095179389187534
Position 15826: 0.9044603269732535
Position 14858: 0.8977533605451826
Position 18297: 0.8972787036989747
Position 46929: 0.7009640207722224
Position 15585: 0.6255067630024429
Position 43094: 0.5801771348495425
Position 47174: 0.5488886162694249
Position 13403: 0.5475093491895657
Position 42759: 0.45075494181385833
Position 46932: 0.2673641230031825
Position 9830: 0.2204374355648131
Position 9900: 0.22037130957057763
Position 44699: 0.16724117518183448
Position 37219: 0.16375116149071486
Position 37174: 0.14976433309148995
Position 42169: 0.14506984041987128
Position 47263: 0.13553436611145728
Position 17024: 0.10465197363694534
Position 44811: 0.1045529933059463
Position 35783: 0.08839612487219242
Position 41491: 0.07291549697226082
Position 10040: 0.07068147642150727
Position 17564: 0.06354381214903598
Position 41690: 0.06335101806060976
Position 45033: 0.061345158383018274
Position 38663: 0.057910644439035895
Position 16982: 0.05646835027423901
Position 43099: 0.05533447164329638
Position 10963: 0.054757641471213224
Position 38771: 0.05380776993181769
Position 14334: 0.04666904884992721
Position 37149: 0.045304134699025764
Position 44752: 0.045143156333315004
Position 46781: 0.042851456989296426
Position 41641: 0.04112147215594022
Position 7847: 0.04103882087659809
Position 44669: 0.039214748252988166
Position 41658: 0.039044577425345374
Position 10086: 0.03733507058270626
Position 6960: 0.03700526538965674
Position 2855: 0.0354676592222015
Position 14615: 0.034325312364133546
Position 7606: 0.032767290496429194
Position 10108: 0.030808300491719422
Position 17353: 0.027235391196682605
Position 37198: 0.027182624887157752
Position 17795: 0.02638697371993376
Position 7420: 0.022106288342343024
Position 44840: 0.020404084312024846
Position 12173: 0.018353247168924072
Position 12784: 0.016718259292764947
Position 16014: 0.014717541358302918
Position 37315: 0.013369868891475426
Position 13037: 0.013071952357042626
Position 944: 0.01281957003400209
Position 41897: 0.010178819215591838
Position 12401: 0.010054493207589856
Position 14173: 0.009314640744160968
Position 15072: 0.009161800217591057
Position 10188: 0.00904727027759068
Position 37178: 0.00745000040085699
Position 37272: 0.007158167687525566
Position 36351: 0.006256176036924765
Position 46964: 0.005484858912877329
Position 46935: 0.0054807510915303986
Position 16936: 0.0052176450483167516
Position 9116: 0.00513634653667004
Position 9368: 0.005104531175779709
Position 403: 0.004024573861081009
Position 4184: 0.003548818277983919
Position 35992: 0.00338906776986007
Position 43476: 0.00332796759696358
Position 15692: 0.0030682695386957644
Position 13775: 0.002703092183954548
Position 10968: 0.0026737159041994923
Position 16956: 0.002422816917228911
Position 14122: 0.002232207637441393
Position 13290: 0.0020648230068720875
Position 904: 0.0018033418970366066
Position 47181: 0.0015188304924867962
Position 9089: 0.001489859815591788
Position 843: 0.0014834418576259794
Position 46790: 0.0014751494028562345
Position 36595: 0.0014746616958356993
Position 15856: 0.0014494928211387479
Position 477: 0.0013150341184924228
Position 35817: 0.0009467338722531358
Position 12905: 0.0009139864518896169
Position 9672: 0.0008580428760273051
Position 3520: 0.0007617003345185803
Position 695: 0.0007574452906770042
Position 11445: 0.00048204136721637835
Position 36620: 0.0003725155228466554
Position 9851: 0.0003628492512176276
Position 11605: 0.00027429868276194775
Position 9675: 0.0002708454864400157
Position 9395: 0.0001964621327445784
Position 43747: 0.00013286743102622011
Position 11536: 0.00013006988081832243
Position 36377: 0.00012439759779258908
Position 15661: 0.00011575340305505793
Position 15881: 0.00010815584318709615
Position 36778: 9.43036797427696e-05
Position 36915: 8.369261509846767e-05
Position 11686: 7.048490411961113e-05
Position 11610: 6.489841004907498e-05
Position 12918: 5.9838421378712236e-05
Position 36199: 4.2853723728329136e-05
Position 36308: 4.264224465754491e-05
Position 43804: 3.657971279017079e-05
Position 9516: 3.28943889001208e-05
Position 36787: 3.1205913107454716e-05
Position 36804: 2.7374542495118647e-05
Position 36070: 2.3750345695274084e-05
Position 36601: 1.42175121197244e-05
Position 36828: 8.526032393855694e-06
Position 36627: 7.9705840427994e-06
Position 37023: 7.86347427241264e-06
Position 36220: 5.455711250399585e-06
Position 9589: 3.813251579466061e-06
Position 36485: 3.0073641317089947e-06
Position 36645: 5.01018767580329e-07
Position 11710: 2.680072787729644e-07
Position 11491: 2.600427445384928e-07
Position 36694: 1.480044267559672e-07
Position 11254: 5.5280101527784004e-08
Position 11270: 5.489497354335129e-09
Position 11362: 1.0764772440161694e-09
Position 11395: 1.681171371496082e-10
