Gene = mxt
Position 1335: 0.0007104656274799448
Position 2907: 0.0006742380930253877
Position 2206: 0.0006733237475634094
Position 2373: 0.0006702061059522789
Position 1155: 0.0006677165495451346
Position 813: 0.0006626330832331173
Position 1855: 0.0005517870636333318
Position 1755: 0.0004930395615663996
Position 1178: 0.00048414650025898395
Position 2218: 0.00041665493078857737
Position 847: 0.0004134331765157688
Position 333: 0.00038872636416889983
Position 1151: 0.00031111563162650993
Position 2091: 0.0003086799791663426
Position 1158: 0.0003083200017519113
Position 239: 0.0003065209968789774
Position 2150: 0.00023545319122966044
Position 1737: 0.0002269417183465846
Position 1017: 0.00020779657080506134
Position 570: 0.0001817185796404856
Position 168: 0.0001799927524848097
Position 741: 0.0001735689510027669
Position 2554: 0.00016275609617811358
Position 3063: 9.602066891572978e-05
Position 143: 9.489137975672265e-05
Position 1992: 7.93771486814555e-05
Position 1864: 7.36844252594828e-05
Position 1980: 7.025747605223342e-05
Position 180: 6.695593106887731e-05
Position 2670: 6.475266576499792e-05
Position 1793: 6.121961985322472e-05
Position 2004: 3.0744863895441825e-05
Position 2041: 3.019867762325253e-05
Position 2058: 2.8848333392517138e-05
Position 1828: 2.4713466297618033e-05
Position 153: 2.3927511810694598e-05
Position 1769: 1.4395102588445922e-05
Position 3609: 3.892982619650225e-06
Position 3682: 1.7992688368784125e-06
