Gene = Slob
Position 396: 0.00011794993035787843
Position 461: 0.00011729911202138132
Position 868: 0.00011595686946918899
Position 314: 5.837980674072447e-05
Position 26669: 5.162427834092644e-05
Position 26211: 3.983231756853399e-05
Position 606: 3.263543763332019e-05
Position 26720: 2.693797872535741e-05
Position 613: 1.2915454779131448e-05
Position 283: 1.0580507605584297e-05
Position 367: 1.0296684504731457e-05
Position 359: 1.0080712666500832e-05
Position 26197: 8.771901442124789e-06
Position 24039: 6.376954501725861e-06
Position 24012: 4.5414872412359404e-06
Position 24042: 3.3381783854845565e-06
Position 26277: 1.6544852349087558e-06
Position 24371: 1.3061213426692126e-06
Position 24280: 2.49482508869263e-07
Position 26234: 3.235252880611036e-08
